stateabbr,direct,indirect,direct_treatment,direct_control,indirect_treatment,indirect_control
AL,350.59502352260506,136.21664360257637,350.59502352260506,0.0,9712.321239662944,9576.104596060368
AK,125.81315881023374,140.78180189819432,125.81315881023374,0.0,9800.946565095439,9660.164763197245
AZ,268.4445290809615,129.21472461211306,268.4445290809615,0.0,9632.384321363808,9503.169596751695
AR,200.52482895204344,139.06677724525434,200.52482895204344,0.0,9758.646427770409,9619.579650525155
CA,1047.9039448461626,25.84853057948203,1047.9039448461626,0.0,8740.261641066521,8714.41311048704
CO,276.2067805242664,24.92490095992798,276.2067805242664,0.0,9493.742150086202,9468.817249126274
CT,118.37433451039988,28.94219917792543,118.37433451039988,0.0,9600.430699533243,9571.488500355317
DE,42.04552865123492,29.41527243816381,42.04552865123492,0.0,9674.023921677002,9644.608649238839
FL,731.9156256749584,126.81400265227785,731.9156256749584,0.0,9228.793238618342,9101.979235966064
GA,401.3730850475581,130.1558134331808,401.3730850475581,0.0,9578.204047993122,9448.048234559941
HI,55.95289582048957,26.973624614774963,55.95289582048957,0.0,9682.275431234075,9655.3018066193
ID,66.3025644115628,139.06186819089453,66.3025644115628,0.0,9776.805545982794,9637.7436777919
IL,595.7527982736519,20.966445811849553,595.7527982736519,0.0,9216.096753277016,9195.130307465166
IN,538.1827667358075,126.6641760234561,538.1827667358075,0.0,9499.264941696423,9372.600765672967
IA,236.42524187732874,138.37552547638916,236.42524187732874,0.0,9610.786050186027,9472.410524709638
KS,193.4094317956808,135.2953467490388,193.4094317956808,0.0,9673.767638587986,9538.472291838947
KY,359.974410683265,133.5194023650256,359.974410683265,0.0,9717.375709681739,9583.856307316713
LA,609.9835925863772,135.0828797300219,609.9835925863772,0.0,9578.417795856907,9443.334916126885
ME,46.573508659829486,28.678818171661987,46.573508659829486,0.0,9670.574550292145,9641.895732120483
MD,170.12267746576617,27.95137680107291,170.12267746576617,0.0,9585.523482030541,9557.572105229468
MA,181.44262748725237,30.29042684430533,181.44262748725237,0.0,9560.611199061672,9530.320772217367
MI,478.0253180501941,136.98255551544025,478.0253180501941,0.0,9387.63840202875,9250.65584651331
MN,269.09138336790375,84.68884738725319,269.09138336790375,0.0,9491.375144569409,9406.686297182156
MS,204.08252753022498,140.29659575127334,204.08252753022498,0.0,9767.043165277268,9626.746569525994
MO,378.4097578611145,129.64837118176365,378.4097578611145,0.0,9568.556922837892,9438.908551656128
MT,92.17673588924583,136.72095116213677,92.17673588924583,0.0,9784.400387401258,9647.679436239121
NE,152.65761171832992,0.0,152.65761171832992,0.0,9656.776079064693,9656.776079064693
NV,127.4302945275889,25.598051797391236,127.4302945275889,0.0,9625.600094515994,9600.002042718603
NH,43.015810081648056,29.02035757864178,43.015810081648056,0.0,9683.3413864171,9654.321028838458
NJ,288.1735848326948,27.151135117777812,288.1735848326948,0.0,9443.59239147071,9416.441256352931
NM,148.45305885320636,24.454228318096284,148.45305885320636,0.0,9636.549461205384,9612.095232887288
NY,504.546343814819,29.40601285415687,504.546343814819,0.0,9237.549360988036,9208.143348133879
NC,373.8817778525199,129.10945302362052,373.8817778525199,0.0,9494.266986762988,9365.157533739368
ND,182.7363360611364,134.4839455663041,182.7363360611364,0.0,9778.67934063868,9644.195395072376
OH,627.4486583338139,129.24560811943047,627.4486583338139,0.0,9348.495528215864,9219.249920096434
OK,283.969031967571,138.2846847211822,283.969031967571,0.0,9755.995877889873,9617.71119316869
OR,124.5194502363496,27.98265774421452,124.5194502363496,0.0,9601.993212792859,9574.010555048644
PA,690.5169513106657,131.45381372561496,690.5169513106657,0.0,9266.952106003022,9135.498292277407
RI,34.283277207929984,29.229018205909597,34.283277207929984,0.0,9674.94974370458,9645.72072549867
SC,224.1350104254293,133.76276285857057,224.1350104254293,0.0,9661.178451260073,9527.415688401503
SD,49.16092580759778,137.35231087461216,49.16092580759778,0.0,9736.511679837278,9599.159368962666
TN,299.81696199765247,135.25094327383158,299.81696199765247,0.0,9683.48831931456,9548.237376040728
TX,2145.9390969303367,110.23974099068073,2145.9390969303367,0.0,8921.123074862999,8810.883333872318
UT,200.84825609551467,138.789280652245,200.84825609551467,0.0,9731.353196009572,9592.563915357327
VT,18.11192003437813,28.74738231514857,18.11192003437813,0.0,9708.460575171495,9679.713192856347
VA,316.95860060161704,26.569703254008346,316.95860060161704,0.0,9448.596788477662,9422.027085223654
WA,238.68923188162603,27.49901201839384,238.68923188162603,0.0,9508.522587876483,9481.02357585809
WV,285.90959482839753,141.00822132172652,285.90959482839753,0.0,9750.401401840709,9609.393180518982
WI,299.17010771071,134.7863422239061,299.17010771071,0.0,9528.509866012992,9393.723523789085
WY,176.5912203351868,139.3117371241333,176.5912203351868,0.0,9771.313454880925,9632.001717756792
