id,event,pace_21_slg,pc01,pc02,pc03,pc08,pc11,pc13,start,stop
AK,0,0.0176477548019835,2.1179246171437205,2.1660114750735873,2.4703317707783197,-1.8291591982470181,1.3180827656868932,-0.23177519862104853,27.0,28.0
AK,0,0.0176587877711528,2.1607094074343633,2.331674728495818,2.601507541172613,-2.033309848226325,1.5110087162129318,-0.37647511475580286,28.0,29.0
AK,0,0.0481883990466362,2.067919642120146,2.047397806495243,2.406806626772907,-1.6735825300454812,1.20863814286054,0.40939006831939656,29.0,30.0
AK,0,0.0481887969177334,2.1381659614180446,2.0752009457257574,2.382609730451576,-1.5655635994663815,1.387056283166166,1.2025662144643998,30.0,31.0
AK,0,0.202011965881656,2.070052242075146,2.10404088638179,2.6421522150093,-1.6377776868921563,1.3757125044928744,0.38402759981097223,31.0,32.0
AK,0,0.4187094898141485,2.0995218558415516,2.0521986238881795,2.677078790859248,-1.445961195900698,1.3722497640832596,0.7732517764874126,32.0,33.0
AK,0,0.4360417471458745,1.985123207360817,2.036099020254908,2.5461442686999693,-1.6076674893520266,1.402596273217753,0.9709103356187122,33.0,34.0
AK,0,0.4544697335631794,1.998359384218556,1.949395916338971,2.4536704507466336,-1.4552980731409493,1.3518005360151621,1.5281107441683586,34.0,35.0
AK,0,0.5170756530059891,1.8476094900961977,1.8122613529540212,1.8984510874601526,-1.6039138746535935,1.3798586726562039,3.0564011909784963,35.0,36.0
AK,0,0.5485011148650815,1.6510294999876536,1.9096933309186308,1.4943372061402311,-2.308617454483697,1.5311062790144194,3.6392351375489627,36.0,37.0
AK,1,0.5986832513970333,1.77128186194681,1.8832925231636526,1.6643070926411925,-2.066439526950486,1.4712355081644808,3.6901978046542023,37.0,38.0
AL,0,0.0,0.8524313750648893,-1.1270080498668655,-1.9415168857903595,-0.8192378497722532,-0.34579102210894175,-0.1762263763573525,0.0,1.0
AL,0,0.0,0.8504892666396359,-1.1289888086087254,-1.940711812773341,-0.822228920110023,-0.3528224345954901,-0.17877413005722903,1.0,2.0
AL,0,0.0,0.8072924128804944,-1.1454779038013017,-1.9021332197359107,-0.9741293668350033,-0.6818639458651057,-0.17339016128890697,2.0,3.0
AL,0,0.0,0.7911351534281178,-1.1534766067856275,-1.8654320211035984,-1.012472587132706,-0.5888182605298379,0.20973045342615465,3.0,4.0
AL,0,0.0,0.7728397015326701,-1.158745143675321,-1.7863777487185095,-1.0314350788178608,-0.47713691542631437,0.35887372807082507,4.0,5.0
AL,0,0.0,0.8917054786311404,-1.4580367508410148,-1.7743861467022948,-1.6809762364793708,0.6766357526446131,-0.10355851573914537,5.0,6.0
AL,0,0.0,0.8586646269497109,-1.4835722626682992,-1.7405332573800893,-1.6504803431283095,0.8008878937310713,-0.1321245185550491,6.0,7.0
AL,0,0.0,0.8360815947027872,-1.490274580803683,-1.6766208864656855,-1.7175357405416607,0.7930349694630143,0.08034252680176188,7.0,8.0
AL,0,0.0,0.8437829866564516,-1.4765066382281768,-1.6268246790122896,-1.7661058123462048,0.8486724374603862,0.414385827751667,8.0,9.0
AL,0,0.0,0.8180110051734225,-1.4856124288839427,-1.5799923447796953,-1.8396955434939204,0.7500510046906231,0.4811341752742352,9.0,10.0
AL,0,0.0,0.8260510896182978,-1.4792955941475472,-1.5564043236963454,-1.8203720670228614,0.8685029044806666,0.5941984283852143,10.0,11.0
AL,0,0.0,0.7861048722433818,-1.4955805447203894,-1.4943549261637525,-1.8211983140294787,0.9039327127342585,0.8636917143411362,11.0,12.0
AL,0,0.0,0.6871048620952125,-1.5441290540515382,-1.3460772438286988,-1.878139715052993,0.8453675585507819,0.53272997947698,12.0,13.0
AL,0,0.0,0.6931525375891726,-1.5410819287525261,-1.3336556499030525,-1.89350123910197,0.8811259798442879,0.5478037920296641,13.0,14.0
AL,0,0.0,0.6742425818367737,-1.5446623565171098,-1.2764022956101304,-2.060853813721039,0.6680995684970266,0.5388167105133732,14.0,15.0
AL,0,0.0,0.5477061763665123,-1.2370429085831867,-1.187334327287312,-1.26109068540493,-0.051062637456967944,1.0636870601328345,15.0,16.0
AL,0,0.0,0.517003653923038,-1.2469036000895535,-1.1196490463359468,-1.344509659062937,-0.15236224256163,0.976063060941244,16.0,17.0
AL,0,0.0,0.23826149576531955,-1.3942418931726692,-0.6847536024049633,-1.442152752053782,-0.4802276923216888,-0.981800250235,17.0,18.0
AL,0,0.0,0.20286979630316454,-1.4088237945292124,-0.6220466607982866,-1.4404855958184248,-0.43900393622949374,-0.8538428373082144,18.0,19.0
AL,0,0.0,0.19885140416760586,-1.4089845622217139,-0.6135882461272697,-1.4931757765471507,-0.41681537608696817,-0.7155099114528907,19.0,20.0
AL,0,0.0,0.11321189343385911,-1.3529663803725034,-0.6504771729506306,-1.7425494086122253,-0.2555214014546464,-0.8238462457591185,20.0,21.0
AL,0,0.0,0.22889993380664087,-1.4674364466044967,-0.5180137911192778,-1.3184814340941977,-0.3964302336359749,-0.515022691719421,21.0,22.0
AL,0,0.0,0.16654140635273385,-1.4600075973370406,-0.4784326514115255,-1.448566512836624,-0.39398525792531114,-0.6386413424712848,22.0,23.0
AL,0,0.0,0.2054815820609324,-1.4795251289134463,-0.42178067304079475,-1.380581772395745,-0.41178656925849966,-0.4725278618173674,23.0,24.0
AL,0,0.0027816132472441,0.2610535093780909,-1.5453915430259322,-0.265348682401156,-1.1834122440872616,-0.47577264734480684,-0.10455876615998531,24.0,25.0
AL,0,0.0027877437216818,0.20569300984447342,-1.5551729050156864,-0.19088582189882602,-1.3878599957167181,-0.26453988022862546,-0.21634564692162678,25.0,26.0
AL,0,0.0027958832498149,0.10945317388952269,-1.4769327824261913,-0.24631916615030852,-1.6964638458667691,-0.10524882254944934,-0.18256287219467204,26.0,27.0
AL,0,0.0027981442767059,0.20764963791425312,-1.5317939911825171,-0.17725954059892257,-1.4612000063265014,-0.165135267219604,0.0058139512671922765,27.0,28.0
AL,0,0.0028021314550731,0.11523133601730688,-1.4642211253854127,-0.23251065927863424,-1.796774458786001,-0.2014845892146411,-0.1144128771215726,28.0,29.0
AL,0,0.0112295828656446,0.21079451383431233,-1.5814413400471385,-0.179671083640212,-1.5168045844334792,-0.5972649793403888,0.16449022530870966,29.0,30.0
AL,0,0.0112264083405856,0.26490422795167273,-1.5757690682465078,-0.18492109398345266,-1.4200240264374877,-0.45142871948046287,0.390193317030633,30.0,31.0
AL,0,0.1508592003993387,0.21437148202290154,-1.5489012003943732,-0.17724596268048828,-1.6239282979030718,-0.5164730713523502,0.3871115805768181,31.0,32.0
AL,0,0.4053382693639888,0.3280368478478652,-1.52484741027,0.6308639754543559,-1.1353358834422338,-1.0138422549748671,0.1215434331472098,32.0,33.0
AL,0,0.4187975038932763,0.2852756283050428,-1.543290605742347,0.6805765155671292,-1.1847354177920526,-1.075088441291205,0.1339942710206393,33.0,34.0
AL,0,0.4356974987321036,0.2360311627216896,-1.5050575241977462,0.6334918850705347,-1.334413875452524,-0.9614098392136183,0.11614166144307844,34.0,35.0
AL,1,0.5008156904811489,0.11037146774984928,-1.4551052392611648,0.6020831399095868,-1.662767203531502,-0.9337657607901455,0.026463794727558176,35.0,36.0
AR,0,0.0,0.9289747312193423,-0.6075951510887292,-1.7735906481419454,-0.9741690166711658,-1.1360944812740243,-0.6830902721373726,0.0,1.0
AR,0,0.0,0.9527479463783174,-0.5993655138111563,-1.7952864105668886,-0.8883668377371285,-0.9506652726380307,-0.6878626883919623,1.0,2.0
AR,0,0.0,0.9656662941266214,-0.5946387448897887,-1.8069507707258965,-0.8423704596205602,-0.8511292239502326,-0.6899186193804474,2.0,3.0
AR,0,0.0,0.9878046207767986,-0.5865190997431916,-1.843835524790264,-0.8368367488791614,-0.6764032364722767,-0.10338965854436644,3.0,4.0
AR,0,0.0,0.9441356851361324,-0.5999447926956332,-1.7377097657324598,-0.9725472671093777,-0.7595274726365644,0.2257818925828593,4.0,5.0
AR,0,0.0,1.0472031345366872,-0.7513218691398637,-1.7978086807595595,-1.3724469319294412,-0.14843167992584652,0.2847511920909977,5.0,6.0
AR,0,0.0,1.0511043390295414,-0.7566330548528878,-1.8232434277583824,-1.3413688289066275,0.027303520455353086,0.6339834621211412,6.0,7.0
AR,0,0.0,1.022847540128386,-0.7660873776206463,-1.7626499201585615,-1.426450858137125,-0.05689150707402598,0.7724915045457511,7.0,8.0
AR,0,0.0,1.043519816383977,-0.7505928419482083,-1.7489914586829394,-1.4259834153558697,0.08977248128207678,1.143433851265018,8.0,9.0
AR,0,0.0,0.986419266611079,-0.7723469947404519,-1.6301357896232371,-1.5301677127964042,-0.054574201404344366,1.0238359557550365,9.0,10.0
AR,0,0.0,0.9955634268143128,-0.7647613625799908,-1.6328997612297014,-1.5619630461519731,-0.037831456904656884,1.3144467387962206,10.0,11.0
AR,0,0.0,0.9714016582664299,-0.7734553634977878,-1.5734119953180994,-1.630326513351779,-0.05746860657580243,1.4166395992165028,11.0,12.0
AR,0,0.0,0.9049336040783373,-0.8039958731757458,-1.4493699393012627,-1.62369888157917,0.01572213510231846,1.3894605059919714,12.0,13.0
AR,0,0.0,0.8504905193751012,-0.8253615107046163,-1.3677903147943395,-1.7021950401964705,-0.12464955488367954,1.5169554581323947,13.0,14.0
AR,0,0.0,0.802827821934563,-0.8496163899342701,-1.2674682166442186,-1.720441416377104,-0.05025026389980289,1.328262496547307,14.0,15.0
AR,0,0.0,0.7574869547676023,-0.8092724064819007,-1.2095121695274054,-1.498333510790588,0.02475486695946706,1.6439803042688808,15.0,16.0
AR,0,0.0,0.7362607459651443,-0.8163818404885669,-1.1467765326853059,-1.5489559599670015,0.014279500025910077,1.5830325714438118,16.0,17.0
AR,0,0.0,0.48404578439177254,-0.9502827613285423,-0.761843889174302,-1.6651503421359688,-0.35156228528198225,-0.14008465600538375,17.0,18.0
AR,0,0.0,0.501822819655348,-0.9413020952716021,-0.7833927299429653,-1.6480735870675995,-0.235949482965939,0.058431695497390135,18.0,19.0
AR,0,0.0,0.5034508003905734,-0.936904814095317,-0.7525869098807261,-1.6745446874976153,-0.15388914089633118,0.218271165152931,19.0,20.0
AR,0,0.0,0.3088331317620551,-0.836961753878996,-0.8087754075967777,-2.1609807896422475,0.06310589584524255,-0.2391474801788051,20.0,21.0
AR,0,0.0,0.4687775091497891,-0.9511842386322393,-0.6847823706280958,-1.7059194437623724,-0.11610550551830226,0.0813839760578742,21.0,22.0
AR,0,0.0,0.4050381875913728,-0.9339730567692608,-0.645370243150307,-1.925345954917349,-0.2137753709809064,-0.049431203167000594,22.0,23.0
AR,0,0.0,0.45001303613451066,-0.9840140149008485,-0.5458151184531098,-1.7548713778917306,-0.22011973469594057,0.1253120436918031,23.0,24.0
AR,0,0.0030941244976549,0.5352763263218777,-1.0689865275525776,-0.39181453478593964,-1.439912443776719,-0.25361939655235244,0.44653741440591277,24.0,25.0
AR,0,0.0031003325795274,0.464735299177417,-0.9635959423233729,-0.3607801940812389,-1.381033803697646,-0.37881921697951065,0.6138935265436428,25.0,26.0
AR,0,0.0031086971818526,0.29470818647290825,-0.8239149384225578,-0.4425006490730585,-1.9484150706177727,-0.18894123286673967,0.4074054055871452,26.0,27.0
AR,0,0.0031106943575183,0.3973743226817971,-0.8919279256910003,-0.30242078062576644,-1.6470571164034506,-0.32785800925125835,0.36948530827194354,27.0,28.0
AR,0,0.0031141762449141,0.36128745874957396,-0.8069159811354032,-0.3177791816053273,-1.8193593845989622,-0.17369956688147195,0.16732988977890856,28.0,29.0
AR,0,0.0137345003668839,0.43040218351270476,-0.9277077699265373,-0.23199696015621668,-1.4681455186945647,-0.4078268294691782,0.2815848051059939,29.0,30.0
AR,0,0.0137345277071467,0.47650252684430067,-0.9298963049223814,-0.1980747551716404,-1.3794482861987973,-0.35099750075039693,0.46048866641838426,30.0,31.0
AR,0,0.1627009769589549,0.4545106566468053,-0.8714853367465752,-0.21416298841965664,-1.5522335816066413,-0.2479262660422787,0.42090677508233265,31.0,32.0
AR,0,0.395860039728536,0.4536318886163315,-0.8792540525820473,-0.2265326428560669,-1.58355761350935,-0.2723981982955056,0.6029091772323102,32.0,33.0
AR,1,0.4075277759899399,0.4821913489126116,-0.9173952705944663,-0.18046830415155068,-1.4305472331128792,-0.15475785760247354,0.7550628102452106,33.0,34.0
AZ,0,0.0,1.0517173715504213,-1.1945403315934096,-0.85154820155469,2.2493328191758986,-2.4666952196901386,1.1979177721239873,0.0,1.0
AZ,0,0.0,1.0830564853711446,-1.190686179714392,-0.8825684758723383,2.3772245159446665,-2.19428030499988,1.1774291837735595,1.0,2.0
AZ,0,0.0,1.0899161363076444,-1.1947239270366818,-0.891156120341879,2.4158001306200707,-2.114520351994587,1.162976835504656,2.0,3.0
AZ,0,0.0,1.0342453342901545,-1.217122096116993,-0.8187696108369221,2.1792198337896496,-2.4638442552471904,1.5910070057401677,3.0,4.0
AZ,0,0.0,0.9706333217092478,-1.2475461395297625,-0.6570397862947277,2.098769714931391,-2.455705081854542,1.5708008025017828,4.0,5.0
AZ,0,0.0,0.9680468588643162,-1.2826516108117065,-0.6174940520773232,2.029213920977232,-2.3084585821282317,1.670876069817261,5.0,6.0
AZ,0,0.0,0.8884084781989274,-1.3199300375550864,-0.5033677674141489,1.8044620457909328,-2.6980919634949307,1.739178957517852,6.0,7.0
AZ,0,0.0,0.9044167501941334,-1.316222754831743,-0.5060937522210337,1.809139616350963,-2.6166570122474186,1.960960445248335,7.0,8.0
AZ,0,0.0,0.8933330699984419,-1.3143484148116014,-0.4409057037774174,1.708488446309742,-2.7439179029903675,2.0996016329006664,8.0,9.0
AZ,0,0.0,0.9189265547498722,-1.315396848271009,-0.41432755646374586,1.9602831105647434,-2.2011885540014546,1.7298527023082204,9.0,10.0
AZ,0,0.0,0.798209963539186,-1.3710605209728746,-0.2499795551411745,1.7309769217859243,-2.7014164628840605,1.3092651250415817,10.0,11.0
AZ,0,0.0,0.6757908753292593,-1.4386523948328522,-0.03887547302057506,1.7422933212769247,-2.857894713363049,0.6326361533313546,11.0,12.0
AZ,0,0.0,0.7626741080893584,-1.3897255207172987,-0.1450654030255672,1.777328722821332,-2.569873984785326,1.9181388190542445,12.0,13.0
AZ,0,0.0,0.7506331952427282,-1.4036885799187904,-0.15520664541027349,1.8629075922166465,-2.315001311444604,2.2885001065018193,13.0,14.0
AZ,0,0.0,0.6945961415146141,-1.4294833133405456,-0.05912284881764432,1.7754611119200507,-2.332163065047141,2.2988178812382833,14.0,15.0
AZ,0,0.0,0.6081261621310636,-1.5145646096152665,0.09642475684999859,1.5598558087904728,-2.46879664504617,2.0498282539347907,15.0,16.0
AZ,0,0.0,0.5154254301210723,-1.5657695482968603,0.23441918222634436,1.5466587219715422,-2.4925493437780513,1.876003805559632,16.0,17.0
AZ,0,0.0,0.2715434297081233,-1.6957610501850422,0.5957914730571525,1.4502803735417522,-2.7587148913754813,0.43264032404477976,17.0,18.0
AZ,0,0.0,0.20810898242055684,-1.7287411044330205,0.7060946247030794,1.4439109467459004,-2.6785589876296467,0.45852288524322327,18.0,19.0
AZ,0,0.0,0.18914548765287964,-1.7389493749781884,0.7332826611986221,1.4292741837832859,-2.566159024230894,0.6329507252306467,19.0,20.0
AZ,0,0.0,-0.051086362382532696,-1.6103153099389609,0.6185184523965513,0.7724257058126349,-2.257756305105522,0.2116787590276279,20.0,21.0
AZ,0,0.0,0.10094609581068265,-1.7258492432210646,0.7123678142716354,1.2168551243721737,-2.3698913997696986,0.40981566704951267,21.0,22.0
AZ,0,0.0,0.043099615838003424,-1.703091703244328,0.7154940424421665,1.0099110129842594,-2.415500010464873,0.2757760466548297,22.0,23.0
AZ,0,0.0,0.10119411832280213,-1.7687692740036924,0.8046891843207341,1.2483503268551577,-2.3755738208558768,0.5304774780068024,23.0,24.0
AZ,0,0.0069435460749156,0.19488197976951815,-1.8330514326389105,0.8783721096593485,1.5222105517853615,-2.3890787718325828,0.9197387229343389,24.0,25.0
AZ,0,0.0069530703948568,0.1429655460692046,-1.8399798008999126,0.9483646757465063,1.401505872460342,-2.231840795871891,0.9139098003410993,25.0,26.0
AZ,0,0.0069678856589458,-0.022601082131992262,-1.7056159326400138,0.861252179493813,0.8704581318278451,-1.9661784360599845,0.7516975234289944,26.0,27.0
AZ,0,0.0069673219224673,0.08902292531079019,-1.7767274696865678,0.950443644795335,1.09989474586163,-2.137546897387027,0.9553053614345856,27.0,28.0
AZ,0,0.0069699304163256,0.02864333367727501,-1.7039713998572747,0.8714763654891171,0.7926926577795137,-2.144610819431698,0.7082784512933415,28.0,29.0
AZ,0,0.060524122947492,0.23755109591347706,-1.804939629336192,0.8448370540080307,1.289750611444628,-2.3840964933744604,1.10121908887222,29.0,30.0
AZ,0,0.0605509048399382,0.2530216949078933,-1.7857998173315364,0.8353534291923413,1.3185677658480086,-2.2629838533782594,1.2143890844774936,30.0,31.0
AZ,0,0.2580351987152183,0.18861604742663665,-1.7466708564152174,0.8604324481444554,1.1395839425030976,-2.2346880552898054,1.1191267924325068,31.0,32.0
AZ,0,0.447030569211193,0.07433463996577534,-1.7299292576299208,0.880730868024569,0.9459915922507718,-2.189499600497329,1.0664590631796471,32.0,33.0
AZ,0,0.457119414195117,0.10356724139029115,-1.8261982605419178,0.9873482661670913,1.2794248501749328,-2.168142911063954,1.2859339973257449,33.0,34.0
AZ,0,0.468533046805177,0.030088794456115106,-1.7850496510373224,0.956267782949227,1.041763368978211,-2.1549538581575267,1.2490616723492851,34.0,35.0
AZ,0,0.5831704463286026,-0.06389859174289479,-1.7883249994685013,0.9672108768672535,0.8701107487550735,-2.197069812988316,1.2964554324588635,35.0,36.0
AZ,0,0.6100375869055886,-0.15156079180898513,-1.7877269951336476,0.993527694322328,0.713391155194362,-2.22494236769771,1.330583447761656,36.0,37.0
AZ,0,0.6490623128289883,-0.17067030021237936,-1.811040363305856,1.089341714773893,0.7660678554560546,-2.1933428858742743,1.371772363074473,37.0,38.0
AZ,0,0.6746023731100621,-0.19517930248059998,-1.823946606497308,1.1460150623119891,0.7602957065455466,-2.1549348212410036,1.4235482626999243,38.0,39.0
AZ,0,0.7096915560129955,-0.24863906330403865,-1.8492870770208485,1.2093406616374673,0.7135012854623829,-2.206099790847747,1.562608634655003,39.0,40.0
AZ,0,0.7324625671302357,-0.24477422854570094,-1.8411452842047649,1.2411607135589622,0.49137241835192297,-2.499620245976565,1.3693393476510247,40.0,41.0
CA,0,0.0,-0.12401923946222716,-1.724153304691769,-0.8397206775260136,2.9643689580828303,0.14363384119553804,-0.42733507359124157,0.0,1.0
CA,0,0.0,-0.1193556713035681,-1.7261292835036757,-0.8501410311610779,3.0007726928919443,0.22195211795581965,-0.4382538262346549,1.0,2.0
CA,0,0.0,-0.14730893773491172,-1.7396601935285654,-0.8303623776865031,2.918738499063934,0.04398194910137634,-0.44287368744029554,2.0,3.0
CA,0,0.0,-0.17014209302838307,-1.7520598833602843,-0.8083747503740447,2.8511140243178352,0.014052203793862678,-0.14912046685816166,3.0,4.0
CA,0,0.0,-0.20325699257568425,-1.761102672122725,-0.6887980186158196,2.795286139422275,0.07926266578288499,-0.024293788136270113,4.0,5.0
CA,0,0.0,-0.20248576893340597,-1.8266464250482213,-0.6508510600053473,2.618224906863858,0.2661815020766231,0.056939236260855175,5.0,6.0
CA,0,0.0,-0.24741636704993553,-1.8536258879998444,-0.6120664690494108,2.552630339116385,0.21131565773937905,0.185999751594999,6.0,7.0
CA,0,0.0,-0.2701246676338126,-1.862682089795232,-0.5402073077960884,2.5353490886395966,0.2798854097303511,0.21788806812385836,7.0,8.0
CA,0,0.0,-0.30124292886792714,-1.8771334179771912,-0.46327608028730993,2.5138471871786976,0.33536738949455697,0.21762731964358195,8.0,9.0
CA,0,0.0,-0.3255430534735773,-1.884940543923033,-0.41100108794784324,2.4384533888271527,0.26472274245522404,0.34710740594880135,9.0,10.0
CA,0,0.0,-0.3324038594937734,-1.885915778113093,-0.37267322276066045,2.4301380645111914,0.3212553638578498,0.41440396868238616,10.0,11.0
CA,0,0.0,-0.37697826230406883,-1.9113591712577291,-0.3330552055696111,2.433554491883455,0.30259113594832765,0.32736018094291913,11.0,12.0
CA,0,0.0,-0.37426733994614364,-1.911387903189309,-0.338062118160583,2.434982738015615,0.3088477336833544,0.3929201159557326,12.0,13.0
CA,0,0.0,-0.3626499225658452,-1.9038567635212937,-0.335036011642056,2.4073937390096916,0.2580934929239191,0.5249582908112237,13.0,14.0
CA,0,0.0,-0.35004109984597215,-1.8961086383000385,-0.30969989985311686,2.458696392969788,0.39739715873296966,0.6450728634120956,14.0,15.0
CA,0,0.0,-0.4010760215572231,-1.8652505063479827,-0.2288245744636841,2.5019641636453236,0.2318258549002953,0.7525700255096026,15.0,16.0
CA,0,0.0,-0.42918932861150805,-1.8750960193563089,-0.14089139191907737,2.518067107440311,0.28180590084171486,0.7537753443079624,16.0,17.0
CA,0,0.0,-0.628951387486555,-1.9762095185596311,0.17682301996204466,2.4421359840218684,0.11423020173111535,-0.4510259638258469,17.0,18.0
CA,0,0.0,-0.7226585796814482,-2.0166187405093403,0.3037780714564674,2.3543021586307162,0.07790612537503788,-0.357693260413395,18.0,19.0
CA,0,0.0,-0.7633429109103904,-2.0319615808304525,0.37239286818213796,2.322610478942049,0.14233961864420072,-0.25827536784471794,19.0,20.0
CA,0,0.0,-0.9108946629576813,-1.960719965828119,0.3901949307761262,1.9485572387286527,0.319287862118629,-0.3752073938591778,20.0,21.0
CA,0,0.0,-0.7939134406986618,-2.088129231350146,0.4889712008523699,2.408674458539922,0.21796801141180128,-0.22086842899041764,21.0,22.0
CA,0,0.0,-0.8075545952345226,-2.0459382343069086,0.4325678585742711,2.2519279613159418,0.2597350646302437,-0.11684527148067053,22.0,23.0
CA,0,0.0,-0.7885685851596352,-2.081291338605393,0.5149967640030981,2.3311788796940895,0.19703363670378712,0.015755816244527633,23.0,24.0
CA,0,0.0091027119446603,-0.6992373498963711,-2.157352375051929,0.6145207562382369,2.6325755774953277,0.1880429645649085,0.3682918851790132,24.0,25.0
CA,0,0.0091122603569449,-0.6952826324260557,-2.212567647985251,0.6848344896164179,2.4383276351114316,0.30315298139120433,0.3427453008883495,25.0,26.0
CA,0,0.009127156647738,-0.8923514605737944,-2.031541873976647,0.5620403006863582,1.7120034519398344,0.5509625140794672,0.15394341552248542,26.0,27.0
CA,1,0.0091244746621467,-0.7940238229281645,-2.103379210807255,0.6750910986391593,2.0200041052088116,0.5162964934602776,0.33672483259771907,27.0,28.0
CO,0,0.0,0.8313623254917228,-0.23655704507122705,-0.443868230843658,1.5961900581720654,-1.2975625894987783,0.7055578284562051,0.0,1.0
CO,0,0.0,0.8425548661839253,-0.23937538118859666,-0.4566393708195343,1.6513186290196225,-1.1821437784062516,0.6895939031394572,1.0,2.0
CO,0,0.0,0.8371084398592386,-0.24786816238078802,-0.4542744441369887,1.646404230137691,-1.1964098463011659,0.6771008163012759,2.0,3.0
CO,0,0.0,0.8225330115151253,-0.26551662163134226,-0.4848252405011601,1.5965445924131232,-1.2034627127343032,1.1055218824507136,3.0,4.0
CO,0,0.0,0.7753772392613549,-0.2872447062324042,-0.369940578789438,1.5437064938906535,-1.1676489408873048,1.1378257834203909,4.0,5.0
CO,0,0.0,0.7818982269268632,-0.34751645046545065,-0.3322125331436072,1.3830339249230335,-0.9920544926064738,1.1428166618128859,5.0,6.0
CO,0,0.0,0.7490168821692772,-0.3769296434077603,-0.34865265823365443,1.3709878666212423,-0.9850468753978744,1.2708680419294027,6.0,7.0
CO,0,0.0,0.7585359044372653,-0.3691576881793775,-0.32865031320037097,1.3687397471970628,-0.9110440764504232,1.4311371884984085,7.0,8.0
CO,0,0.0,0.7523896640659938,-0.3669736307918558,-0.29033749206642007,1.3212227042664555,-0.8995693760766501,1.6623161211057589,8.0,9.0
