id,event,environment_ghg_cap_21_slg,pc01,pc03,pc09,pc11,pc12,pc13,start,stop
AL,0,0.0,0.8437829866564516,-1.6268246790122896,0.3634087948578124,0.8486724374603862,-1.1711997998455732,0.414385827751667,8.0,9.0
AL,0,0.0,0.8180110051734225,-1.5799923447796953,0.3272384237860542,0.7500510046906231,-1.2244183448713626,0.4811341752742352,9.0,10.0
AL,0,0.0,0.8260510896182978,-1.5564043236963454,0.3450243189521572,0.8685029044806666,-1.11110386202649,0.5941984283852143,10.0,11.0
AL,0,0.0,0.7861048722433818,-1.4943549261637525,0.33621985100297597,0.9039327127342585,-1.4061106919294573,0.8636917143411362,11.0,12.0
AL,0,0.0,0.6871048620952125,-1.3460772438286988,0.24840313395025726,0.8453675585507819,-1.246578816957986,0.53272997947698,12.0,13.0
AL,0,0.0,0.6931525375891726,-1.3336556499030525,0.2519800944537117,0.8811259798442879,-1.1022788615951324,0.5478037920296641,13.0,14.0
AL,0,0.0,0.6742425818367737,-1.2764022956101304,0.18943554474543364,0.6680995684970266,-0.9559393597110193,0.5388167105133732,14.0,15.0
AL,0,0.0,0.5477061763665123,-1.187334327287312,0.07596390306847982,-0.051062637456967944,-0.2882277063206223,1.0636870601328345,15.0,16.0
AL,0,0.0,0.517003653923038,-1.1196490463359468,0.030694797198282824,-0.15236224256163,-0.22248171567384298,0.976063060941244,16.0,17.0
AL,0,0.0,0.23826149576531955,-0.6847536024049633,-0.2679569819159019,-0.4802276923216888,0.6082132167045154,-0.981800250235,17.0,18.0
AL,0,0.0,0.20286979630316454,-0.6220466607982866,-0.2806472283517732,-0.43900393622949374,0.4699715483710011,-0.8538428373082144,18.0,19.0
AL,0,0.0,0.19885140416760586,-0.6135882461272697,-0.2866586549752422,-0.41681537608696817,0.6244021217538558,-0.7155099114528907,19.0,20.0
AL,0,0.0,0.11321189343385911,-0.6504771729506306,-0.20106602483080133,-0.2555214014546464,0.9846806410882757,-0.8238462457591185,20.0,21.0
AL,0,0.0,0.22889993380664087,-0.5180137911192778,-0.3536631987661459,-0.3964302336359749,0.5073864044061631,-0.515022691719421,21.0,22.0
AL,0,0.0,0.16654140635273385,-0.4784326514115255,-0.3584884948823616,-0.39398525792531114,0.6832490115938655,-0.6386413424712848,22.0,23.0
AL,0,0.0,0.2054815820609324,-0.42178067304079475,-0.39737142311626744,-0.41178656925849966,0.6819471533295041,-0.4725278618173674,23.0,24.0
AL,0,0.0,0.2610535093780909,-0.265348682401156,-0.5034764067073669,-0.47577264734480684,0.43404937322739073,-0.10455876615998531,24.0,25.0
AL,0,0.0,0.20569300984447342,-0.19088582189882602,-0.46368181925511215,-0.26453988022862546,0.49063606890847844,-0.21634564692162678,25.0,26.0
AL,0,0.0,0.10945317388952269,-0.24631916615030852,-0.3495460289326295,-0.10524882254944934,0.6953707671057257,-0.18256287219467204,26.0,27.0
AL,0,0.0,0.20764963791425312,-0.17725954059892257,-0.4299589006958427,-0.165135267219604,0.6171807781962938,0.0058139512671922765,27.0,28.0
AL,0,0.0927441785284805,0.11523133601730688,-0.23251065927863424,-0.3599387757325451,-0.2014845892146411,0.7198009909462944,-0.1144128771215726,28.0,29.0
AL,0,0.1451273100699238,0.21079451383431233,-0.179671083640212,-0.5347490166982679,-0.5972649793403888,0.15047983851261623,0.16449022530870966,29.0,30.0
AL,0,0.1454343286337735,0.26490422795167273,-0.18492109398345266,-0.5058641081000932,-0.45142871948046287,0.22628344867218184,0.390193317030633,30.0,31.0
AL,0,0.1453934728147527,0.21437148202290154,-0.17724596268048828,-0.4980170993063756,-0.5164730713523502,0.3476104286687343,0.3871115805768181,31.0,32.0
AL,0,0.1452444815530506,0.3280368478478652,0.6308639754543559,1.0180784899791657,-1.0138422549748671,-0.49062184234277,0.1215434331472098,32.0,33.0
AL,0,0.1451867603716415,0.2852756283050428,0.6805765155671292,0.9817159434739835,-1.075088441291205,-0.5533251346969023,0.1339942710206393,33.0,34.0
AL,0,0.1450714834703783,0.2360311627216896,0.6334918850705347,1.0448881981545597,-0.9614098392136183,-0.3422172348626807,0.11614166144307844,34.0,35.0
AL,0,0.1450978522778432,0.11037146774984928,0.6020831399095868,1.1028612262024549,-0.9337657607901455,-0.16328523692698907,0.026463794727558176,35.0,36.0
AL,0,0.1452597316925604,0.0825462257424093,0.6321887614152297,1.0865624260869646,-0.924573095174061,-0.2885095921009428,0.14758835482002355,36.0,37.0
AL,0,0.1453090005116158,0.00575426848519931,0.7026814158481569,1.0823486820024606,-0.964462029742511,-0.46855789675833787,0.11110744809689248,37.0,38.0
AL,0,0.1521105709743693,-0.014759813678432836,0.754094842997611,1.0801615204333481,-0.8969207725451311,-0.5387084842862535,0.22747151237320018,38.0,39.0
AL,0,0.1521003420599055,-0.05737492577336547,0.8162703675109196,1.0394989914907582,-0.9891539140373753,-0.7049299531856261,0.2931294544122648,39.0,40.0
AL,0,0.1521866060995773,-0.022613357319160393,0.7529663427637572,1.0209541861301747,-1.1706735732615092,-0.4383806990771165,0.14570459373359096,40.0,41.0
AR,0,0.0,0.9289747312193423,-1.7735906481419454,-0.5171184305220478,-1.1360944812740243,-1.5745919658178877,-0.6830902721373726,0.0,1.0
AR,0,0.0,0.9527479463783174,-1.7952864105668886,-0.4744842223854291,-0.9506652726380307,-1.4111657258438606,-0.6878626883919623,1.0,2.0
AR,0,0.0,0.9656662941266214,-1.8069507707258965,-0.4515952076542492,-0.8511292239502326,-1.323156780012067,-0.6899186193804474,2.0,3.0
AR,0,0.0,0.9878046207767986,-1.843835524790264,-0.40759710380515535,-0.6764032364722767,-1.294233901259066,-0.10338965854436644,3.0,4.0
AR,0,0.0,0.9441356851361324,-1.7377097657324598,-0.4615640560104687,-0.7595274726365644,-1.312592573709959,0.2257818925828593,4.0,5.0
AR,0,0.0,1.0472031345366872,-1.7978086807595595,-0.3458736288764474,-0.14843167992584652,-1.568410738939551,0.2847511920909977,5.0,6.0
AR,0,0.0,1.0511043390295414,-1.8232434277583824,-0.3174760158914671,0.027303520455353086,-1.4330617997865485,0.6339834621211412,6.0,7.0
AR,0,0.0,1.022847540128386,-1.7626499201585615,-0.3551443105614284,-0.05689150707402598,-1.4723550271405992,0.7724915045457511,7.0,8.0
AR,0,0.0,1.043519816383977,-1.7489914586829394,-0.3232303009911621,0.08977248128207678,-1.4114215578423557,1.143433851265018,8.0,9.0
AR,0,0.0,0.986419266611079,-1.6301357896232371,-0.39768225578438293,-0.054574201404344366,-1.3731356448549212,1.0238359557550365,9.0,10.0
AR,0,0.0,0.9955634268143128,-1.6328997612297014,-0.3876538968075211,-0.037831456904656884,-1.4379521232960615,1.3144467387962206,10.0,11.0
AR,0,0.0,0.9714016582664299,-1.5734119953180994,-0.41638790148052013,-0.05746860657580243,-1.346774816183538,1.4166395992165028,11.0,12.0
AR,0,0.0,0.9049336040783373,-1.4493699393012627,-0.4539085515895526,0.01572213510231846,-1.3550950914291096,1.3894605059919714,12.0,13.0
AR,0,0.0,0.8504905193751012,-1.3677903147943395,-0.5045473308210627,-0.12464955488367954,-1.6758290273871226,1.5169554581323947,13.0,14.0
AR,0,0.0,0.802827821934563,-1.2674682166442186,-0.5437365144523373,-0.05025026389980289,-1.3403403250187036,1.328262496547307,14.0,15.0
AR,0,0.0,0.7574869547676023,-1.2095121695274054,-0.5348748003248784,0.02475486695946706,-1.4518649337776077,1.6439803042688808,15.0,16.0
AR,0,0.0,0.7362607459651443,-1.1467765326853059,-0.5624435084314174,0.014279500025910077,-1.2920746921414075,1.5830325714438118,16.0,17.0
AR,0,0.0,0.48404578439177254,-0.761843889174302,-0.8415585439412131,-0.35156228528198225,-0.6217537346315859,-0.14008465600538375,17.0,18.0
AR,0,0.0,0.501822819655348,-0.7833927299429653,-0.8109644372017824,-0.235949482965939,-0.5545583222685335,0.058431695497390135,18.0,19.0
AR,0,0.0,0.5034508003905734,-0.7525869098807261,-0.8065480502048431,-0.15388914089633118,-0.3931999367130538,0.218271165152931,19.0,20.0
AR,0,0.0,0.3088331317620551,-0.8087754075967777,-0.6556189724242021,0.06310589584524255,0.13528591532064904,-0.2391474801788051,20.0,21.0
AR,0,0.0,0.4687775091497891,-0.6847823706280958,-0.8185149197705904,-0.11610550551830226,-0.24639554449693865,0.0813839760578742,21.0,22.0
AR,0,0.0,0.4050381875913728,-0.645370243150307,-0.8358341712731885,-0.2137753709809064,-0.022334859071266405,-0.049431203167000594,22.0,23.0
AR,0,0.0,0.45001303613451066,-0.5458151184531098,-0.906635422797283,-0.22011973469594057,-0.09486992661056677,0.1253120436918031,23.0,24.0
AR,0,0.0,0.5352763263218777,-0.39181453478593964,-1.0228908246944464,-0.25361939655235244,-0.3504915994351732,0.44653741440591277,24.0,25.0
AR,0,0.0,0.464735299177417,-0.3607801940812389,-1.0202709474628762,-0.37881921697951065,-0.048887972780927935,0.6138935265436428,25.0,26.0
AR,0,0.0,0.29470818647290825,-0.4425006490730585,-0.8423794010758042,-0.18894123286673967,0.40167874703843737,0.4074054055871452,26.0,27.0
AR,0,0.0,0.3973743226817971,-0.30242078062576644,-0.9573708375344249,-0.32785800925125835,0.18383203903170284,0.36948530827194354,27.0,28.0
AR,0,0.0807482340486317,0.36128745874957396,-0.3177791816053273,-0.8445532216354747,-0.17369956688147195,0.30285952744443195,0.16732988977890856,28.0,29.0
AR,0,0.1282887716070087,0.43040218351270476,-0.23199696015621668,-0.9998227595815447,-0.4078268294691782,-0.20659456110791394,0.2815848051059939,29.0,30.0
AR,0,0.1285884888435006,0.47650252684430067,-0.1980747551716404,-0.998208506037093,-0.35099750075039693,-0.27648040680174485,0.46048866641838426,30.0,31.0
AR,0,0.1285237953068753,0.4545106566468053,-0.21416298841965664,-0.9304062980905313,-0.2479262660422787,0.0031145200629011864,0.42090677508233265,31.0,32.0
AR,0,0.1283579213472068,0.4536318886163315,-0.2265326428560669,-0.9412062520728189,-0.2723981982955056,0.029877473293037964,0.6029091772323102,32.0,33.0
AR,0,0.1282995526437419,0.4821913489126116,-0.18046830415155068,-0.9708417992342315,-0.15475785760247354,0.1181153577155181,0.7550628102452106,33.0,34.0
AR,0,0.1282099863703801,0.6324500551597964,0.5718775385909108,0.568812642629385,-0.6028145096459678,-0.5840729829916894,0.6075296279539042,34.0,35.0
AR,0,0.1282237419669681,0.5112983045481869,0.5121741774250477,0.5679710079869473,-0.757539150057354,-0.4411648659668429,0.6190138398244438,35.0,36.0
AR,0,0.128427080244052,0.35323713606499,0.4644231977573228,0.646991803510739,-0.61130142632314,-0.18040000571257034,0.4191676718757792,36.0,37.0
AR,0,0.1285235014175645,0.23778706806547562,0.45420203914726043,0.7307782287231394,-0.4151839155271594,-0.03233955551639751,0.3118359349467113,37.0,38.0
AR,0,0.1369670246221496,0.22566972140008487,0.4898122174719167,0.7374674401878754,-0.31455032534619964,-0.02230441856639886,0.42662571251576503,38.0,39.0
AR,0,0.1369449284829531,0.18456379416734411,0.5423825178088257,0.6939111026047713,-0.4494592824407819,-0.2591052171397489,0.553635911276665,39.0,40.0
AR,0,0.1370519046748042,0.18769602701991916,0.5533120088211955,0.6408331505491279,-0.693494814464877,-0.08665977435215487,0.4914981116632309,40.0,41.0
AZ,0,0.0,1.0517173715504213,-0.85154820155469,1.2115696254860306,-2.4666952196901386,-0.36373236223712413,1.1979177721239873,0.0,1.0
AZ,0,0.0,1.0830564853711446,-0.8825684758723383,1.2728079213926633,-2.19428030499988,-0.1302726631446898,1.1774291837735595,1.0,2.0
AZ,0,0.0,1.0899161363076444,-0.891156120341879,1.2900065455144563,-2.114520351994587,-0.06618043377242527,1.162976835504656,2.0,3.0
AZ,0,0.0,1.0342453342901545,-0.8187696108369221,1.2009835064528271,-2.4638442552471904,-0.43954912365591436,1.5910070057401677,3.0,4.0
AZ,0,0.0,0.9706333217092478,-0.6570397862947277,1.1365674595278623,-2.455705081854542,-0.21306178740692625,1.5708008025017828,4.0,5.0
AZ,0,0.0,0.9680468588643162,-0.6174940520773232,1.1440942811739505,-2.3084585821282317,-0.14875589196456002,1.670876069817261,5.0,6.0
AZ,0,0.0,0.8884084781989274,-0.5033677674141489,1.0272910816697212,-2.6980919634949307,-0.42830613244258564,1.739178957517852,6.0,7.0
AZ,0,0.0,0.9044167501941334,-0.5060937522210337,1.0522548265927951,-2.6166570122474186,-0.4408182112676135,1.960960445248335,7.0,8.0
AZ,0,0.0,0.8933330699984419,-0.4409057037774174,1.0228351430578317,-2.7439179029903675,-0.5992026674517493,2.0996016329006664,8.0,9.0
AZ,0,0.0,0.9189265547498722,-0.41432755646374586,1.1037799167470876,-2.2011885540014546,0.09450025363022516,1.7298527023082204,9.0,10.0
AZ,0,0.0,0.798209963539186,-0.2499795551411745,0.9343136544834663,-2.7014164628840605,-0.07799989272754723,1.3092651250415817,10.0,11.0
AZ,0,0.0,0.6757908753292593,-0.03887547302057506,0.8182102438512654,-2.857894713363049,-0.17415576170859115,0.6326361533313546,11.0,12.0
AZ,0,0.0,0.7626741080893584,-0.1450654030255672,0.9506566422424235,-2.569873984785326,-0.6560899170043897,1.9181388190542445,12.0,13.0
AZ,0,0.0,0.7506331952427282,-0.15520664541027349,0.9966078325571103,-2.315001311444604,-0.7466480644933454,2.2885001065018193,13.0,14.0
AZ,0,0.0,0.6945961415146141,-0.05912284881764432,0.9489862183077595,-2.332163065047141,-0.6444756413595023,2.2988178812382833,14.0,15.0
AZ,0,0.0,0.6081261621310636,0.09642475684999859,0.857942871354432,-2.46879664504617,-0.9448189489142564,2.0498282539347907,15.0,16.0
AZ,0,0.0,0.5154254301210723,0.23441918222634436,0.7887202377160469,-2.4925493437780513,-0.9885848859278481,1.876003805559632,16.0,17.0
AZ,0,0.0,0.2715434297081233,0.5957914730571525,0.5422696393674563,-2.7587148913754813,-0.4474539830938428,0.43264032404477976,17.0,18.0
AZ,0,0.0,0.20810898242055684,0.7060946247030794,0.5073597065933291,-2.6785589876296467,-0.40303644097285957,0.45852288524322327,18.0,19.0
AZ,0,0.0,0.18914548765287964,0.7332826611986221,0.5106757498519043,-2.566159024230894,-0.2935695475967029,0.6329507252306467,19.0,20.0
AZ,0,0.0,-0.051086362382532696,0.6185184523965513,0.7144973797179562,-2.257756305105522,0.48161436362119553,0.2116787590276279,20.0,21.0
AZ,0,0.0,0.10094609581068265,0.7123678142716354,0.5677525304957833,-2.3698913997696986,0.33643753550950145,0.40981566704951267,21.0,22.0
AZ,0,0.0,0.043099615838003424,0.7154940424421665,0.5794838000065928,-2.415500010464873,0.5642902068062395,0.2757760466548297,22.0,23.0
AZ,0,0.0,0.10119411832280213,0.8046891843207341,0.5101354660120082,-2.3755738208558768,0.43817836958152623,0.5304774780068024,23.0,24.0
AZ,0,0.0,0.19488197976951815,0.8783721096593485,0.4407578102958554,-2.3890787718325828,0.1364028269767185,0.9197387229343389,24.0,25.0
AZ,0,0.0,0.1429655460692046,0.9483646757465063,0.46420137304896825,-2.231840795871891,0.192798804592798,0.9139098003410993,25.0,26.0
AZ,0,0.0,-0.022601082131992262,0.861252179493813,0.6568081230290612,-1.9661784360599845,0.6572756897581485,0.7516975234289944,26.0,27.0
AZ,0,0.0,0.08902292531079019,0.950443644795335,0.5398537250748555,-2.137546897387027,0.5648626819901494,0.9553053614345856,27.0,28.0
AZ,0,0.0700488164495911,0.02864333367727501,0.8714763654891171,0.6216509934635652,-2.144610819431698,0.8931897431789002,0.7082784512933415,28.0,29.0
AZ,0,0.1544868200846843,0.23755109591347706,0.8448370540080307,0.49035822411900587,-2.3840964933744604,0.3576658861775002,1.10121908887222,29.0,30.0
AZ,0,0.1548125972793372,0.2530216949078933,0.8353534291923413,0.535882739902723,-2.2629838533782594,0.29618213392853626,1.2143890844774936,30.0,31.0
AZ,0,0.1547264759706446,0.18861604742663665,0.8604324481444554,0.5759290928008932,-2.2346880552898054,0.3431892439863548,1.1191267924325068,31.0,32.0
AZ,0,0.1544910409660319,0.07433463996577534,0.880730868024569,0.6050787797945965,-2.189499600497329,0.33493632032914555,1.0664590631796471,32.0,33.0
AZ,0,0.1544738406506338,0.10356724139029115,0.9873482661670913,0.5138033525039676,-2.168142911063954,-0.10653562648557771,1.2859339973257449,33.0,34.0
AZ,0,0.154401610669573,0.030088794456115106,0.956267782949227,0.563091235588376,-2.1549538581575267,0.02730035194164833,1.2490616723492851,34.0,35.0
AZ,0,0.1543883542781618,-0.06389859174289479,0.9672108768672535,0.5583271331061522,-2.197069812988316,-0.017760033056631458,1.2964554324588635,35.0,36.0
AZ,0,0.1546320797027157,-0.15156079180898513,0.993527694322328,0.5566664998080624,-2.22494236769771,-0.10076636877485848,1.330583447761656,36.0,37.0
AZ,0,0.1547461901223191,-0.17067030021237936,1.089341714773893,0.5265226931410758,-2.1933428858742743,-0.2315452391117987,1.371772363074473,37.0,38.0
AZ,0,0.1777115890506251,-0.19517930248059998,1.1460150623119891,0.5143879555026052,-2.1549348212410036,-0.22801453168933722,1.4235482626999243,38.0,39.0
AZ,0,0.1776404410431185,-0.24863906330403865,1.2093406616374673,0.47839611357072165,-2.206099790847747,-0.43071870147485464,1.562608634655003,39.0,40.0
AZ,0,0.1776964544022193,-0.24477422854570094,1.2411607135589622,0.4030022594696289,-2.499620245976565,-0.0018452192709439595,1.3693393476510247,40.0,41.0
CA,0,0.0,-0.12401923946222716,-0.8397206775260136,0.06356535376190137,0.14363384119553804,0.25566187871077845,-0.42733507359124157,0.0,1.0
CA,0,0.0,-0.1193556713035681,-0.8501410311610779,0.08716010265570899,0.22195211795581965,0.3156518936542178,-0.4382538262346549,1.0,2.0
CA,0,0.0,-0.14730893773491172,-0.8303623776865031,0.051105146051659466,0.04398194910137634,0.1501136163727334,-0.44287368744029554,2.0,3.0
CA,0,0.0,-0.17014209302838307,-0.8083747503740447,0.03716462944941426,0.014052203793862678,0.10199348683807109,-0.14912046685816166,3.0,4.0
CA,0,0.0,-0.20325699257568425,-0.6887980186158196,0.013166037885643368,0.07926266578288499,0.2752632308109234,-0.024293788136270113,4.0,5.0
CA,0,0.0,-0.20248576893340597,-0.6508510600053473,0.02730541339900016,0.2661815020766231,0.2525888506699273,0.056939236260855175,5.0,6.0
CA,0,0.0,-0.24741636704993553,-0.6120664690494108,-0.006484182308059045,0.21131565773937905,0.2694326412588487,0.185999751594999,6.0,7.0
CA,0,0.0,-0.2701246676338126,-0.5402073077960884,-0.013641850275377591,0.2798854097303511,0.413319780860286,0.21788806812385836,7.0,8.0
CA,0,0.0,-0.30124292886792714,-0.46327608028730993,-0.029049460621703653,0.33536738949455697,0.57214370062737,0.21762731964358195,8.0,9.0
CA,0,0.0,-0.3255430534735773,-0.41100108794784324,-0.05001802818927136,0.26472274245522404,0.5124424542227963,0.34710740594880135,9.0,10.0
CA,0,0.0,-0.3324038594937734,-0.37267322276066045,-0.04388311550751396,0.3212553638578498,0.5817392199561097,0.41440396868238616,10.0,11.0
CA,0,0.0,-0.37697826230406883,-0.3330552055696111,-0.06530419346568771,0.30259113594832765,0.5104196663391425,0.32736018094291913,11.0,12.0
CA,0,0.0,-0.37426733994614364,-0.338062118160583,-0.05503607863274439,0.3088477336833544,0.47670549008739227,0.3929201159557326,12.0,13.0
CA,0,0.0,-0.3626499225658452,-0.335036011642056,-0.05157528932672116,0.2580934929239191,0.3770514097707865,0.5249582908112237,13.0,14.0
CA,0,0.0,-0.35004109984597215,-0.30969989985311686,-0.02273613666689579,0.39739715873296966,0.41333307076426823,0.6450728634120956,14.0,15.0
CA,0,0.0,-0.4010760215572231,-0.2288245744636841,-0.0732056057433003,0.2318258549002953,0.44859479541444625,0.7525700255096026,15.0,16.0
CA,0,0.0,-0.42918932861150805,-0.14089139191907737,-0.08484968156904617,0.28180590084171486,0.3977492636378184,0.7537753443079624,16.0,17.0
CA,0,0.0,-0.628951387486555,0.17682301996204466,-0.2806489686703053,0.11423020173111535,0.9574612178839527,-0.4510259638258469,17.0,18.0
CA,0,0.0,-0.7226585796814482,0.3037780714564674,-0.3460329316532936,0.07790612537503788,0.9066608342611808,-0.357693260413395,18.0,19.0
CA,0,0.0,-0.7633429109103904,0.37239286818213796,-0.36164785049294906,0.14233961864420072,0.9721575353649727,-0.25827536784471794,19.0,20.0
CA,0,0.0,-0.9108946629576813,0.3901949307761262,-0.26321649497674177,0.319287862118629,1.3423538449324888,-0.3752073938591778,20.0,21.0
CA,0,0.0,-0.7939134406986618,0.4889712008523699,-0.4133396346638869,0.21796801141180128,1.0605904963814705,-0.22086842899041764,21.0,22.0
CA,0,0.0,-0.8075545952345226,0.4325678585742711,-0.3561854739666849,0.2597350646302437,1.241036709068163,-0.11684527148067053,22.0,23.0
