id,event,w4_gas_decoupling_21_slp,pc01,pc02,pc03,pc05,pc08,pc13,start,stop
AK,0,0.5776530966669686,1.985123207360817,2.036099020254908,2.5461442686999693,1.3707867123746205,-1.6076674893520266,0.9709103356187122,33.0,34.0
AK,0,0.5941226503848146,1.998359384218556,1.949395916338971,2.4536704507466336,0.9717639852657629,-1.4552980731409493,1.5281107441683586,34.0,35.0
AK,0,0.6184889636226696,1.8476094900961977,1.8122613529540212,1.8984510874601526,0.5454141234092532,-1.6039138746535935,3.0564011909784963,35.0,36.0
AK,0,0.6184889636226696,1.6510294999876536,1.9096933309186308,1.4943372061402311,1.153482527163587,-2.308617454483697,3.6392351375489627,36.0,37.0
AK,0,0.6184889636226696,1.77128186194681,1.8832925231636526,1.6643070926411925,0.719320002731491,-2.066439526950486,3.6901978046542023,37.0,38.0
AK,0,0.6511339331170458,1.7978652606085437,1.9044906993656876,1.6673579152732145,0.72456501508658,-2.061577171067864,3.883566978105404,38.0,39.0
AK,0,0.6511339331170458,1.7708379892089285,1.8681419937760222,1.5853208442278193,0.6610377231226164,-2.0319978917704278,4.424578715038793,39.0,40.0
AK,0,0.6587434239893494,1.723630271935106,1.8013881968891439,1.381626493983951,0.43143015002212776,-2.053014633335459,4.637596919191997,40.0,41.0
AL,0,0.0,0.8524313750648893,-1.1270080498668655,-1.9415168857903595,0.5898736613625355,-0.8192378497722532,-0.1762263763573525,0.0,1.0
AL,0,0.0,0.8504892666396359,-1.1289888086087254,-1.940711812773341,0.5921980623940796,-0.822228920110023,-0.17877413005722903,1.0,2.0
AL,0,0.0,0.8072924128804944,-1.1454779038013017,-1.9021332197359107,0.6824713415086465,-0.9741293668350033,-0.17339016128890697,2.0,3.0
AL,0,0.0,0.7911351534281178,-1.1534766067856275,-1.8654320211035984,0.6508642499035969,-1.012472587132706,0.20973045342615465,3.0,4.0
AL,0,0.0,0.7728397015326701,-1.158745143675321,-1.7863777487185095,0.63424108024102,-1.0314350788178608,0.35887372807082507,4.0,5.0
AL,0,0.0,0.8917054786311404,-1.4580367508410148,-1.7743861467022948,0.46866432805585806,-1.6809762364793708,-0.10355851573914537,5.0,6.0
AL,0,0.0,0.8586646269497109,-1.4835722626682992,-1.7405332573800893,0.38367143610613885,-1.6504803431283095,-0.1321245185550491,6.0,7.0
AL,0,0.0,0.8360815947027872,-1.490274580803683,-1.6766208864656855,0.4004594443398178,-1.7175357405416607,0.08034252680176188,7.0,8.0
AL,0,0.0,0.8437829866564516,-1.4765066382281768,-1.6268246790122896,0.4354119773129596,-1.7661058123462048,0.414385827751667,8.0,9.0
AL,0,0.0,0.8180110051734225,-1.4856124288839427,-1.5799923447796953,0.4673097816756946,-1.8396955434939204,0.4811341752742352,9.0,10.0
AL,1,0.0,0.8260510896182978,-1.4792955941475472,-1.5564043236963454,0.4525770302098675,-1.8203720670228614,0.5941984283852143,10.0,11.0
AR,0,0.0,0.9289747312193423,-0.6075951510887292,-1.7735906481419454,0.19767185373843513,-0.9741690166711658,-0.6830902721373726,0.0,1.0
AR,0,0.0,0.9527479463783174,-0.5993655138111563,-1.7952864105668886,0.1469965598594368,-0.8883668377371285,-0.6878626883919623,1.0,2.0
AR,0,0.0,0.9656662941266214,-0.5946387448897887,-1.8069507707258965,0.11974272744004281,-0.8423704596205602,-0.6899186193804474,2.0,3.0
AR,0,0.0,0.9878046207767986,-0.5865190997431916,-1.843835524790264,0.07326241159125461,-0.8368367488791614,-0.10338965854436644,3.0,4.0
AR,0,0.0,0.9441356851361324,-0.5999447926956332,-1.7377097657324598,0.1172252743265617,-0.9725472671093777,0.2257818925828593,4.0,5.0
AR,0,0.0,1.0472031345366872,-0.7513218691398637,-1.7978086807595595,0.0635406581041827,-1.3724469319294412,0.2847511920909977,5.0,6.0
AR,0,0.0,1.0511043390295414,-0.7566330548528878,-1.8232434277583824,-0.013508582550981819,-1.3413688289066275,0.6339834621211412,6.0,7.0
AR,0,0.0,1.022847540128386,-0.7660873776206463,-1.7626499201585615,0.020296986276806046,-1.426450858137125,0.7724915045457511,7.0,8.0
AR,0,0.0,1.043519816383977,-0.7505928419482083,-1.7489914586829394,0.013743031361063624,-1.4259834153558697,1.143433851265018,8.0,9.0
AR,0,0.0,0.986419266611079,-0.7723469947404519,-1.6301357896232371,0.05757014796175332,-1.5301677127964042,1.0238359557550365,9.0,10.0
AR,0,0.0,0.9955634268143128,-0.7647613625799908,-1.6328997612297014,0.07175677999739324,-1.5619630461519731,1.3144467387962206,10.0,11.0
AR,0,0.0,0.9714016582664299,-0.7734553634977878,-1.5734119953180994,0.07402540360801792,-1.630326513351779,1.4166395992165028,11.0,12.0
AR,0,0.0773579644129896,0.9049336040783373,-0.8039958731757458,-1.4493699393012627,0.07944020968110188,-1.62369888157917,1.3894605059919714,12.0,13.0
AR,0,0.0773579644129896,0.8504905193751012,-0.8253615107046163,-1.3677903147943395,0.16112603637834194,-1.7021950401964705,1.5169554581323947,13.0,14.0
AR,0,0.0773579644129896,0.802827821934563,-0.8496163899342701,-1.2674682166442186,0.10796502776865653,-1.720441416377104,1.328262496547307,14.0,15.0
AR,0,0.0773579644129896,0.7574869547676023,-0.8092724064819007,-1.2095121695274054,0.12354513351903551,-1.498333510790588,1.6439803042688808,15.0,16.0
AR,0,0.0773579644129896,0.7362607459651443,-0.8163818404885669,-1.1467765326853059,0.1198846741598664,-1.5489559599670015,1.5830325714438118,16.0,17.0
AR,0,0.0773579644129896,0.48404578439177254,-0.9502827613285423,-0.761843889174302,0.0780526467148587,-1.6651503421359688,-0.14008465600538375,17.0,18.0
AR,0,0.0773579644129896,0.501822819655348,-0.9413020952716021,-0.7833927299429653,0.04623873117923675,-1.6480735870675995,0.058431695497390135,18.0,19.0
AR,0,0.0773579644129896,0.5034508003905734,-0.936904814095317,-0.7525869098807261,0.024940573041109703,-1.6745446874976153,0.218271165152931,19.0,20.0
AR,0,0.0898059179647759,0.3088331317620551,-0.836961753878996,-0.8087754075967777,0.8950168557067588,-2.1609807896422475,-0.2391474801788051,20.0,21.0
AR,0,0.0974774273800446,0.4687775091497891,-0.9511842386322393,-0.6847823706280958,0.07442089081180915,-1.7059194437623724,0.0813839760578742,21.0,22.0
AR,0,0.1576291229653537,0.4050381875913728,-0.9339730567692608,-0.645370243150307,0.28594008195181686,-1.925345954917349,-0.049431203167000594,22.0,23.0
AR,0,0.1576291229653537,0.45001303613451066,-0.9840140149008485,-0.5458151184531098,-0.03971036736357537,-1.7548713778917306,0.1253120436918031,23.0,24.0
AR,0,0.1576291229653537,0.5352763263218777,-1.0689865275525776,-0.39181453478593964,-0.5894350988704977,-1.439912443776719,0.44653741440591277,24.0,25.0
AR,0,0.2202104590714379,0.464735299177417,-0.9635959423233729,-0.3607801940812389,-0.38416454950503515,-1.381033803697646,0.6138935265436428,25.0,26.0
AR,0,0.2202104590714379,0.29470818647290825,-0.8239149384225578,-0.4425006490730585,0.5905763638740971,-1.9484150706177727,0.4074054055871452,26.0,27.0
AR,1,0.2846200964380091,0.3973743226817971,-0.8919279256910003,-0.30242078062576644,0.12427214626031662,-1.6470571164034506,0.36948530827194354,27.0,28.0
AZ,0,0.0,1.0517173715504213,-1.1945403315934096,-0.85154820155469,-0.4893930340942013,2.2493328191758986,1.1979177721239873,0.0,1.0
AZ,0,0.0,1.0830564853711446,-1.190686179714392,-0.8825684758723383,-0.5628378179144236,2.3772245159446665,1.1774291837735595,1.0,2.0
AZ,0,0.0,1.0899161363076444,-1.1947239270366818,-0.891156120341879,-0.5836704297116103,2.4158001306200707,1.162976835504656,2.0,3.0
AZ,0,0.0,1.0342453342901545,-1.217122096116993,-0.8187696108369221,-0.46674095482257383,2.1792198337896496,1.5910070057401677,3.0,4.0
AZ,0,0.0,0.9706333217092478,-1.2475461395297625,-0.6570397862947277,-0.4570854853480068,2.098769714931391,1.5708008025017828,4.0,5.0
AZ,0,0.0,0.9680468588643162,-1.2826516108117065,-0.6174940520773232,-0.47420488069334704,2.029213920977232,1.670876069817261,5.0,6.0
AZ,0,0.0,0.8884084781989274,-1.3199300375550864,-0.5033677674141489,-0.35728318893389466,1.8044620457909328,1.739178957517852,6.0,7.0
AZ,0,0.0,0.9044167501941334,-1.316222754831743,-0.5060937522210337,-0.3500800004079147,1.809139616350963,1.960960445248335,7.0,8.0
AZ,0,0.0,0.8933330699984419,-1.3143484148116014,-0.4409057037774174,-0.2581958209479307,1.708488446309742,2.0996016329006664,8.0,9.0
AZ,0,0.0,0.9189265547498722,-1.315396848271009,-0.41432755646374586,-0.42278277819523896,1.9602831105647434,1.7298527023082204,9.0,10.0
AZ,0,0.0,0.798209963539186,-1.3710605209728746,-0.2499795551411745,-0.31338029965451697,1.7309769217859243,1.3092651250415817,10.0,11.0
AZ,0,0.0,0.6757908753292593,-1.4386523948328522,-0.03887547302057506,-0.23330996763391967,1.7422933212769247,0.6326361533313546,11.0,12.0
AZ,0,0.1331505872770547,0.7626741080893584,-1.3897255207172987,-0.1450654030255672,-0.186676406323426,1.777328722821332,1.9181388190542445,12.0,13.0
AZ,0,0.1331505872770547,0.7506331952427282,-1.4036885799187904,-0.15520664541027349,-0.24200197831829207,1.8629075922166465,2.2885001065018193,13.0,14.0
AZ,0,0.1331505872770547,0.6945961415146141,-1.4294833133405456,-0.05912284881764432,-0.2515826027968037,1.7754611119200507,2.2988178812382833,14.0,15.0
AZ,0,0.1331505872770547,0.6081261621310636,-1.5145646096152665,0.09642475684999859,-0.16310305296989167,1.5598558087904728,2.0498282539347907,15.0,16.0
AZ,0,0.1331505872770547,0.5154254301210723,-1.5657695482968603,0.23441918222634436,-0.1495935775285496,1.5466587219715422,1.876003805559632,16.0,17.0
AZ,0,0.1331505872770547,0.2715434297081233,-1.6957610501850422,0.5957914730571525,-0.19736475563399528,1.4502803735417522,0.43264032404477976,17.0,18.0
AZ,0,0.1331505872770547,0.20810898242055684,-1.7287411044330205,0.7060946247030794,-0.20953638061343194,1.4439109467459004,0.45852288524322327,18.0,19.0
AZ,0,0.1331505872770547,0.18914548765287964,-1.7389493749781884,0.7332826611986221,-0.2552718733696628,1.4292741837832859,0.6329507252306467,19.0,20.0
AZ,0,0.1512631305340911,-0.051086362382532696,-1.6103153099389609,0.6185184523965513,0.7991980828474634,0.7724257058126349,0.2116787590276279,20.0,21.0
AZ,0,0.1517124904631921,0.10094609581068265,-1.7258492432210646,0.7123678142716354,-0.032688572954215,1.2168551243721737,0.40981566704951267,21.0,22.0
AZ,0,0.1638314746470497,0.043099615838003424,-1.703091703244328,0.7154940424421665,0.2079060784578728,1.0099110129842594,0.2757760466548297,22.0,23.0
AZ,0,0.1638314746470497,0.10119411832280213,-1.7687692740036924,0.8046891843207341,-0.21723862436307442,1.2483503268551577,0.5304774780068024,23.0,24.0
AZ,0,0.1638314746470497,0.19488197976951815,-1.8330514326389105,0.8783721096593485,-0.6773811471756372,1.5222105517853615,0.9197387229343389,24.0,25.0
AZ,0,0.1669349623401552,0.1429655460692046,-1.8399798008999126,0.9483646757465063,-0.5246144881316075,1.401505872460342,0.9139098003410993,25.0,26.0
AZ,0,0.1669349623401552,-0.022601082131992262,-1.7056159326400138,0.861252179493813,0.4144199933535821,0.8704581318278451,0.7516975234289944,26.0,27.0
AZ,0,0.2757076037838677,0.08902292531079019,-1.7767274696865678,0.950443644795335,-0.11199575946605039,1.09989474586163,0.9553053614345856,27.0,28.0
AZ,0,0.3250976671145945,0.02864333367727501,-1.7039713998572747,0.8714763654891171,0.3607860536989361,0.7926926577795137,0.7082784512933415,28.0,29.0
AZ,0,0.4401096496326408,0.23755109591347706,-1.804939629336192,0.8448370540080307,-0.5330504168709009,1.289750611444628,1.10121908887222,29.0,30.0
AZ,0,0.5699213765935867,0.2530216949078933,-1.7857998173315364,0.8353534291923413,-0.48001003693178845,1.3185677658480086,1.2143890844774936,30.0,31.0
AZ,1,0.570341605122853,0.18861604742663665,-1.7466708564152174,0.8604324481444554,-0.13513451462658074,1.1395839425030976,1.1191267924325068,31.0,32.0
CA,0,0.0,-0.12401923946222716,-1.724153304691769,-0.8397206775260136,1.5592794745318843,2.9643689580828303,-0.42733507359124157,0.0,1.0
CA,0,0.0,-0.1193556713035681,-1.7261292835036757,-0.8501410311610779,1.5404496083839132,3.0007726928919443,-0.4382538262346549,1.0,2.0
CA,0,0.0,-0.14730893773491172,-1.7396601935285654,-0.8303623776865031,1.5914786664672054,2.918738499063934,-0.44287368744029554,2.0,3.0
CA,0,0.0,-0.17014209302838307,-1.7520598833602843,-0.8083747503740447,1.597749611291008,2.8511140243178352,-0.14912046685816166,3.0,4.0
CA,0,0.0,-0.20325699257568425,-1.761102672122725,-0.6887980186158196,1.612160130546095,2.795286139422275,-0.024293788136270113,4.0,5.0
CA,0,0.0,-0.20248576893340597,-1.8266464250482213,-0.6508510600053473,1.5973369431865327,2.618224906863858,0.056939236260855175,5.0,6.0
CA,0,0.0,-0.24741636704993553,-1.8536258879998444,-0.6120664690494108,1.5857241622268945,2.552630339116385,0.185999751594999,6.0,7.0
CA,0,0.0,-0.2701246676338126,-1.862682089795232,-0.5402073077960884,1.5840091192595855,2.5353490886395966,0.21788806812385836,7.0,8.0
CA,0,0.0,-0.30124292886792714,-1.8771334179771912,-0.46327608028730993,1.5759706504176678,2.5138471871786976,0.21762731964358195,8.0,9.0
CA,0,0.0,-0.3255430534735773,-1.884940543923033,-0.41100108794784324,1.6190863932581019,2.4384533888271527,0.34710740594880135,9.0,10.0
CA,1,0.0,-0.3324038594937734,-1.885915778113093,-0.37267322276066045,1.6248376720079118,2.4301380645111914,0.41440396868238616,10.0,11.0
CO,0,0.0,0.8313623254917228,-0.23655704507122705,-0.443868230843658,-0.4347984820419681,1.5961900581720654,0.7055578284562051,0.0,1.0
CO,0,0.0,0.8425548661839253,-0.23937538118859666,-0.4566393708195343,-0.46528067644920873,1.6513186290196225,0.6895939031394572,1.0,2.0
CO,0,0.0,0.8371084398592386,-0.24786816238078802,-0.4542744441369887,-0.4603011839955806,1.646404230137691,0.6771008163012759,2.0,3.0
CO,0,0.0,0.8225330115151253,-0.26551662163134226,-0.4848252405011601,-0.4899865534811389,1.5965445924131232,1.1055218824507136,3.0,4.0
CO,0,0.0,0.7753772392613549,-0.2872447062324042,-0.369940578789438,-0.501055070059234,1.5437064938906535,1.1378257834203909,4.0,5.0
CO,0,0.0,0.7818982269268632,-0.34751645046545065,-0.3322125331436072,-0.5129980334176564,1.3830339249230335,1.1428166618128859,5.0,6.0
CO,0,0.0,0.7490168821692772,-0.3769296434077603,-0.34865265823365443,-0.5812037947674672,1.3709878666212423,1.2708680419294027,6.0,7.0
CO,0,0.0,0.7585359044372653,-0.3691576881793775,-0.32865031320037097,-0.5752777743976834,1.3687397471970628,1.4311371884984085,7.0,8.0
CO,0,0.0,0.7523896640659938,-0.3669736307918558,-0.29033749206642007,-0.5577229498238182,1.3212227042664555,1.6623161211057589,8.0,9.0
CO,0,0.0,0.7391260565243436,-0.37037209700744483,-0.23852162079577352,-0.551200148453908,1.296657144223282,1.711032144992684,9.0,10.0
CO,0,0.0,0.7466062233851959,-0.3638081417262889,-0.20658144430086564,-0.5608902632888016,1.3096030594697448,1.8490160033807614,10.0,11.0
CO,0,0.0,0.6842196125124905,-0.3988740641887395,-0.16015883796779268,-0.5618475872730219,1.2498393100624134,1.953035042128658,11.0,12.0
CO,0,0.078707903886795,0.6097163211988329,-0.43999417389415935,-0.05738536578408405,-0.5912053298567924,1.2385815630386932,1.907532373808426,12.0,13.0
CO,0,0.078707903886795,0.5730441009313934,-0.457378713042906,0.01341001556106763,-0.5572245728780574,1.2108112385357095,2.0967617185506184,13.0,14.0
CO,0,0.078707903886795,0.6057489162232487,-0.44210086241711316,-0.010329869263309449,-0.5927302660422434,1.1415451121440308,2.387964445656024,14.0,15.0
CO,0,0.078707903886795,0.592310917641413,-0.42856490011780835,0.0023674337405504248,-0.5700987362017702,1.1431936222055907,2.7709501880953975,15.0,16.0
CO,0,0.078707903886795,0.5671158207826962,-0.4392312330235793,0.04753521296186195,-0.5546281498670168,1.125088088590573,2.9704791711556195,16.0,17.0
CO,0,0.078707903886795,0.10400465320565959,-0.6807953017164655,0.8040712437232912,-0.6104785969755212,1.0259864850683464,-0.189074218917051,17.0,18.0
CO,0,0.078707903886795,0.0349074844435452,-0.7113811797916832,0.9409746128368501,-0.5812885206696446,0.9711785016725261,-0.05269368998821613,18.0,19.0
CO,0,0.078707903886795,-0.010708362404192331,-0.734853401638134,1.0201167443523353,-0.6009360881758284,0.9691703129537929,-0.003266194503457924,19.0,20.0
CO,0,0.0792530359673818,-0.17013793101648783,-0.6727750384394212,1.0522907539248547,0.052991727194213155,0.551042980107686,-0.1952178046238727,20.0,21.0
CO,0,0.1075775192847595,-0.0399037876725532,-0.7949850176338533,1.1831004832839864,-0.7130406041103574,0.9996040657788718,0.01497276492573486,21.0,22.0
CO,0,0.1191000085493936,-0.05309780093559152,-0.7775034676948382,1.1635144287138635,-0.605487859334692,0.9368606477775604,-0.07700351790341523,22.0,23.0
CO,0,0.1191000085493936,0.004500786964245525,-0.7744422659766235,1.198609166646128,-0.6885842374753057,0.9945935558635497,0.07740491235432187,23.0,24.0
CO,0,0.1191000085493936,0.0022533232149618138,-0.9142189847122242,0.5870663196214034,-0.3194321142781293,0.9421816570853541,0.8121467635644074,24.0,25.0
CO,0,0.136042647012979,0.025847804463969504,-0.9182691968007086,0.6946037675637741,-0.1347386899961066,0.8052397579172552,0.7533672425665788,25.0,26.0
CO,0,0.136042647012979,-0.15185413667982228,-0.8119190152058403,0.6990784143311046,0.7525005648155682,0.33983167701281763,0.26321671275653324,26.0,27.0
CO,0,0.1852639482835028,-0.0729388773740136,-0.87923000021487,0.8076141410122267,0.34817097255991714,0.5682979225479776,0.564235068553034,27.0,28.0
CO,1,0.2325626513999921,-0.16278595289781533,-0.769557327557336,0.8263928259965748,1.0858975149943733,0.2158481036502852,0.17371304409402016,28.0,29.0
CT,0,0.0,-1.2101989196098553,0.9306948311868135,-1.6928457807506088,0.187068936765859,0.5664865035539369,-0.422324412775979,0.0,1.0
CT,0,0.0,-1.2350400095297243,0.9228011323318391,-1.6761825237283972,0.23373154765026255,0.4905583131902957,-0.4193279598163267,1.0,2.0
CT,0,0.0,-1.2422954151013406,0.920759610444645,-1.6723727929674166,0.24633259100280558,0.47061994906319465,-0.4185456993172755,2.0,3.0
CT,0,0.0,-1.2489220075685354,0.9275591255946727,-1.6044498411171084,0.2525389509423259,0.44247920570202687,-0.15210903064253517,3.0,4.0
CT,0,0.0,-1.2774426511865002,0.9280595350974692,-1.4807725876936022,0.29040845369379165,0.3506686750999313,0.14918941570704708,4.0,5.0
CT,0,0.0,-1.2554778395699822,0.8861584657282348,-1.4403283138312695,0.2818201874439984,0.20562775168325328,0.3279578865988026,5.0,6.0
CT,0,0.0,-1.3112887868816077,0.8705397498942589,-1.3257637280589647,0.35056097040306483,0.06565100547324126,0.39489414479352125,6.0,7.0
CT,0,0.0,-1.3473103536940931,0.8643709122436614,-1.2216687119975256,0.38895532731561333,-0.020953865604619367,0.5265674058527444,7.0,8.0
CT,0,0.0,-1.4046567015588303,0.845120025169297,-1.0856109632439874,0.406010689613139,-0.08877954046154014,0.4036119457836641,8.0,9.0
CT,0,0.0,-1.4084127610286143,0.8468496686551883,-1.0406780902925143,0.382899430079174,-0.06836887203431805,0.459029608275871,9.0,10.0
CT,0,0.0,-1.3847863298636545,0.865149272292611,-1.0595823044447912,0.4180642459878842,-0.11298262929932036,0.8919095593240005,10.0,11.0
CT,0,0.0,-1.3667396995106271,0.8709914145130895,-1.0659771214088698,0.36044924087938873,0.027056833762671404,0.9318388738150791,11.0,12.0
CT,0,0.0709531024919482,-1.4087007912890472,0.8567307216447517,-0.996950970117208,0.434820585403888,-0.07000201344196946,1.1153789259614624,12.0,13.0
CT,0,0.0709531024919482,-1.4533718674944567,0.8399434228950912,-0.9426998419213389,0.5167499099678752,-0.16610035197809533,1.1972676968130378,13.0,14.0
CT,0,0.0709531024919482,-1.456920110662348,0.8421154777726124,-0.9052451199281089,0.5229512989838707,-0.17652781795197198,1.353587428285651,14.0,15.0
CT,0,0.0709531024919482,-1.5097569648856366,0.8867376330071554,-0.7842569833515391,0.5454784753848683,-0.10550977970596064,1.407798885304491,15.0,16.0
CT,0,0.0709531024919482,-1.4846776773308414,0.8932602743735669,-0.744115675053562,0.39232451742453217,0.11620497812767584,1.1559918478822397,16.0,17.0
CT,0,0.0709531024919482,-1.6422256320010726,0.8104039819946255,-0.40576742765264584,0.27108943865703455,0.21496001311454466,-0.19753336135883437,17.0,18.0
CT,1,0.0709531024919482,-1.6953821042284876,0.7906810219755467,-0.32503183936836394,0.34603548746513074,0.12446175356552788,-0.16182513572115553,18.0,19.0
DE,0,0.0,-0.828686376163178,1.3136897630021958,-1.712229339797805,-0.4673514599390585,1.0908942264014847,-0.3353134920527615,0.0,1.0
DE,0,0.0,-0.8117629004019247,1.3199156568703663,-1.7286103508933495,-0.5042607994061608,1.153787107382811,-0.33854729695552865,1.0,2.0
DE,0,0.0,-0.8170672519894975,1.3177434817391431,-1.726100923005056,-0.49573899522112885,1.1407458659006973,-0.33937718603771516,2.0,3.0
DE,0,0.0,-0.8101083550432598,1.3286800190641397,-1.6613786465256513,-0.5147682078923865,1.156892953740815,-0.06799911216832645,3.0,4.0
DE,0,0.0,-0.8710943291065075,1.3094939463673305,-1.5073142943665978,-0.4692141223804333,1.0405413652739017,-0.04949381120403299,4.0,5.0
DE,0,0.0,-0.8505415475407071,1.1489493100053476,-1.4237664052539698,-0.4649169488910486,0.5707312543759191,-0.19355884892472852,5.0,6.0
DE,0,0.0,-0.7464448518375522,1.239219683315682,-0.6776561955589593,-1.249191270325208,0.925365550954619,-0.4061519420739072,6.0,7.0
DE,0,0.0,-0.7444870325786045,1.2489824054801546,-0.6370841235639613,-1.22434258454078,0.8809037323922931,-0.04810715999168497,7.0,8.0
DE,0,0.0,-0.7728406279940168,1.2401614236393805,-0.554364658057135,-1.225141712708853,0.8601497559476627,-0.061217948433355436,8.0,9.0
DE,0,0.0,-0.8114735601375795,1.2321015693567179,-0.44732143071554326,-1.1768196328460279,0.7579046754608619,0.11510102372737267,9.0,10.0
DE,0,0.0,-0.8244317088810489,1.226277455444671,-0.39615632354650887,-1.2144174513035726,0.8014953922152588,-0.001405821169038177,10.0,11.0
DE,0,0.0,-0.880903709910529,1.2053395466190364,-0.27621107707489834,-1.1762312446058878,0.7457188192940802,-0.07809118784458435,11.0,12.0
DE,0,0.1374462662405343,-0.8945174372371119,1.2019669515707516,-0.2489620863723243,-1.1795975167404655,0.7499588163570478,0.027390280920145803,12.0,13.0
DE,0,0.1374462662405343,-0.9015003269911077,1.2005814078474022,-0.24316722101130775,-1.1617504488852262,0.7382788395851064,0.09108106461013757,13.0,14.0
