id,event,w4_environment_state_rps_21_slp,pc01,pc03,pc04,pc09,pc12,pc13,start,stop
AR,0,0.0,0.9878046207767986,-1.843835524790264,0.40593758638693617,-0.40759710380515535,-1.294233901259066,-0.10338965854436644,3.0,4.0
AR,0,0.0028484150786987,0.9441356851361324,-1.7377097657324598,0.5001839394922878,-0.4615640560104687,-1.312592573709959,0.2257818925828593,4.0,5.0
AR,0,0.0028484150786987,1.0472031345366872,-1.7978086807595595,0.3969499712657685,-0.3458736288764474,-1.568410738939551,0.2847511920909977,5.0,6.0
AR,0,0.0028484150786987,1.0511043390295414,-1.8232434277583824,0.306913674580729,-0.3174760158914671,-1.4330617997865485,0.6339834621211412,6.0,7.0
AR,0,0.0028484150786987,1.022847540128386,-1.7626499201585615,0.38422489664516096,-0.3551443105614284,-1.4723550271405992,0.7724915045457511,7.0,8.0
AR,0,0.0028484150786987,1.043519816383977,-1.7489914586829394,0.3159235060303938,-0.3232303009911621,-1.4114215578423557,1.143433851265018,8.0,9.0
AR,0,0.0028484150786987,0.986419266611079,-1.6301357896232371,0.38765936976963805,-0.39768225578438293,-1.3731356448549212,1.0238359557550365,9.0,10.0
AR,0,0.0028484150786987,0.9955634268143128,-1.6328997612297014,0.42060665168515093,-0.3876538968075211,-1.4379521232960615,1.3144467387962206,10.0,11.0
AR,0,0.0028484150786987,0.9714016582664299,-1.5734119953180994,0.43468548147583175,-0.41638790148052013,-1.346774816183538,1.4166395992165028,11.0,12.0
AR,0,0.0028484150786987,0.9049336040783373,-1.4493699393012627,0.34143374626350703,-0.4539085515895526,-1.3550950914291096,1.3894605059919714,12.0,13.0
AR,0,0.0092120947546309,0.8504905193751012,-1.3677903147943395,0.4662250059946952,-0.5045473308210627,-1.6758290273871226,1.5169554581323947,13.0,14.0
AR,0,0.0092120947546309,0.802827821934563,-1.2674682166442186,0.3412388396409709,-0.5437365144523373,-1.3403403250187036,1.328262496547307,14.0,15.0
AR,0,0.0092120947546309,0.7574869547676023,-1.2095121695274054,0.2063654039908226,-0.5348748003248784,-1.4518649337776077,1.6439803042688808,15.0,16.0
AR,0,0.0092120947546309,0.7362607459651443,-1.1467765326853059,0.18519948369526834,-0.5624435084314174,-1.2920746921414075,1.5830325714438118,16.0,17.0
AR,0,0.0092120947546309,0.48404578439177254,-0.761843889174302,0.11423312437293884,-0.8415585439412131,-0.6217537346315859,-0.14008465600538375,17.0,18.0
AR,0,0.0363098798250836,0.501822819655348,-0.7833927299429653,0.05037506282717767,-0.8109644372017824,-0.5545583222685335,0.058431695497390135,18.0,19.0
AR,0,0.0718678679043728,0.5034508003905734,-0.7525869098807261,-0.006048482250046515,-0.8065480502048431,-0.3931999367130538,0.218271165152931,19.0,20.0
AR,0,0.1003929364817324,0.3088331317620551,-0.8087754075967777,-0.16802119968696896,-0.6556189724242021,0.13528591532064904,-0.2391474801788051,20.0,21.0
AR,0,0.1207969465304165,0.4687775091497891,-0.6847823706280958,-0.06720669696866426,-0.8185149197705904,-0.24639554449693865,0.0813839760578742,21.0,22.0
AR,0,0.1207969465304165,0.4050381875913728,-0.645370243150307,-0.004496318096800014,-0.8358341712731885,-0.022334859071266405,-0.049431203167000594,22.0,23.0
AR,0,0.1207969465304165,0.45001303613451066,-0.5458151184531098,-0.024522154970843157,-0.906635422797283,-0.09486992661056677,0.1253120436918031,23.0,24.0
AR,0,0.1919845165591363,0.5352763263218777,-0.39181453478593964,-0.029053075832975714,-1.0228908246944464,-0.3504915994351732,0.44653741440591277,24.0,25.0
AR,0,0.1919845165591363,0.464735299177417,-0.3607801940812389,-0.0665666297380742,-1.0202709474628762,-0.048887972780927935,0.6138935265436428,25.0,26.0
AR,0,0.2658016162364737,0.29470818647290825,-0.4425006490730585,-0.15647717972948988,-0.8423794010758042,0.40167874703843737,0.4074054055871452,26.0,27.0
AR,0,0.3254551274894209,0.3973743226817971,-0.30242078062576644,-0.11667056284159298,-0.9573708375344249,0.18383203903170284,0.36948530827194354,27.0,28.0
AR,0,0.3337824125634488,0.36128745874957396,-0.3177791816053273,-0.2259590805267418,-0.8445532216354747,0.30285952744443195,0.16732988977890856,28.0,29.0
AR,0,0.4822663048787602,0.43040218351270476,-0.23199696015621668,-0.08040821578905369,-0.9998227595815447,-0.20659456110791394,0.2815848051059939,29.0,30.0
AR,0,0.4953579133838145,0.47650252684430067,-0.1980747551716404,-0.11442204714083601,-0.998208506037093,-0.27648040680174485,0.46048866641838426,30.0,31.0
AR,0,0.5246297206833835,0.4545106566468053,-0.21416298841965664,-0.1816559541653267,-0.9304062980905313,0.0031145200629011864,0.42090677508233265,31.0,32.0
AR,0,0.5246297206833835,0.4536318886163315,-0.2265326428560669,-0.13468014523378893,-0.9412062520728189,0.029877473293037964,0.6029091772323102,32.0,33.0
AR,0,0.5246297206833835,0.4821913489126116,-0.18046830415155068,-0.24714116094645272,-0.9708417992342315,0.1181153577155181,0.7550628102452106,33.0,34.0
AR,0,0.5246297206833835,0.6324500551597964,0.5718775385909108,0.016709532072844757,0.568812642629385,-0.5840729829916894,0.6075296279539042,34.0,35.0
AR,0,0.5246297206833835,0.5112983045481869,0.5121741774250477,0.18096406138215965,0.5679710079869473,-0.4411648659668429,0.6190138398244438,35.0,36.0
AR,0,0.5246297206833835,0.35323713606499,0.4644231977573228,0.07736441635977731,0.646991803510739,-0.18040000571257034,0.4191676718757792,36.0,37.0
AR,0,0.5801975168581672,0.23778706806547562,0.45420203914726043,-0.06152420598407201,0.7307782287231394,-0.03233955551639751,0.3118359349467113,37.0,38.0
AR,0,0.5801975168581672,0.22566972140008487,0.4898122174719167,-0.13595803013127516,0.7374674401878754,-0.02230441856639886,0.42662571251576503,38.0,39.0
AR,0,0.5801975168581672,0.18456379416734411,0.5423825178088257,-0.012146908252811953,0.6939111026047713,-0.2591052171397489,0.553635911276665,39.0,40.0
AR,0,0.5801975168581672,0.18769602701991916,0.5533120088211955,0.17150206322937012,0.6408331505491279,-0.08665977435215487,0.4914981116632309,40.0,41.0
AZ,0,0.0,1.0517173715504213,-0.85154820155469,0.17318085684491036,1.2115696254860306,-0.36373236223712413,1.1979177721239873,0.0,1.0
AZ,0,0.0,1.0830564853711446,-0.8825684758723383,-0.04777117047113364,1.2728079213926633,-0.1302726631446898,1.1774291837735595,1.0,2.0
AZ,0,0.0,1.0899161363076444,-0.891156120341879,-0.11147679291260996,1.2900065455144563,-0.06618043377242527,1.162976835504656,2.0,3.0
AZ,0,0.0,1.0342453342901545,-0.8187696108369221,0.23562812544114559,1.2009835064528271,-0.43954912365591436,1.5910070057401677,3.0,4.0
AZ,0,0.0026724226207206,0.9706333217092478,-0.6570397862947277,0.18633478858135386,1.1365674595278623,-0.21306178740692625,1.5708008025017828,4.0,5.0
AZ,0,0.0026724226207206,0.9680468588643162,-0.6174940520773232,0.1256819552008686,1.1440942811739505,-0.14875589196456002,1.670876069817261,5.0,6.0
AZ,0,0.0026724226207206,0.8884084781989274,-0.5033677674141489,0.44057420971695216,1.0272910816697212,-0.42830613244258564,1.739178957517852,6.0,7.0
AZ,0,0.0026724226207206,0.9044167501941334,-0.5060937522210337,0.41347959707682735,1.0522548265927951,-0.4408182112676135,1.960960445248335,7.0,8.0
AZ,0,0.0026724226207206,0.8933330699984419,-0.4409057037774174,0.5325117860837835,1.0228351430578317,-0.5992026674517493,2.0996016329006664,8.0,9.0
AZ,0,0.0026724226207206,0.9189265547498722,-0.41432755646374586,0.010269771691106874,1.1037799167470876,0.09450025363022516,1.7298527023082204,9.0,10.0
AZ,0,0.0026724226207206,0.798209963539186,-0.2499795551411745,0.3235062299624491,0.9343136544834663,-0.07799989272754723,1.3092651250415817,10.0,11.0
AZ,0,0.0026724226207206,0.6757908753292593,-0.03887547302057506,0.3156460561880773,0.8182102438512654,-0.17415576170859115,0.6326361533313546,11.0,12.0
AZ,0,0.0026724226207206,0.7626741080893584,-0.1450654030255672,0.3156104559334327,0.9506566422424235,-0.6560899170043897,1.9181388190542445,12.0,13.0
AZ,0,0.0493900633307267,0.7506331952427282,-0.15520664541027349,0.1656790091630061,0.9966078325571103,-0.7466480644933454,2.2885001065018193,13.0,14.0
AZ,0,0.0493900633307267,0.6945961415146141,-0.05912284881764432,0.15069559598883106,0.9489862183077595,-0.6444756413595023,2.2988178812382833,14.0,15.0
AZ,0,0.0493900633307267,0.6081261621310636,0.09642475684999859,0.2806069217550986,0.857942871354432,-0.9448189489142564,2.0498282539347907,15.0,16.0
AZ,1,0.0493900633307267,0.5154254301210723,0.23441918222634436,0.24567360574682132,0.7887202377160469,-0.9885848859278481,1.876003805559632,16.0,17.0
CA,0,0.0,-0.12401923946222716,-0.8397206775260136,0.6286322322189324,0.06356535376190137,0.25566187871077845,-0.42733507359124157,0.0,1.0
CA,0,0.0,-0.1193556713035681,-0.8501410311610779,0.5626329877591016,0.08716010265570899,0.3156518936542178,-0.4382538262346549,1.0,2.0
CA,0,0.0,-0.14730893773491172,-0.8303623776865031,0.7064561782219052,0.051105146051659466,0.1501136163727334,-0.44287368744029554,2.0,3.0
CA,0,0.0,-0.17014209302838307,-0.8083747503740447,0.7698305201345393,0.03716462944941426,0.10199348683807109,-0.14912046685816166,3.0,4.0
CA,0,0.0154220203321964,-0.20325699257568425,-0.6887980186158196,0.7024271651439333,0.013166037885643368,0.2752632308109234,-0.024293788136270113,4.0,5.0
CA,0,0.0154220203321964,-0.20248576893340597,-0.6508510600053473,0.6713132365403767,0.02730541339900016,0.2525888506699273,0.056939236260855175,5.0,6.0
CA,0,0.0154220203321964,-0.24741636704993553,-0.6120664690494108,0.7234652764427787,-0.006484182308059045,0.2694326412588487,0.185999751594999,6.0,7.0
CA,0,0.0154220203321964,-0.2701246676338126,-0.5402073077960884,0.6501568794658817,-0.013641850275377591,0.413319780860286,0.21788806812385836,7.0,8.0
CA,0,0.0154220203321964,-0.30124292886792714,-0.46327608028730993,0.5807169141645224,-0.029049460621703653,0.57214370062737,0.21762731964358195,8.0,9.0
CA,0,0.0154220203321964,-0.3255430534735773,-0.41100108794784324,0.6458330051739275,-0.05001802818927136,0.5124424542227963,0.34710740594880135,9.0,10.0
CA,0,0.0154220203321964,-0.3324038594937734,-0.37267322276066045,0.5976450471321822,-0.04388311550751396,0.5817392199561097,0.41440396868238616,10.0,11.0
CA,0,0.0154220203321964,-0.37697826230406883,-0.3330552055696111,0.5895237015044121,-0.06530419346568771,0.5104196663391425,0.32736018094291913,11.0,12.0
CA,0,0.0154220203321964,-0.37426733994614364,-0.338062118160583,0.5968700345229389,-0.05503607863274439,0.47670549008739227,0.3929201159557326,12.0,13.0
CA,0,0.0209073084099907,-0.3626499225658452,-0.335036011642056,0.664952244937735,-0.05157528932672116,0.3770514097707865,0.5249582908112237,13.0,14.0
CA,0,0.0209073084099907,-0.35004109984597215,-0.30969989985311686,0.5662620287953666,-0.02273613666689579,0.41333307076426823,0.6450728634120956,14.0,15.0
CA,0,0.0209073084099907,-0.4010760215572231,-0.2288245744636841,0.6068793420922338,-0.0732056057433003,0.44859479541444625,0.7525700255096026,15.0,16.0
CA,0,0.0209073084099907,-0.42918932861150805,-0.14089139191907737,0.5507377976759987,-0.08484968156904617,0.3977492636378184,0.7537753443079624,16.0,17.0
CA,0,0.0209073084099907,-0.628951387486555,0.17682301996204466,0.40875995781265334,-0.2806489686703053,0.9574612178839527,-0.4510259638258469,17.0,18.0
CA,0,0.0528680434031805,-0.7226585796814482,0.3037780714564674,0.41408698506209285,-0.3460329316532936,0.9066608342611808,-0.357693260413395,18.0,19.0
CA,0,0.1265569178965588,-0.7633429109103904,0.37239286818213796,0.35063136743203455,-0.36164785049294906,0.9721575353649727,-0.25827536784471794,19.0,20.0
CA,0,0.151711124526475,-0.9108946629576813,0.3901949307761262,0.223248206561667,-0.26321649497674177,1.3423538449324888,-0.3752073938591778,20.0,21.0
CA,0,0.2128998831191143,-0.7939134406986618,0.4889712008523699,0.2314302533574678,-0.4133396346638869,1.0605904963814705,-0.22086842899041764,21.0,22.0
CA,1,0.2128998831191143,-0.8075545952345226,0.4325678585742711,0.23776511278597096,-0.3561854739666849,1.241036709068163,-0.11684527148067053,22.0,23.0
CO,0,0.0,0.8313623254917228,-0.443868230843658,-0.39458750864217956,0.5839032413137648,-0.8206397884911512,0.7055578284562051,0.0,1.0
CO,0,0.0,0.8425548661839253,-0.4566393708195343,-0.48744502633142994,0.6094139443950012,-0.7255371324258555,0.6895939031394572,1.0,2.0
CO,0,0.0,0.8371084398592386,-0.4542744441369887,-0.4743820006825269,0.605224831862934,-0.7447397025281394,0.6771008163012759,2.0,3.0
CO,0,0.0,0.8225330115151253,-0.4848252405011601,-0.39350388726347646,0.6005034901105476,-0.8254410706014279,1.1055218824507136,3.0,4.0
CO,0,0.0280062345120259,0.7753772392613549,-0.369940578789438,-0.4490490500078399,0.5564573070936143,-0.6216703577810404,1.1378257834203909,4.0,5.0
CO,0,0.0280062345120259,0.7818982269268632,-0.3322125331436072,-0.48386692481762017,0.5653909011032444,-0.6359096698164194,1.1428166618128859,5.0,6.0
CO,0,0.0280062345120259,0.7490168821692772,-0.34865265823365443,-0.4694488558475436,0.5454069860391206,-0.5716401333872809,1.2708680419294027,6.0,7.0
CO,0,0.0280062345120259,0.7585359044372653,-0.32865031320037097,-0.5100988883490083,0.5595706221377776,-0.5334426181206534,1.4311371884984085,7.0,8.0
CO,0,0.0280062345120259,0.7523896640659938,-0.29033749206642007,-0.4930904950834263,0.5521929977531961,-0.5350267652214049,1.6623161211057589,8.0,9.0
CO,0,0.0280062345120259,0.7391260565243436,-0.23852162079577352,-0.5184576820385757,0.5391036376292047,-0.4619965362895357,1.711032144992684,9.0,10.0
CO,0,0.0280062345120259,0.7466062233851959,-0.20658144430086564,-0.6062757441079334,0.5557485164801805,-0.34748556496278604,1.8490160033807614,10.0,11.0
CO,0,0.0280062345120259,0.6842196125124905,-0.16015883796779268,-0.5388877860932629,0.5089264871979281,-0.4953961507723479,1.953035042128658,11.0,12.0
CO,0,0.0280062345120259,0.6097163211988329,-0.05738536578408405,-0.6184498936851895,0.46391256407614717,-0.4410670577634078,1.907532373808426,12.0,13.0
CO,0,0.0472987031164892,0.5730441009313934,0.01341001556106763,-0.6162839822733943,0.4455336972124401,-0.5832737584555295,2.0967617185506184,13.0,14.0
CO,0,0.0472987031164892,0.6057489162232487,-0.010329869263309449,-0.6152836541112632,0.4642811010752749,-0.3400804373339612,2.387964445656024,14.0,15.0
CO,0,0.0472987031164892,0.592310917641413,0.0023674337405504248,-0.5770694326259087,0.46441965831871324,-0.4665929398294622,2.7709501880953975,15.0,16.0
CO,0,0.0472987031164892,0.5671158207826962,0.04753521296186195,-0.5901841592193224,0.45842415960400174,-0.5762193868198692,2.9704791711556195,16.0,17.0
