id,event,public_building_standards_sln,pc01,pc02,pc03,pc08,pc10,pc13,start,stop
AL,0,0.0,0.8586646269497109,-1.4835722626682992,-1.7405332573800893,-1.6504803431283095,-0.7897769019194476,-0.1321245185550491,6.0,7.0
AL,0,0.0,0.8360815947027872,-1.490274580803683,-1.6766208864656855,-1.7175357405416607,-0.7283369110690887,0.08034252680176188,7.0,8.0
AL,0,0.0,0.8437829866564516,-1.4765066382281768,-1.6268246790122896,-1.7661058123462048,-0.6723163199759657,0.414385827751667,8.0,9.0
AL,0,0.0,0.8180110051734225,-1.4856124288839427,-1.5799923447796953,-1.8396955434939204,-0.587413588823234,0.4811341752742352,9.0,10.0
AL,0,0.0,0.8260510896182978,-1.4792955941475472,-1.5564043236963454,-1.8203720670228614,-0.6223601481350509,0.5941984283852143,10.0,11.0
AL,0,0.0,0.7861048722433818,-1.4955805447203894,-1.4943549261637525,-1.8211983140294787,-0.710235271065757,0.8636917143411362,11.0,12.0
AL,0,0.0,0.6871048620952125,-1.5441290540515382,-1.3460772438286988,-1.878139715052993,-0.7173020605534918,0.53272997947698,12.0,13.0
AL,0,0.0,0.6931525375891726,-1.5410819287525261,-1.3336556499030525,-1.89350123910197,-0.673591145385444,0.5478037920296641,13.0,14.0
AL,0,0.0,0.6742425818367737,-1.5446623565171098,-1.2764022956101304,-2.060853813721039,-0.3951156043154795,0.5388167105133732,14.0,15.0
AL,0,0.0,0.5477061763665123,-1.2370429085831867,-1.187334327287312,-1.26109068540493,-0.7060501175485573,1.0636870601328345,15.0,16.0
AL,0,0.0,0.517003653923038,-1.2469036000895535,-1.1196490463359468,-1.344509659062937,-0.591340942454379,0.976063060941244,16.0,17.0
AL,0,0.0,0.23826149576531955,-1.3942418931726692,-0.6847536024049633,-1.442152752053782,-0.5601625386760741,-0.981800250235,17.0,18.0
AL,0,0.0,0.20286979630316454,-1.4088237945292124,-0.6220466607982866,-1.4404855958184248,-0.6304555868621936,-0.8538428373082144,18.0,19.0
AL,0,0.0,0.19885140416760586,-1.4089845622217139,-0.6135882461272697,-1.4931757765471507,-0.5731354562049493,-0.7155099114528907,19.0,20.0
AL,0,0.0,0.11321189343385911,-1.3529663803725034,-0.6504771729506306,-1.7425494086122253,-0.8835471943526022,-0.8238462457591185,20.0,21.0
AL,0,0.0,0.22889993380664087,-1.4674364466044967,-0.5180137911192778,-1.3184814340941977,-0.37659901580983157,-0.515022691719421,21.0,22.0
AL,0,0.0,0.16654140635273385,-1.4600075973370406,-0.4784326514115255,-1.448566512836624,-0.4640415013349498,-0.6386413424712848,22.0,23.0
AL,0,0.0,0.2054815820609324,-1.4795251289134463,-0.42178067304079475,-1.380581772395745,-0.25894474442444604,-0.4725278618173674,23.0,24.0
AL,0,0.0,0.2610535093780909,-1.5453915430259322,-0.265348682401156,-1.1834122440872616,0.10021212932177719,-0.10455876615998531,24.0,25.0
AL,0,0.0,0.20569300984447342,-1.5551729050156864,-0.19088582189882602,-1.3878599957167181,-0.06607818073336127,-0.21634564692162678,25.0,26.0
AL,1,0.0,0.10945317388952269,-1.4769327824261913,-0.24631916615030852,-1.6964638458667691,-0.46087766476590536,-0.18256287219467204,26.0,27.0
AR,0,0.0,0.9289747312193423,-0.6075951510887292,-1.7735906481419454,-0.9741690166711658,-0.20655078664509724,-0.6830902721373726,0.0,1.0
AR,0,0.0,0.9527479463783174,-0.5993655138111563,-1.7952864105668886,-0.8883668377371285,-0.3210495817172433,-0.6878626883919623,1.0,2.0
AR,0,0.0,0.9656662941266214,-0.5946387448897887,-1.8069507707258965,-0.8423704596205602,-0.3830780719943302,-0.6899186193804474,2.0,3.0
AR,0,0.0,0.9878046207767986,-0.5865190997431916,-1.843835524790264,-0.8368367488791614,-0.44196350535754514,-0.10338965854436644,3.0,4.0
AR,0,0.0,0.9441356851361324,-0.5999447926956332,-1.7377097657324598,-0.9725472671093777,-0.30641317217403186,0.2257818925828593,4.0,5.0
AR,0,0.0,1.0472031345366872,-0.7513218691398637,-1.7978086807595595,-1.3724469319294412,-0.20185149205271585,0.2847511920909977,5.0,6.0
AR,0,0.0,1.0511043390295414,-0.7566330548528878,-1.8232434277583824,-1.3413688289066275,-0.3036437044226987,0.6339834621211412,6.0,7.0
AR,0,0.0,1.022847540128386,-0.7660873776206463,-1.7626499201585615,-1.426450858137125,-0.20986797745278268,0.7724915045457511,7.0,8.0
AR,0,0.0,1.043519816383977,-0.7505928419482083,-1.7489914586829394,-1.4259834153558697,-0.2306691905934016,1.143433851265018,8.0,9.0
AR,0,0.0,0.986419266611079,-0.7723469947404519,-1.6301357896232371,-1.5301677127964042,-0.11055057964869115,1.0238359557550365,9.0,10.0
AR,0,0.0,0.9955634268143128,-0.7647613625799908,-1.6328997612297014,-1.5619630461519731,-0.07966296164980317,1.3144467387962206,10.0,11.0
AR,0,0.0,0.9714016582664299,-0.7734553634977878,-1.5734119953180994,-1.630326513351779,-0.006996507374582657,1.4166395992165028,11.0,12.0
AR,0,0.0,0.9049336040783373,-0.8039958731757458,-1.4493699393012627,-1.62369888157917,-0.11185277317717474,1.3894605059919714,12.0,13.0
AR,0,0.0,0.8504905193751012,-0.8253615107046163,-1.3677903147943395,-1.7021950401964705,-0.06367742483248967,1.5169554581323947,13.0,14.0
AR,0,0.0,0.802827821934563,-0.8496163899342701,-1.2674682166442186,-1.720441416377104,-0.07840469163093512,1.328262496547307,14.0,15.0
AR,0,0.0,0.7574869547676023,-0.8092724064819007,-1.2095121695274054,-1.498333510790588,-0.3539426300339538,1.6439803042688808,15.0,16.0
AR,0,0.0,0.7362607459651443,-0.8163818404885669,-1.1467765326853059,-1.5489559599670015,-0.2857478108040143,1.5830325714438118,16.0,17.0
AR,0,0.0,0.48404578439177254,-0.9502827613285423,-0.761843889174302,-1.6651503421359688,-0.21073245526960316,-0.14008465600538375,17.0,18.0
AR,0,0.0,0.501822819655348,-0.9413020952716021,-0.7833927299429653,-1.6480735870675995,-0.24720123532648752,0.058431695497390135,18.0,19.0
AR,0,0.0,0.5034508003905734,-0.936904814095317,-0.7525869098807261,-1.6745446874976153,-0.2224981996456752,0.218271165152931,19.0,20.0
AR,0,0.0,0.3088331317620551,-0.836961753878996,-0.8087754075967777,-2.1609807896422475,-0.8812802307040596,-0.2391474801788051,20.0,21.0
AR,0,0.0,0.4687775091497891,-0.9511842386322393,-0.6847823706280958,-1.7059194437623724,-0.218333611466312,0.0813839760578742,21.0,22.0
AR,0,0.0,0.4050381875913728,-0.9339730567692608,-0.645370243150307,-1.925345954917349,-0.19511173238631957,-0.049431203167000594,22.0,23.0
AR,0,0.1666666666666666,0.45001303613451066,-0.9840140149008485,-0.5458151184531098,-1.7548713778917306,0.04042406341922,0.1253120436918031,23.0,24.0
AR,0,0.1666666666666666,0.5352763263218777,-1.0689865275525776,-0.39181453478593964,-1.439912443776719,0.4342799300531563,0.44653741440591277,24.0,25.0
AR,1,0.1666666666666666,0.464735299177417,-0.9635959423233729,-0.3607801940812389,-1.381033803697646,0.2625786557167528,0.6138935265436428,25.0,26.0
AZ,0,0.0,1.0517173715504213,-1.1945403315934096,-0.85154820155469,2.2493328191758986,-0.25853839389320626,1.1979177721239873,0.0,1.0
AZ,0,0.0,1.0830564853711446,-1.190686179714392,-0.8825684758723383,2.3772245159446665,-0.41386625382979886,1.1774291837735595,1.0,2.0
AZ,0,0.0,1.0899161363076444,-1.1947239270366818,-0.891156120341879,2.4158001306200707,-0.4510175188354701,1.162976835504656,2.0,3.0
AZ,0,0.0,1.0342453342901545,-1.217122096116993,-0.8187696108369221,2.1792198337896496,-0.1545120888123984,1.5910070057401677,3.0,4.0
AZ,0,0.0,0.9706333217092478,-1.2475461395297625,-0.6570397862947277,2.098769714931391,-0.07862645568215784,1.5708008025017828,4.0,5.0
AZ,0,0.0,0.9680468588643162,-1.2826516108117065,-0.6174940520773232,2.029213920977232,-0.05184885900529082,1.670876069817261,5.0,6.0
AZ,0,0.0,0.8884084781989274,-1.3199300375550864,-0.5033677674141489,1.8044620457909328,0.24778453397870695,1.739178957517852,6.0,7.0
AZ,0,0.0,0.9044167501941334,-1.316222754831743,-0.5060937522210337,1.809139616350963,0.2603309123944584,1.960960445248335,7.0,8.0
AZ,0,0.0,0.8933330699984419,-1.3143484148116014,-0.4409057037774174,1.708488446309742,0.4281801707556703,2.0996016329006664,8.0,9.0
AZ,0,0.0,0.9189265547498722,-1.315396848271009,-0.41432755646374586,1.9602831105647434,0.0880025667251427,1.7298527023082204,9.0,10.0
AZ,0,0.0,0.798209963539186,-1.3710605209728746,-0.2499795551411745,1.7309769217859243,0.38433411587441557,1.3092651250415817,10.0,11.0
AZ,0,0.0,0.6757908753292593,-1.4386523948328522,-0.03887547302057506,1.7422933212769247,0.3244996052536155,0.6326361533313546,11.0,12.0
AZ,0,0.0,0.7626741080893584,-1.3897255207172987,-0.1450654030255672,1.777328722821332,0.22843189813055406,1.9181388190542445,12.0,13.0
AZ,0,0.0,0.7506331952427282,-1.4036885799187904,-0.15520664541027349,1.8629075922166465,0.010038224879542298,2.2885001065018193,13.0,14.0
AZ,0,0.0,0.6945961415146141,-1.4294833133405456,-0.05912284881764432,1.7754611119200507,0.0803923064103519,2.2988178812382833,14.0,15.0
AZ,0,0.0,0.6081261621310636,-1.5145646096152665,0.09642475684999859,1.5598558087904728,0.227006283082265,2.0498282539347907,15.0,16.0
AZ,0,0.0,0.5154254301210723,-1.5657695482968603,0.23441918222634436,1.5466587219715422,0.15650894767061888,1.876003805559632,16.0,17.0
AZ,0,0.0,0.2715434297081233,-1.6957610501850422,0.5957914730571525,1.4502803735417522,0.1685469597561484,0.43264032404477976,17.0,18.0
AZ,0,0.0,0.20810898242055684,-1.7287411044330205,0.7060946247030794,1.4439109467459004,0.09064243418628139,0.45852288524322327,18.0,19.0
AZ,0,0.0,0.18914548765287964,-1.7389493749781884,0.7332826611986221,1.4292741837832859,0.057792415801190385,0.6329507252306467,19.0,20.0
AZ,0,0.0,-0.051086362382532696,-1.6103153099389609,0.6185184523965513,0.7724257058126349,-0.7433512502401889,0.2116787590276279,20.0,21.0
AZ,0,0.0,0.10094609581068265,-1.7258492432210646,0.7123678142716354,1.2168551243721737,-0.1269057265238281,0.40981566704951267,21.0,22.0
AZ,0,0.0,0.043099615838003424,-1.703091703244328,0.7154940424421665,1.0099110129842594,-0.15851900099245927,0.2757760466548297,22.0,23.0
AZ,1,0.0,0.10119411832280213,-1.7687692740036924,0.8046891843207341,1.2483503268551577,0.08191538274309336,0.5304774780068024,23.0,24.0
CA,0,0.0,-0.12401923946222716,-1.724153304691769,-0.8397206775260136,2.9643689580828303,-0.5472488477377363,-0.42733507359124157,0.0,1.0
CA,0,0.0,-0.1193556713035681,-1.7261292835036757,-0.8501410311610779,3.0007726928919443,-0.57598235818504,-0.4382538262346549,1.0,2.0
CA,0,0.0,-0.14730893773491172,-1.7396601935285654,-0.8303623776865031,2.918738499063934,-0.4473615509873036,-0.44287368744029554,2.0,3.0
CA,0,0.0,-0.17014209302838307,-1.7520598833602843,-0.8083747503740447,2.8511140243178352,-0.3807107107313651,-0.14912046685816166,3.0,4.0
CA,0,0.0,-0.20325699257568425,-1.761102672122725,-0.6887980186158196,2.795286139422275,-0.32445681108106245,-0.024293788136270113,4.0,5.0
CA,0,0.0,-0.20248576893340597,-1.8266464250482213,-0.6508510600053473,2.618224906863858,-0.240252541469529,0.056939236260855175,5.0,6.0
CA,0,0.0,-0.24741636704993553,-1.8536258879998444,-0.6120664690494108,2.552630339116385,-0.18412107297236782,0.185999751594999,6.0,7.0
CA,0,0.0,-0.2701246676338126,-1.862682089795232,-0.5402073077960884,2.5353490886395966,-0.16210085147993755,0.21788806812385836,7.0,8.0
CA,0,0.0,-0.30124292886792714,-1.8771334179771912,-0.46327608028730993,2.5138471871786976,-0.14118451649297417,0.21762731964358195,8.0,9.0
CA,0,0.0,-0.3255430534735773,-1.884940543923033,-0.41100108794784324,2.4384533888271527,-0.029454609730247373,0.34710740594880135,9.0,10.0
CA,0,0.0,-0.3324038594937734,-1.885915778113093,-0.37267322276066045,2.4301380645111914,-0.009046031738437281,0.41440396868238616,10.0,11.0
CA,0,0.0,-0.37697826230406883,-1.9113591712577291,-0.3330552055696111,2.433554491883455,-0.049372704257553135,0.32736018094291913,11.0,12.0
CA,0,0.0,-0.37426733994614364,-1.911387903189309,-0.338062118160583,2.434982738015615,-0.03349331632028399,0.3929201159557326,12.0,13.0
CA,0,0.0,-0.3626499225658452,-1.9038567635212937,-0.335036011642056,2.4073937390096916,0.04099528900961276,0.5249582908112237,13.0,14.0
CA,0,0.0,-0.35004109984597215,-1.8961086383000385,-0.30969989985311686,2.458696392969788,-0.02865665102603904,0.6450728634120956,14.0,15.0
CA,0,0.0,-0.4010760215572231,-1.8652505063479827,-0.2288245744636841,2.5019641636453236,-0.009175895559612342,0.7525700255096026,15.0,16.0
CA,0,0.0,-0.42918932861150805,-1.8750960193563089,-0.14089139191907737,2.518067107440311,-0.055658135635759526,0.7537753443079624,16.0,17.0
CA,0,0.0,-0.628951387486555,-1.9762095185596311,0.17682301996204466,2.4421359840218684,-0.04785283131250121,-0.4510259638258469,17.0,18.0
CA,0,0.0,-0.7226585796814482,-2.0166187405093403,0.3037780714564674,2.3543021586307162,-0.052696185362466695,-0.357693260413395,18.0,19.0
CA,0,0.0,-0.7633429109103904,-2.0319615808304525,0.37239286818213796,2.322610478942049,-0.07227156737658377,-0.25827536784471794,19.0,20.0
CA,0,0.0,-0.9108946629576813,-1.960719965828119,0.3901949307761262,1.9485572387286527,-0.4803740879109199,-0.3752073938591778,20.0,21.0
CA,0,0.0,-0.7939134406986618,-2.088129231350146,0.4889712008523699,2.408674458539922,0.03144526867824432,-0.22086842899041764,21.0,22.0
CA,0,0.3333333333333333,-0.8075545952345226,-2.0459382343069086,0.4325678585742711,2.2519279613159418,-0.020932677528344747,-0.11684527148067053,22.0,23.0
CA,0,0.3333333333333333,-0.7885685851596352,-2.081291338605393,0.5149967640030981,2.3311788796940895,0.1851696197206404,0.015755816244527633,23.0,24.0
CA,0,0.3333333333333333,-0.6992373498963711,-2.157352375051929,0.6145207562382369,2.6325755774953277,0.5456659690027996,0.3682918851790132,24.0,25.0
CA,1,0.6666666666666666,-0.6952826324260557,-2.212567647985251,0.6848344896164179,2.4383276351114316,0.6852006928004111,0.3427453008883495,25.0,26.0
CO,0,0.0,0.8313623254917228,-0.23655704507122705,-0.443868230843658,1.5961900581720654,-1.1384613092020153,0.7055578284562051,0.0,1.0
CO,0,0.0,0.8425548661839253,-0.23937538118859666,-0.4566393708195343,1.6513186290196225,-1.1967650293076977,0.6895939031394572,1.0,2.0
CO,0,0.0,0.8371084398592386,-0.24786816238078802,-0.4542744441369887,1.646404230137691,-1.17494099975621,0.6771008163012759,2.0,3.0
CO,0,0.0,0.8225330115151253,-0.26551662163134226,-0.4848252405011601,1.5965445924131232,-1.1574523275300572,1.1055218824507136,3.0,4.0
CO,0,0.0,0.7753772392613549,-0.2872447062324042,-0.369940578789438,1.5437064938906535,-1.129707681518735,1.1378257834203909,4.0,5.0
CO,0,0.0,0.7818982269268632,-0.34751645046545065,-0.3322125331436072,1.3830339249230335,-1.0627210354064498,1.1428166618128859,5.0,6.0
CO,0,0.0,0.7490168821692772,-0.3769296434077603,-0.34865265823365443,1.3709878666212423,-1.1091105952832572,1.2708680419294027,6.0,7.0
CO,0,0.0,0.7585359044372653,-0.3691576881793775,-0.32865031320037097,1.3687397471970628,-1.1067339090097001,1.4311371884984085,7.0,8.0
CO,0,0.0,0.7523896640659938,-0.3669736307918558,-0.29033749206642007,1.3212227042664555,-1.0624846628352587,1.6623161211057589,8.0,9.0
CO,0,0.0,0.7391260565243436,-0.37037209700744483,-0.23852162079577352,1.296657144223282,-1.0411620490050875,1.711032144992684,9.0,10.0
CO,0,0.0,0.7466062233851959,-0.3638081417262889,-0.20658144430086564,1.3096030594697448,-1.0667595448720628,1.8490160033807614,10.0,11.0
CO,0,0.0,0.6842196125124905,-0.3988740641887395,-0.16015883796779268,1.2498393100624134,-1.0706760878542745,1.953035042128658,11.0,12.0
CO,0,0.0,0.6097163211988329,-0.43999417389415935,-0.05738536578408405,1.2385815630386932,-1.1532884680937987,1.907532373808426,12.0,13.0
CO,0,0.0,0.5730441009313934,-0.457378713042906,0.01341001556106763,1.2108112385357095,-1.1687597816445143,2.0967617185506184,13.0,14.0
CO,0,0.0,0.6057489162232487,-0.44210086241711316,-0.010329869263309449,1.1415451121440308,-1.0281737788696788,2.387964445656024,14.0,15.0
CO,0,0.0,0.592310917641413,-0.42856490011780835,0.0023674337405504248,1.1431936222055907,-1.0279760543244878,2.7709501880953975,15.0,16.0
CO,0,0.0,0.5671158207826962,-0.4392312330235793,0.04753521296186195,1.125088088590573,-1.0567955235622204,2.9704791711556195,16.0,17.0
CO,0,0.0,0.10400465320565959,-0.6807953017164655,0.8040712437232912,1.0259864850683464,-1.114473384551915,-0.189074218917051,17.0,18.0
CO,0,0.0,0.0349074844435452,-0.7113811797916832,0.9409746128368501,0.9711785016725261,-1.1281071366004418,-0.05269368998821613,18.0,19.0
CO,0,0.0,-0.010708362404192331,-0.734853401638134,1.0201167443523353,0.9691703129537929,-1.1963949473173898,-0.003266194503457924,19.0,20.0
CO,0,0.0,-0.17013793101648783,-0.6727750384394212,1.0522907539248547,0.551042980107686,-1.5553980946667352,-0.1952178046238727,20.0,21.0
CO,0,0.0,-0.0399037876725532,-0.7949850176338533,1.1831004832839864,0.9996040657788718,-0.9740001478929659,0.01497276492573486,21.0,22.0
CO,0,0.0,-0.05309780093559152,-0.7775034676948382,1.1635144287138635,0.9368606477775604,-1.0390526143841914,-0.07700351790341523,22.0,23.0
CO,0,0.0,0.004500786964245525,-0.7744422659766235,1.198609166646128,0.9945935558635497,-0.8374037850480933,0.07740491235432187,23.0,24.0
CO,0,0.0,0.0022533232149618138,-0.9142189847122242,0.5870663196214034,0.9421816570853541,-0.8718119221711002,0.8121467635644074,24.0,25.0
CO,1,0.1428571428571428,0.025847804463969504,-0.9182691968007086,0.6946037675637741,0.8052397579172552,-0.8078288329273086,0.7533672425665788,25.0,26.0
CT,0,0.0,-1.2101989196098553,0.9306948311868135,-1.6928457807506088,0.5664865035539369,-0.0023360210334776245,-0.422324412775979,0.0,1.0
CT,0,0.0,-1.2350400095297243,0.9228011323318391,-1.6761825237283972,0.4905583131902957,0.11264439240795107,-0.4193279598163267,1.0,2.0
CT,0,0.0,-1.2422954151013406,0.920759610444645,-1.6723727929674166,0.47061994906319465,0.14545492352746803,-0.4185456993172755,2.0,3.0
CT,0,0.0,-1.2489220075685354,0.9275591255946727,-1.6044498411171084,0.44247920570202687,0.16946850949472533,-0.15210903064253517,3.0,4.0
CT,0,0.0,-1.2774426511865002,0.9280595350974692,-1.4807725876936022,0.3506686750999313,0.2659040914969641,0.14918941570704708,4.0,5.0
CT,0,0.0,-1.2554778395699822,0.8861584657282348,-1.4403283138312695,0.20562775168325328,0.32250780904334175,0.3279578865988026,5.0,6.0
CT,0,0.0,-1.3112887868816077,0.8705397498942589,-1.3257637280589647,0.06565100547324126,0.49944922353275095,0.39489414479352125,6.0,7.0
CT,0,0.0,-1.3473103536940931,0.8643709122436614,-1.2216687119975256,-0.020953865604619367,0.6029307753990392,0.5265674058527444,7.0,8.0
CT,0,0.0,-1.4046567015588303,0.845120025169297,-1.0856109632439874,-0.08877954046154014,0.677534167352579,0.4036119457836641,8.0,9.0
CT,0,0.0,-1.4084127610286143,0.8468496686551883,-1.0406780902925143,-0.06836887203431805,0.6381669885505518,0.459029608275871,9.0,10.0
CT,0,0.0,-1.3847863298636545,0.865149272292611,-1.0595823044447912,-0.11298262929932036,0.69598014998075,0.8919095593240005,10.0,11.0
CT,0,0.0,-1.3667396995106271,0.8709914145130895,-1.0659771214088698,0.027056833762671404,0.46984658916339916,0.9318388738150791,11.0,12.0
CT,0,0.0,-1.4087007912890472,0.8567307216447517,-0.996950970117208,-0.07000201344196946,0.541720517366966,1.1153789259614624,12.0,13.0
CT,0,0.0,-1.4533718674944567,0.8399434228950912,-0.9426998419213389,-0.16610035197809533,0.6333275436013182,1.1972676968130378,13.0,14.0
CT,0,0.0,-1.456920110662348,0.8421154777726124,-0.9052451199281089,-0.17652781795197198,0.6221659022309692,1.353587428285651,14.0,15.0
CT,0,0.0,-1.5097569648856366,0.8867376330071554,-0.7842569833515391,-0.10550977970596064,0.6478604881371929,1.407798885304491,15.0,16.0
CT,0,0.0,-1.4846776773308414,0.8932602743735669,-0.744115675053562,0.11620497812767584,0.32826558122376626,1.1559918478822397,16.0,17.0
CT,0,0.0,-1.6422256320010726,0.8104039819946255,-0.40576742765264584,0.21496001311454466,0.11237320470368292,-0.19753336135883437,17.0,18.0
CT,0,0.0,-1.6953821042284876,0.7906810219755467,-0.32503183936836394,0.12446175356552788,0.19431748804503293,-0.16182513572115553,18.0,19.0
