id,event,environment_publicbenefit_f_slpm,pc01,pc02,pc03,pc09,pc11,pc12,start,stop
AK,0,0.0,2.50687207971037,2.283471594950566,0.8380847794713281,1.351444406172392,1.107721245318013,0.015937491004825787,13.0,14.0
AK,0,0.0,2.5744852005771515,2.298614284375782,0.638143009358372,1.4057404851915003,1.1350656668694916,0.14922465319046893,14.0,15.0
AK,0,0.0,2.553866043520412,2.358579636282879,0.8482418841019851,1.3714766004304428,1.0734259234504617,0.25207925927041863,15.0,16.0
AK,0,0.0,2.506943606364193,2.376605564339382,1.1766633116506209,1.2958880709192795,1.0109264336822528,0.45322160798824346,16.0,17.0
AK,0,0.0,2.060613111006255,2.082248076593745,1.481084057302971,0.8709402268707218,0.5860691552889812,1.7377978796038198,17.0,18.0
AK,0,0.0227272727272727,2.084013225374931,2.012818917906768,0.9343655851147826,0.9701900128155371,0.680921872670156,1.3510221697477907,18.0,19.0
AK,0,0.1363636363636363,2.025512186580755,1.9817966974849939,0.8546225501393006,0.9478025578610635,0.7112846954783204,1.559654475254651,19.0,20.0
AK,0,0.1363636363636363,1.8402335077887153,2.1118023550225837,1.1091543168336186,1.0348127926640263,0.8281086934852604,1.8948638306706247,20.0,21.0
AK,0,0.3469387755102041,2.059363020554772,2.0274150092296015,0.9871683915045348,1.0111185576956756,0.874154435948211,0.9900091289537563,21.0,22.0
AK,0,0.4285714285714285,1.8303974720546579,1.9812952894090137,1.2489330636208098,0.8655688603543025,0.7180857355069358,1.7828181356274633,22.0,23.0
AK,0,0.3461538461538461,1.801091881987316,1.90888028476419,1.4265709381659837,0.7655743789837819,0.7241589115587087,1.4998583745947849,23.0,24.0
AK,0,0.3461538461538461,1.9292921353031651,1.9089947872174127,1.6994568076452508,0.7132945097224758,0.7831160523955544,1.2261798460489686,24.0,25.0
AK,0,0.3125,1.9549329246513667,1.9336649500315641,2.0732210010434526,0.7321194916997777,0.9834594062418212,1.2783744052118267,25.0,26.0
AK,0,0.3125,1.9338817752472985,2.1602499825768606,2.247775112035644,0.9600193257198536,1.312841072622052,1.554877038443506,26.0,27.0
AK,0,0.225,2.1179246171437205,2.1660114750735873,2.4703317707783197,0.9253826174023787,1.3180827656868932,1.0573687203728772,27.0,28.0
AK,0,0.225,2.1607094074343633,2.331674728495818,2.601507541172613,1.0831871163651987,1.5110087162129318,1.0594118238036507,28.0,29.0
AK,0,0.4181818181818181,2.067919642120146,2.047397806495243,2.406806626772907,0.8457828347702184,1.20863814286054,0.5432105503536906,29.0,30.0
AK,0,0.4363636363636363,2.1381659614180446,2.0752009457257574,2.382609730451576,0.9270874643986289,1.387056283166166,-0.04543507569700585,30.0,31.0
AK,0,0.4545454545454545,2.070052242075146,2.10404088638179,2.6421522150093,0.8980349038417592,1.3757125044928744,0.0416418583719207,31.0,32.0
AK,0,0.4545454545454545,2.0995218558415516,2.0521986238881795,2.677078790859248,0.8601255821078317,1.3722497640832596,-0.40540871369426085,32.0,33.0
AK,0,0.4259259259259259,1.985123207360817,2.036099020254908,2.5461442686999693,0.8906907006348485,1.402596273217753,-0.35464471305574513,33.0,34.0
AK,0,0.4259259259259259,1.998359384218556,1.949395916338971,2.4536704507466336,0.8311664548593093,1.3518005360151621,-0.489806006854346,34.0,35.0
AK,0,0.2037037037037037,1.8476094900961977,1.8122613529540212,1.8984510874601526,0.8444191317173567,1.3798586726562039,-0.3890326406660957,35.0,36.0
AK,0,0.2037037037037037,1.6510294999876536,1.9096933309186308,1.4943372061402311,1.0293908823097415,1.5311062790144194,0.15289607591950632,36.0,37.0
AK,0,0.2615384615384615,1.77128186194681,1.8832925231636526,1.6643070926411925,0.9452017798956476,1.4712355081644808,-0.121630798681369,37.0,38.0
AK,0,0.2615384615384615,1.7978652606085437,1.9044906993656876,1.6673579152732145,0.9757953667760755,1.5709244950070662,-0.07701720295667384,38.0,39.0
AK,0,0.2575757575757575,1.7708379892089285,1.8681419937760222,1.5853208442278193,0.9781800429568793,1.5925931562378588,-0.3048183699979449,39.0,40.0
AK,0,0.2878787878787879,1.723630271935106,1.8013881968891439,1.381626493983951,0.9457036556981118,1.4844433468295721,-0.17706278299928802,40.0,41.0
AL,0,0.0,0.8524313750648893,-1.1270080498668655,-1.9415168857903595,0.3309107896288258,-0.34579102210894175,-1.4444547282117244,0.0,1.0
AL,0,0.0,0.8504892666396359,-1.1289888086087254,-1.940711812773341,0.3296921613286044,-0.3528224345954901,-1.4524809771328664,1.0,2.0
AL,0,0.0,0.8072924128804944,-1.1454779038013017,-1.9021332197359107,0.2541318336866407,-0.6818639458651057,-1.7442913677390395,2.0,3.0
AL,0,0.0,0.7911351534281178,-1.1534766067856275,-1.8654320211035984,0.2502480635073124,-0.5888182605298379,-1.644910130268131,3.0,4.0
AL,0,0.0,0.7728397015326701,-1.158745143675321,-1.7863777487185095,0.24131086983849662,-0.47713691542631437,-1.4559730641061022,4.0,5.0
AL,0,0.0,0.8917054786311404,-1.4580367508410148,-1.7743861467022948,0.3929612825628709,0.6766357526446131,-1.4639794989484436,5.0,6.0
AL,0,0.0,0.8586646269497109,-1.4835722626682992,-1.7405332573800893,0.3802148963168508,0.8008878937310713,-1.1971775138545915,6.0,7.0
AL,0,0.0,0.8360815947027872,-1.490274580803683,-1.6766208864656855,0.35624866153820944,0.7930349694630143,-1.1693627511284546,7.0,8.0
AL,0,0.0,0.8437829866564516,-1.4765066382281768,-1.6268246790122896,0.3634087948578124,0.8486724374603862,-1.1711997998455732,8.0,9.0
AL,0,0.0,0.8180110051734225,-1.4856124288839427,-1.5799923447796953,0.3272384237860542,0.7500510046906231,-1.2244183448713626,9.0,10.0
AL,0,0.0,0.8260510896182978,-1.4792955941475472,-1.5564043236963454,0.3450243189521572,0.8685029044806666,-1.11110386202649,10.0,11.0
AL,0,0.0,0.7861048722433818,-1.4955805447203894,-1.4943549261637525,0.33621985100297597,0.9039327127342585,-1.4061106919294573,11.0,12.0
AL,0,0.0,0.6871048620952125,-1.5441290540515382,-1.3460772438286988,0.24840313395025726,0.8453675585507819,-1.246578816957986,12.0,13.0
AL,0,0.0,0.6931525375891726,-1.5410819287525261,-1.3336556499030525,0.2519800944537117,0.8811259798442879,-1.1022788615951324,13.0,14.0
AL,0,0.0,0.6742425818367737,-1.5446623565171098,-1.2764022956101304,0.18943554474543364,0.6680995684970266,-0.9559393597110193,14.0,15.0
AL,0,0.0,0.5477061763665123,-1.2370429085831867,-1.187334327287312,0.07596390306847982,-0.051062637456967944,-0.2882277063206223,15.0,16.0
AL,0,0.0,0.517003653923038,-1.2469036000895535,-1.1196490463359468,0.030694797198282824,-0.15236224256163,-0.22248171567384298,16.0,17.0
AL,0,0.0,0.23826149576531955,-1.3942418931726692,-0.6847536024049633,-0.2679569819159019,-0.4802276923216888,0.6082132167045154,17.0,18.0
AL,0,0.1,0.20286979630316454,-1.4088237945292124,-0.6220466607982866,-0.2806472283517732,-0.43900393622949374,0.4699715483710011,18.0,19.0
AL,0,0.2,0.19885140416760586,-1.4089845622217139,-0.6135882461272697,-0.2866586549752422,-0.41681537608696817,0.6244021217538558,19.0,20.0
AL,0,0.2,0.11321189343385911,-1.3529663803725034,-0.6504771729506306,-0.20106602483080133,-0.2555214014546464,0.9846806410882757,20.0,21.0
AL,0,0.3333333333333333,0.22889993380664087,-1.4674364466044967,-0.5180137911192778,-0.3536631987661459,-0.3964302336359749,0.5073864044061631,21.0,22.0
AL,0,0.3333333333333333,0.16654140635273385,-1.4600075973370406,-0.4784326514115255,-0.3584884948823616,-0.39398525792531114,0.6832490115938655,22.0,23.0
AL,0,0.4285714285714285,0.2054815820609324,-1.4795251289134463,-0.42178067304079475,-0.39737142311626744,-0.41178656925849966,0.6819471533295041,23.0,24.0
AL,0,0.4285714285714285,0.2610535093780909,-1.5453915430259322,-0.265348682401156,-0.5034764067073669,-0.47577264734480684,0.43404937322739073,24.0,25.0
AL,0,0.4565217391304347,0.20569300984447342,-1.5551729050156864,-0.19088582189882602,-0.46368181925511215,-0.26453988022862546,0.49063606890847844,25.0,26.0
AL,0,0.4565217391304347,0.10945317388952269,-1.4769327824261913,-0.24631916615030852,-0.3495460289326295,-0.10524882254944934,0.6953707671057257,26.0,27.0
AL,0,0.5370370370370371,0.20764963791425312,-1.5317939911825171,-0.17725954059892257,-0.4299589006958427,-0.165135267219604,0.6171807781962938,27.0,28.0
AL,0,0.5370370370370371,0.11523133601730688,-1.4642211253854127,-0.23251065927863424,-0.3599387757325451,-0.2014845892146411,0.7198009909462944,28.0,29.0
AL,0,0.5666666666666667,0.21079451383431233,-1.5814413400471385,-0.179671083640212,-0.5347490166982679,-0.5972649793403888,0.15047983851261623,29.0,30.0
AL,0,0.6,0.26490422795167273,-1.5757690682465078,-0.18492109398345266,-0.5058641081000932,-0.45142871948046287,0.22628344867218184,30.0,31.0
AL,0,0.6333333333333333,0.21437148202290154,-1.5489012003943732,-0.17724596268048828,-0.4980170993063756,-0.5164730713523502,0.3476104286687343,31.0,32.0
AL,0,0.6333333333333333,0.3280368478478652,-1.52484741027,0.6308639754543559,1.0180784899791657,-1.0138422549748671,-0.49062184234277,32.0,33.0
AL,0,0.3050847457627119,0.2852756283050428,-1.543290605742347,0.6805765155671292,0.9817159434739835,-1.075088441291205,-0.5533251346969023,33.0,34.0
AL,0,0.3050847457627119,0.2360311627216896,-1.5050575241977462,0.6334918850705347,1.0448881981545597,-0.9614098392136183,-0.3422172348626807,34.0,35.0
AL,0,0.2037037037037037,0.11037146774984928,-1.4551052392611648,0.6020831399095868,1.1028612262024549,-0.9337657607901455,-0.16328523692698907,35.0,36.0
AL,0,0.2037037037037037,0.0825462257424093,-1.4713522149793248,0.6321887614152297,1.0865624260869646,-0.924573095174061,-0.2885095921009428,36.0,37.0
AL,0,0.2615384615384615,0.00575426848519931,-1.4615020457273558,0.7026814158481569,1.0823486820024606,-0.964462029742511,-0.46855789675833787,37.0,38.0
AL,0,0.2615384615384615,-0.014759813678432836,-1.4687167337584368,0.754094842997611,1.0801615204333481,-0.8969207725451311,-0.5387084842862535,38.0,39.0
AL,0,0.2575757575757575,-0.05737492577336547,-1.4870863674426218,0.8162703675109196,1.0394989914907582,-0.9891539140373753,-0.7049299531856261,39.0,40.0
AL,0,0.2878787878787879,-0.022613357319160393,-1.472698155718951,0.7529663427637572,1.0209541861301747,-1.1706735732615092,-0.4383806990771165,40.0,41.0
AR,0,0.0,0.9289747312193423,-0.6075951510887292,-1.7735906481419454,-0.5171184305220478,-1.1360944812740243,-1.5745919658178877,0.0,1.0
AR,0,0.0,0.9527479463783174,-0.5993655138111563,-1.7952864105668886,-0.4744842223854291,-0.9506652726380307,-1.4111657258438606,1.0,2.0
AR,0,0.0,0.9656662941266214,-0.5946387448897887,-1.8069507707258965,-0.4515952076542492,-0.8511292239502326,-1.323156780012067,2.0,3.0
AR,0,0.0,0.9878046207767986,-0.5865190997431916,-1.843835524790264,-0.40759710380515535,-0.6764032364722767,-1.294233901259066,3.0,4.0
AR,0,0.0,0.9441356851361324,-0.5999447926956332,-1.7377097657324598,-0.4615640560104687,-0.7595274726365644,-1.312592573709959,4.0,5.0
AR,0,0.0,1.0472031345366872,-0.7513218691398637,-1.7978086807595595,-0.3458736288764474,-0.14843167992584652,-1.568410738939551,5.0,6.0
AR,0,0.0,1.0511043390295414,-0.7566330548528878,-1.8232434277583824,-0.3174760158914671,0.027303520455353086,-1.4330617997865485,6.0,7.0
AR,0,0.0,1.022847540128386,-0.7660873776206463,-1.7626499201585615,-0.3551443105614284,-0.05689150707402598,-1.4723550271405992,7.0,8.0
AR,0,0.0,1.043519816383977,-0.7505928419482083,-1.7489914586829394,-0.3232303009911621,0.08977248128207678,-1.4114215578423557,8.0,9.0
AR,0,0.0,0.986419266611079,-0.7723469947404519,-1.6301357896232371,-0.39768225578438293,-0.054574201404344366,-1.3731356448549212,9.0,10.0
AR,0,0.0,0.9955634268143128,-0.7647613625799908,-1.6328997612297014,-0.3876538968075211,-0.037831456904656884,-1.4379521232960615,10.0,11.0
AR,0,0.0,0.9714016582664299,-0.7734553634977878,-1.5734119953180994,-0.41638790148052013,-0.05746860657580243,-1.346774816183538,11.0,12.0
AR,0,0.0,0.9049336040783373,-0.8039958731757458,-1.4493699393012627,-0.4539085515895526,0.01572213510231846,-1.3550950914291096,12.0,13.0
AR,0,0.0,0.8504905193751012,-0.8253615107046163,-1.3677903147943395,-0.5045473308210627,-0.12464955488367954,-1.6758290273871226,13.0,14.0
AR,0,0.0,0.802827821934563,-0.8496163899342701,-1.2674682166442186,-0.5437365144523373,-0.05025026389980289,-1.3403403250187036,14.0,15.0
AR,0,0.0,0.7574869547676023,-0.8092724064819007,-1.2095121695274054,-0.5348748003248784,0.02475486695946706,-1.4518649337776077,15.0,16.0
AR,0,0.0,0.7362607459651443,-0.8163818404885669,-1.1467765326853059,-0.5624435084314174,0.014279500025910077,-1.2920746921414075,16.0,17.0
AR,0,0.0,0.48404578439177254,-0.9502827613285423,-0.761843889174302,-0.8415585439412131,-0.35156228528198225,-0.6217537346315859,17.0,18.0
AR,0,0.1,0.501822819655348,-0.9413020952716021,-0.7833927299429653,-0.8109644372017824,-0.235949482965939,-0.5545583222685335,18.0,19.0
AR,0,0.2,0.5034508003905734,-0.936904814095317,-0.7525869098807261,-0.8065480502048431,-0.15388914089633118,-0.3931999367130538,19.0,20.0
AR,0,0.2,0.3088331317620551,-0.836961753878996,-0.8087754075967777,-0.6556189724242021,0.06310589584524255,0.13528591532064904,20.0,21.0
AR,0,0.3333333333333333,0.4687775091497891,-0.9511842386322393,-0.6847823706280958,-0.8185149197705904,-0.11610550551830226,-0.24639554449693865,21.0,22.0
AR,0,0.3333333333333333,0.4050381875913728,-0.9339730567692608,-0.645370243150307,-0.8358341712731885,-0.2137753709809064,-0.022334859071266405,22.0,23.0
AR,0,0.4285714285714285,0.45001303613451066,-0.9840140149008485,-0.5458151184531098,-0.906635422797283,-0.22011973469594057,-0.09486992661056677,23.0,24.0
AR,0,0.4285714285714285,0.5352763263218777,-1.0689865275525776,-0.39181453478593964,-1.0228908246944464,-0.25361939655235244,-0.3504915994351732,24.0,25.0
AR,0,0.4565217391304347,0.464735299177417,-0.9635959423233729,-0.3607801940812389,-1.0202709474628762,-0.37881921697951065,-0.048887972780927935,25.0,26.0
AR,0,0.4565217391304347,0.29470818647290825,-0.8239149384225578,-0.4425006490730585,-0.8423794010758042,-0.18894123286673967,0.40167874703843737,26.0,27.0
AR,0,0.5370370370370371,0.3973743226817971,-0.8919279256910003,-0.30242078062576644,-0.9573708375344249,-0.32785800925125835,0.18383203903170284,27.0,28.0
AR,0,0.5370370370370371,0.36128745874957396,-0.8069159811354032,-0.3177791816053273,-0.8445532216354747,-0.17369956688147195,0.30285952744443195,28.0,29.0
AR,0,0.5666666666666667,0.43040218351270476,-0.9277077699265373,-0.23199696015621668,-0.9998227595815447,-0.4078268294691782,-0.20659456110791394,29.0,30.0
AR,0,0.6,0.47650252684430067,-0.9298963049223814,-0.1980747551716404,-0.998208506037093,-0.35099750075039693,-0.27648040680174485,30.0,31.0
AR,0,0.6333333333333333,0.4545106566468053,-0.8714853367465752,-0.21416298841965664,-0.9304062980905313,-0.2479262660422787,0.0031145200629011864,31.0,32.0
AR,0,0.6333333333333333,0.4536318886163315,-0.8792540525820473,-0.2265326428560669,-0.9412062520728189,-0.2723981982955056,0.029877473293037964,32.0,33.0
AR,0,0.6857142857142857,0.4821913489126116,-0.9173952705944663,-0.18046830415155068,-0.9708417992342315,-0.15475785760247354,0.1181153577155181,33.0,34.0
AR,0,0.6857142857142857,0.6324500551597964,-0.8811966159571373,0.5718775385909108,0.568812642629385,-0.6028145096459678,-0.5840729829916894,34.0,35.0
AR,0,0.2037037037037037,0.5112983045481869,-0.8641513875015285,0.5121741774250477,0.5679710079869473,-0.757539150057354,-0.4411648659668429,35.0,36.0
AR,0,0.2037037037037037,0.35323713606499,-0.8192193322792407,0.4644231977573228,0.646991803510739,-0.61130142632314,-0.18040000571257034,36.0,37.0
AR,0,0.2615384615384615,0.23778706806547562,-0.7737350744942472,0.45420203914726043,0.7307782287231394,-0.4151839155271594,-0.03233955551639751,37.0,38.0
AR,0,0.2615384615384615,0.22566972140008487,-0.7776390414626483,0.4898122174719167,0.7374674401878754,-0.31455032534619964,-0.02230441856639886,38.0,39.0
AR,0,0.2575757575757575,0.18456379416734411,-0.7938532623684516,0.5423825178088257,0.6939111026047713,-0.4494592824407819,-0.2591052171397489,39.0,40.0
AR,0,0.2878787878787879,0.18769602701991916,-0.7889408457499228,0.5533120088211955,0.6408331505491279,-0.693494814464877,-0.08665977435215487,40.0,41.0
AZ,0,0.0,1.0517173715504213,-1.1945403315934096,-0.85154820155469,1.2115696254860306,-2.4666952196901386,-0.36373236223712413,0.0,1.0
AZ,0,0.0,1.0830564853711446,-1.190686179714392,-0.8825684758723383,1.2728079213926633,-2.19428030499988,-0.1302726631446898,1.0,2.0
AZ,0,0.0,1.0899161363076444,-1.1947239270366818,-0.891156120341879,1.2900065455144563,-2.114520351994587,-0.06618043377242527,2.0,3.0
AZ,0,0.0,1.0342453342901545,-1.217122096116993,-0.8187696108369221,1.2009835064528271,-2.4638442552471904,-0.43954912365591436,3.0,4.0
AZ,0,0.0,0.9706333217092478,-1.2475461395297625,-0.6570397862947277,1.1365674595278623,-2.455705081854542,-0.21306178740692625,4.0,5.0
AZ,0,0.0,0.9680468588643162,-1.2826516108117065,-0.6174940520773232,1.1440942811739505,-2.3084585821282317,-0.14875589196456002,5.0,6.0
AZ,0,0.0,0.8884084781989274,-1.3199300375550864,-0.5033677674141489,1.0272910816697212,-2.6980919634949307,-0.42830613244258564,6.0,7.0
AZ,0,0.0,0.9044167501941334,-1.316222754831743,-0.5060937522210337,1.0522548265927951,-2.6166570122474186,-0.4408182112676135,7.0,8.0
AZ,0,0.0,0.8933330699984419,-1.3143484148116014,-0.4409057037774174,1.0228351430578317,-2.7439179029903675,-0.5992026674517493,8.0,9.0
AZ,0,0.0,0.9189265547498722,-1.315396848271009,-0.41432755646374586,1.1037799167470876,-2.2011885540014546,0.09450025363022516,9.0,10.0
AZ,0,0.0,0.798209963539186,-1.3710605209728746,-0.2499795551411745,0.9343136544834663,-2.7014164628840605,-0.07799989272754723,10.0,11.0
AZ,0,0.0,0.6757908753292593,-1.4386523948328522,-0.03887547302057506,0.8182102438512654,-2.857894713363049,-0.17415576170859115,11.0,12.0
AZ,0,0.0,0.7626741080893584,-1.3897255207172987,-0.1450654030255672,0.9506566422424235,-2.569873984785326,-0.6560899170043897,12.0,13.0
AZ,0,0.0,0.7506331952427282,-1.4036885799187904,-0.15520664541027349,0.9966078325571103,-2.315001311444604,-0.7466480644933454,13.0,14.0
AZ,0,0.0,0.6945961415146141,-1.4294833133405456,-0.05912284881764432,0.9489862183077595,-2.332163065047141,-0.6444756413595023,14.0,15.0
AZ,0,0.0,0.6081261621310636,-1.5145646096152665,0.09642475684999859,0.857942871354432,-2.46879664504617,-0.9448189489142564,15.0,16.0
AZ,0,0.0,0.5154254301210723,-1.5657695482968603,0.23441918222634436,0.7887202377160469,-2.4925493437780513,-0.9885848859278481,16.0,17.0
AZ,0,0.0,0.2715434297081233,-1.6957610501850422,0.5957914730571525,0.5422696393674563,-2.7587148913754813,-0.4474539830938428,17.0,18.0
AZ,0,0.0227272727272727,0.20810898242055684,-1.7287411044330205,0.7060946247030794,0.5073597065933291,-2.6785589876296467,-0.40303644097285957,18.0,19.0
AZ,0,0.1363636363636363,0.18914548765287964,-1.7389493749781884,0.7332826611986221,0.5106757498519043,-2.566159024230894,-0.2935695475967029,19.0,20.0
AZ,0,0.1363636363636363,-0.051086362382532696,-1.6103153099389609,0.6185184523965513,0.7144973797179562,-2.257756305105522,0.48161436362119553,20.0,21.0
AZ,0,0.3709677419354839,0.10094609581068265,-1.7258492432210646,0.7123678142716354,0.5677525304957833,-2.3698913997696986,0.33643753550950145,21.0,22.0
AZ,0,0.4032258064516129,0.043099615838003424,-1.703091703244328,0.7154940424421665,0.5794838000065928,-2.415500010464873,0.5642902068062395,22.0,23.0
AZ,0,0.3461538461538461,0.10119411832280213,-1.7687692740036924,0.8046891843207341,0.5101354660120082,-2.3755738208558768,0.43817836958152623,23.0,24.0
AZ,0,0.3461538461538461,0.19488197976951815,-1.8330514326389105,0.8783721096593485,0.4407578102958554,-2.3890787718325828,0.1364028269767185,24.0,25.0
AZ,0,0.3125,0.1429655460692046,-1.8399798008999126,0.9483646757465063,0.46420137304896825,-2.231840795871891,0.192798804592798,25.0,26.0
AZ,0,0.3125,-0.022601082131992262,-1.7056159326400138,0.861252179493813,0.6568081230290612,-1.9661784360599845,0.6572756897581485,26.0,27.0
AZ,0,0.225,0.08902292531079019,-1.7767274696865678,0.950443644795335,0.5398537250748555,-2.137546897387027,0.5648626819901494,27.0,28.0
AZ,0,0.225,0.02864333367727501,-1.7039713998572747,0.8714763654891171,0.6216509934635652,-2.144610819431698,0.8931897431789002,28.0,29.0
AZ,0,0.1176470588235294,0.23755109591347706,-1.804939629336192,0.8448370540080307,0.49035822411900587,-2.3840964933744604,0.3576658861775002,29.0,30.0
AZ,0,0.1176470588235294,0.2530216949078933,-1.7857998173315364,0.8353534291923413,0.535882739902723,-2.2629838533782594,0.29618213392853626,30.0,31.0
AZ,0,0.1176470588235294,0.18861604742663665,-1.7466708564152174,0.8604324481444554,0.5759290928008932,-2.2346880552898054,0.3431892439863548,31.0,32.0
AZ,0,0.1176470588235294,0.07433463996577534,-1.7299292576299208,0.880730868024569,0.6050787797945965,-2.189499600497329,0.33493632032914555,32.0,33.0
AZ,0,0.3050847457627119,0.10356724139029115,-1.8261982605419178,0.9873482661670913,0.5138033525039676,-2.168142911063954,-0.10653562648557771,33.0,34.0
AZ,0,0.3050847457627119,0.030088794456115106,-1.7850496510373224,0.956267782949227,0.563091235588376,-2.1549538581575267,0.02730035194164833,34.0,35.0
AZ,0,0.2037037037037037,-0.06389859174289479,-1.7883249994685013,0.9672108768672535,0.5583271331061522,-2.197069812988316,-0.017760033056631458,35.0,36.0
AZ,0,0.2037037037037037,-0.15156079180898513,-1.7877269951336476,0.993527694322328,0.5566664998080624,-2.22494236769771,-0.10076636877485848,36.0,37.0
AZ,0,0.2615384615384615,-0.17067030021237936,-1.811040363305856,1.089341714773893,0.5265226931410758,-2.1933428858742743,-0.2315452391117987,37.0,38.0
AZ,0,0.2615384615384615,-0.19517930248059998,-1.823946606497308,1.1460150623119891,0.5143879555026052,-2.1549348212410036,-0.22801453168933722,38.0,39.0
AZ,0,0.2575757575757575,-0.24863906330403865,-1.8492870770208485,1.2093406616374673,0.47839611357072165,-2.206099790847747,-0.43071870147485464,39.0,40.0
AZ,0,0.2878787878787879,-0.24477422854570094,-1.8411452842047649,1.2411607135589622,0.4030022594696289,-2.499620245976565,-0.0018452192709439595,40.0,41.0
CA,0,0.0,-0.12401923946222716,-1.724153304691769,-0.8397206775260136,0.06356535376190137,0.14363384119553804,0.25566187871077845,0.0,1.0
CA,0,0.0,-0.1193556713035681,-1.7261292835036757,-0.8501410311610779,0.08716010265570899,0.22195211795581965,0.3156518936542178,1.0,2.0
CA,0,0.0,-0.14730893773491172,-1.7396601935285654,-0.8303623776865031,0.051105146051659466,0.04398194910137634,0.1501136163727334,2.0,3.0
CA,0,0.0,-0.17014209302838307,-1.7520598833602843,-0.8083747503740447,0.03716462944941426,0.014052203793862678,0.10199348683807109,3.0,4.0
CA,0,0.0,-0.20325699257568425,-1.761102672122725,-0.6887980186158196,0.013166037885643368,0.07926266578288499,0.2752632308109234,4.0,5.0
CA,0,0.0,-0.20248576893340597,-1.8266464250482213,-0.6508510600053473,0.02730541339900016,0.2661815020766231,0.2525888506699273,5.0,6.0
CA,0,0.0,-0.24741636704993553,-1.8536258879998444,-0.6120664690494108,-0.006484182308059045,0.21131565773937905,0.2694326412588487,6.0,7.0
CA,0,0.0,-0.2701246676338126,-1.862682089795232,-0.5402073077960884,-0.013641850275377591,0.2798854097303511,0.413319780860286,7.0,8.0
CA,0,0.0,-0.30124292886792714,-1.8771334179771912,-0.46327608028730993,-0.029049460621703653,0.33536738949455697,0.57214370062737,8.0,9.0
CA,0,0.0,-0.3255430534735773,-1.884940543923033,-0.41100108794784324,-0.05001802818927136,0.26472274245522404,0.5124424542227963,9.0,10.0
CA,0,0.0,-0.3324038594937734,-1.885915778113093,-0.37267322276066045,-0.04388311550751396,0.3212553638578498,0.5817392199561097,10.0,11.0
CA,0,0.0,-0.37697826230406883,-1.9113591712577291,-0.3330552055696111,-0.06530419346568771,0.30259113594832765,0.5104196663391425,11.0,12.0
CA,0,0.0,-0.37426733994614364,-1.911387903189309,-0.338062118160583,-0.05503607863274439,0.3088477336833544,0.47670549008739227,12.0,13.0
CA,0,0.0,-0.3626499225658452,-1.9038567635212937,-0.335036011642056,-0.05157528932672116,0.2580934929239191,0.3770514097707865,13.0,14.0
CA,0,0.0,-0.35004109984597215,-1.8961086383000385,-0.30969989985311686,-0.02273613666689579,0.39739715873296966,0.41333307076426823,14.0,15.0
CA,0,0.0,-0.4010760215572231,-1.8652505063479827,-0.2288245744636841,-0.0732056057433003,0.2318258549002953,0.44859479541444625,15.0,16.0
CA,1,0.0,-0.42918932861150805,-1.8750960193563089,-0.14089139191907737,-0.08484968156904617,0.28180590084171486,0.3977492636378184,16.0,17.0
CO,0,0.0,0.8313623254917228,-0.23655704507122705,-0.443868230843658,0.5839032413137648,-1.2975625894987783,-0.8206397884911512,0.0,1.0
CO,0,0.0,0.8425548661839253,-0.23937538118859666,-0.4566393708195343,0.6094139443950012,-1.1821437784062516,-0.7255371324258555,1.0,2.0
CO,0,0.0,0.8371084398592386,-0.24786816238078802,-0.4542744441369887,0.605224831862934,-1.1964098463011659,-0.7447397025281394,2.0,3.0
