id,event,climate_action_plan_21_sln,pc01,pc03,pc08,pc09,pc12,pc13,start,stop
IA,0,0.3333333333333333,-0.31881868479008635,0.24449637765541138,0.2785989152863887,-2.4264646629144684,1.0150795089469908,0.29992197561483935,27.0,28.0
IA,1,0.3333333333333333,-0.35079381917397334,0.16579543484234702,0.07111403472715178,-2.3614342470078777,0.9532372884792395,0.423850178469986,28.0,29.0
ID,0,0.0,1.227424024841031,-0.8012721548050497,0.31076160390508406,1.6250631753026719,-0.6637036323682657,-1.1798654648462203,0.0,1.0
ID,0,0.0,1.2123191256435057,-0.7890375153669921,0.266533788344441,1.6010920558090367,-0.7551808706203308,-1.1871130019596239,1.0,2.0
ID,0,0.0,1.1859207089803114,-0.7661420082543432,0.17880848783612507,1.5562063674511928,-0.9275020405272058,-1.1891856397580907,2.0,3.0
ID,0,0.0,1.1652072956114203,-0.6584349364253433,0.07511849111169382,1.5210096320406097,-0.9504531845446548,-0.9977496901377148,3.0,4.0
ID,0,0.0,1.1473994412695563,-0.5985789571999613,0.038091803112193845,1.5018893846714714,-0.886785681378248,-0.9290226628226407,4.0,5.0
ID,0,0.0,1.1777738004878426,-0.6175001360017068,-0.007262347909834995,1.5531152565716075,-0.7886285873833526,-0.8043942658777983,5.0,6.0
ID,0,0.0,1.137071502950136,-0.5763401279699207,-0.07198013556657921,1.5041351048983693,-0.7980028503902256,-0.8429532844051997,6.0,7.0
ID,0,0.0,1.1336584782530452,-0.48362715968137693,0.0499609267082683,1.5298126319821985,-0.26051683539343423,-1.098876803440173,7.0,8.0
ID,0,0.0,1.1319528789992173,-0.4123983765996615,0.07941692395821845,1.5458737454889129,0.021352724664756913,-0.9597934328439598,8.0,9.0
ID,0,0.0,1.0358411935659446,-0.2202547624448082,-0.13253219378515949,1.4120104354794125,-0.038838456804643644,-1.0928021231423855,9.0,10.0
ID,0,0.0,1.021774791801926,-0.16154448372720245,-0.14644144405485093,1.3993488265380614,0.06591813454108768,-1.095461188123996,10.0,11.0
ID,0,0.0,0.8909338078809166,-0.058782819267769654,0.07371540306351322,1.411115148765275,-0.8750859022676961,-0.7077867514618199,11.0,12.0
ID,0,0.0,0.8425593458008626,0.02101547152912603,0.08166663272745348,1.392105513894894,-0.8054745710877166,-0.6544865178368501,12.0,13.0
ID,0,0.0,0.7576086283461501,0.1313265813770375,-0.024561278207313214,1.3247102675408342,-1.017372469321236,-0.4499316336993486,13.0,14.0
ID,0,0.0,0.7285912741400129,0.1805819225884472,-0.009529234671799686,1.3321141853642422,-0.8937333351133423,-0.3028107358047987,14.0,15.0
ID,0,0.0,0.6598345828465395,0.2798538663902774,-0.02141259440292013,1.23876163263684,-0.791645795950449,-0.2425835286327885,15.0,16.0
ID,0,0.0,0.6344641836591127,0.31640324043952683,-0.09902361718327356,1.1963212036866242,-0.8434922434279692,-0.24509478108534488,16.0,17.0
ID,0,0.0,0.3745079944070896,0.675776347136202,-0.21644556251314678,0.9269489647316739,-0.27606907257025287,-1.830399928275017,17.0,18.0
ID,0,0.0,0.36433998582523447,0.6773833998846406,-0.15532766882849633,0.9488492900177532,-0.36752686710971033,-1.7382429597760456,18.0,19.0
ID,0,0.0,0.31542256099443233,0.7469287945896568,-0.23236775650448893,0.9149446273896062,-0.20498803644276153,-1.6109584162191752,19.0,20.0
ID,0,0.0,0.06551077363317301,0.7189585837311835,-0.8417005558762436,1.1149279826890441,0.6440068564721414,-2.00155505321429,20.0,21.0
ID,0,0.0,0.22328612220721808,0.7436540835469094,-0.2124530636306693,1.027245832977564,0.2803125820876789,-1.6621832892540689,21.0,22.0
ID,0,0.0,0.17267781240981406,0.7777828113469519,-0.3310782814482665,1.0342825251359578,0.14540354907954717,-1.693555476159261,22.0,23.0
ID,0,0.0,0.18748966593114977,0.8493595467726919,-0.17453493694248226,1.0012717731782763,0.09423320824346844,-1.6423446876772205,23.0,24.0
ID,0,0.0,0.2251954922057687,0.9798911396964411,0.041522826191514164,0.9058170704396074,-0.19283994927848488,-1.2969879972723208,24.0,25.0
ID,0,0.0,0.23067345799138042,1.0634172316826092,-0.35815726156429195,0.9239183382492739,-0.4048889257219491,-1.4559285769964956,25.0,26.0
ID,0,0.1666666666666666,0.04595847541954413,1.0155832491264278,-0.831708164893264,1.0156520019091675,-0.39712415732796746,-1.5091392060681204,26.0,27.0
ID,0,0.1666666666666666,0.1342794797008586,1.0729854026425512,-0.5607193335643547,0.9673766643466493,-0.2970738707055458,-1.4073928892425505,27.0,28.0
ID,0,0.1666666666666666,0.09213230034380414,1.0428332093369814,-0.8694137120427547,1.032399246203151,-0.0807433507262234,-1.522250840477482,28.0,29.0
ID,0,0.3333333333333333,0.25106853626309306,1.0483301720602491,-0.4659982093125667,0.965028331738478,-0.4727414618850445,-1.3382159931875044,29.0,30.0
ID,0,0.5,0.48069319781666714,1.1268495759421309,0.12706044932593674,0.8510344576172746,-0.9291255296706504,-0.763994767054895,30.0,31.0
ID,0,0.5,0.31254214786455936,1.0974478611585539,-0.41901998617558184,0.920690981312745,-0.813798920832564,-1.0162727232395319,31.0,32.0
ID,0,0.5,0.3949338026790053,1.1070095339278188,-0.16209357606105804,0.8612186159789689,-0.8653975069190037,-0.6817465894912149,32.0,33.0
ID,0,0.5,0.301190981271011,1.103268279396723,-0.3949002252608572,0.9726706700741,-0.46535798459256306,-0.8494640788306088,33.0,34.0
ID,0,0.5,0.28482613354569203,1.1719018669209076,-0.4262528823580139,0.9436054036157019,-0.5991970394287138,-0.8330488809770625,34.0,35.0
ID,0,0.6666666666666666,0.2852640205056939,1.1592453530185542,-0.36290813639944025,0.9235204577909342,-0.6123452272182595,-0.6597492201726631,35.0,36.0
ID,0,0.6666666666666666,0.05904464962700931,1.1316641680684338,-0.8305358746596372,1.066680266135861,-0.35242897869465584,-0.9950371199923977,36.0,37.0
ID,0,0.6666666666666666,-0.05694447315905195,1.135091939434952,-1.0008545511682454,1.0624793111192852,-0.47906261276236783,-0.9055772029763441,37.0,38.0
ID,0,0.6666666666666666,-0.1282891796335,1.229926007892927,-1.0228912693957362,1.0237302450056587,-0.5760568132937062,-0.8380972440450184,38.0,39.0
ID,0,0.6666666666666666,-0.17794887954340663,1.2928533380425309,-1.0042117915551811,1.0100647930073177,-0.5795431059976379,-0.7622203895344236,39.0,40.0
ID,0,0.6666666666666666,-0.15328567617672648,1.2989072330910152,-1.005999007720913,1.0150775086918684,-0.3938299152677615,-0.8947547239299163,40.0,41.0
IL,0,0.0,0.26323352376074344,-0.7226880007357284,0.5894014504613369,0.434712098023804,-0.8692385426421699,-0.6444662236015768,0.0,1.0
IL,0,0.0,0.2532999356039267,-0.714208136380257,0.5555262019631055,0.4183289739646921,-0.9347553631649346,-0.6435906186082767,1.0,2.0
IL,0,0.0,0.14169492446730336,-1.4097954264485724,0.19515127767250826,-1.1996833656159316,-0.39760141074842853,-0.30682219982268194,2.0,3.0
IL,0,0.0,0.15916476711609842,-1.4075946811009894,0.1850598880709517,-1.1756685234771505,-0.3914722461185865,0.03193867751990984,3.0,4.0
IL,0,0.0,0.12169948874133349,-1.284688228016412,0.055075485685021484,-1.226500405065723,-0.3899705214885594,0.30131719739165325,4.0,5.0
IL,0,0.0,0.13676828087880694,-1.2382947991589697,-0.2436241094687063,-1.220612242963134,-0.553552666532042,0.350341635984361,5.0,6.0
IL,0,0.0,0.11572159842697796,-1.1832796825836522,-0.30109601095617666,-1.2450778627677208,-0.5257070549932266,0.5053416399787833,6.0,7.0
IL,0,0.0,0.08786296484459712,-1.1183569205227375,-0.39701350276688036,-1.2857649449291408,-0.5894719874617861,0.6495118094719703,7.0,8.0
IL,0,0.0,0.03113338337579545,-0.9857930109121849,-0.5500612613021844,-1.3662880523394714,-0.6368440012896577,0.7191215901473673,8.0,9.0
IL,0,0.0,-0.026078909292575527,-0.8631724935176976,-0.6026849705798358,-1.4290327978826503,-0.4477102053278446,0.489894465374339,9.0,10.0
IL,0,0.0,-0.0398939018860252,-0.8103495076070191,-0.6014647346808357,-1.4371077363332052,-0.3022036732797021,0.46687140947323374,10.0,11.0
IL,0,0.0,-0.025215320474727184,-0.8262115907151788,-0.6070094957899385,-1.4113358669704992,-0.40587139718351045,0.7393074400563159,11.0,12.0
IL,0,0.0,0.036035683699018196,-0.043819989706165484,-0.26916776670336184,0.17571342743091173,-1.0685695462478124,0.4715015733074559,12.0,13.0
IL,0,0.0,0.019469215044317457,-0.011027501887588886,-0.2664197287236729,0.17394160729152425,-0.9521502499459578,0.4969745966599786,13.0,14.0
IL,1,0.0,0.003506965927560352,0.05817738432186768,-0.28694153209355117,0.1725442289887843,-0.921753316522962,0.7018525754929005,14.0,15.0
IN,0,0.0,0.44623611622914094,-0.9852416878161735,0.8371692493452091,0.7426370135308571,-0.7165186416159959,-1.0234670338407579,0.0,1.0
IN,0,0.0,0.4453141612913474,-0.9839833930849659,0.8325305137316121,0.739951826730541,-0.7247331344408754,-1.022624875170882,1.0,2.0
IN,0,0.0,0.4391841381441146,-0.977923117720734,0.8090655885166559,0.7277887062436335,-0.7688463646208232,-1.0208408203008827,2.0,3.0
IN,0,0.0,0.46071825991426796,-0.9648523192546075,0.797399697569731,0.7561037153671407,-0.7448371933191461,-0.6320865074095643,3.0,4.0
IN,0,0.0,0.4111914733381132,-0.7955059351992507,0.7233399133599188,0.7043453988873127,-0.49254723133894784,-0.609382854188701,4.0,5.0
IN,0,0.0,0.4750359614965024,-0.8177338261940926,0.39226439057380996,0.7696434076012402,-0.7371716448608279,-0.4799009033040224,5.0,6.0
IN,0,0.0,0.47291173957031296,-0.7895622186441785,0.3552609854185479,0.7681940180853779,-0.732437150451457,-0.2380852762141994,6.0,7.0
IN,0,0.0,0.4803907870338123,-0.7703542696233937,0.31531573298866206,0.776955994620331,-0.7728626377367289,0.0703681039591634,7.0,8.0
IN,0,0.0,0.43766367709786397,-0.644608696428373,0.2689450379802147,0.7326403249544389,-0.5704059940546529,-0.028108145729269715,8.0,9.0
IN,0,0.0,0.39430063895502515,-0.5324792249368202,0.2280073155441611,0.689942457542668,-0.37802458406769684,-0.1323459619614003,9.0,10.0
IN,0,0.0,0.37879016468747,-0.4888963520449049,0.21759395334076106,0.6763795962765166,-0.2914411723164964,-0.17616981164177187,10.0,11.0
IN,0,0.0,0.3672854731774859,-0.4659994847804625,0.21116299406799402,0.674993211448695,-0.306211962573684,-0.10914422608467778,11.0,12.0
IN,0,0.0,0.2863083976038651,-0.31630637352667285,0.18874773894144362,0.6195721852158639,-0.3561763637281687,-0.16180737792115807,12.0,13.0
IN,0,0.0,0.24472129988447544,-0.24764284078690688,0.1725337633877933,0.6002213974154091,-0.5016291593029155,-0.029601433360137118,13.0,14.0
IN,0,0.0,0.20952977153482594,-0.14729425391600096,0.1205841329404775,0.5662458530177468,-0.4176295785254293,-0.0026935829462811853,14.0,15.0
IN,0,0.0,0.18479236411924851,-0.11296910053481078,0.2248930498935798,0.5327258513504189,-0.031874175037272245,0.03080446970343699,15.0,16.0
IN,0,0.25,0.1558591190403112,-0.04560064274606269,0.20109157922762916,0.5106589426177697,-0.022939710152052123,0.03905402208852857,16.0,17.0
IN,0,0.25,-0.001545937494598185,0.23051023296081927,0.16871577544014232,0.355007844659052,0.3547938030627379,-0.9485625705850439,17.0,18.0
IN,0,0.25,-0.04211890777560147,0.34882705778480816,0.14930604492735888,0.33097230151048207,0.4588415981855285,-0.8786278716406263,18.0,19.0
IN,0,0.25,-0.05123137396327711,0.37459023009850057,0.128391291947424,0.33166416075549465,0.42224350964292007,-0.7033323586581725,19.0,20.0
IN,0,0.25,-0.1826613270641298,0.32737731023813765,-0.31146931295979613,0.452228979826538,1.0401873665978096,-0.9741542638138865,20.0,21.0
IN,0,0.25,-0.021138277039206406,0.437972770267888,0.19856290923616557,0.3022310093304,0.6535511551178995,-0.7227537765693719,21.0,22.0
IN,0,0.25,-0.14266669681162605,0.4764055517647475,-0.0355191883768209,0.3338116859009748,0.7464854258017716,-0.9164955413427136,22.0,23.0
IN,0,0.25,-0.12737532967469808,0.584604657773652,0.11249655030197181,0.2686324224421207,0.5208391648865944,-0.7145939272157965,23.0,24.0
IN,0,0.25,-0.04543156012192041,0.7055044258972629,0.42970968844154034,0.17241820623057819,0.19378819519772267,-0.3269914730338768,24.0,25.0
IN,0,0.25,-0.030292969751079608,0.683503273042572,0.18262775243527526,0.2257034582084629,0.12223986481672892,-0.2717000049254376,25.0,26.0
IN,0,0.25,-0.15967341575336416,0.5829478206925188,-0.286890405027812,0.401166073958886,0.5645253437303397,-0.34009279748108057,26.0,27.0
IN,0,0.25,-0.09533576711219523,0.7473620669699826,0.010210765510951238,0.25152633507139205,0.3002925498594079,-0.22146105646258915,27.0,28.0
IN,0,0.25,-0.1855007207555271,0.6566789774154325,-0.3468791504015208,0.3607814896955729,0.5869437259373514,-0.3526151675588487,28.0,29.0
IN,0,0.25,-0.048656918589926886,0.6415384010728417,-0.06197855705139325,0.27817000330238256,0.3293017914556727,-0.22084040743929426,29.0,30.0
IN,0,0.25,-0.07113029311116564,0.739067336571562,-0.05004989077115488,0.24318043294070246,0.15734654336965664,-0.016731884686823652,30.0,31.0
IN,0,0.5,-0.09433502967017089,0.7972020141229753,-0.058806575367532796,0.2124735170680459,-0.03254846653099406,0.07075770467295082,31.0,32.0
IN,0,0.5,-0.11417706260297629,0.8604773942913575,-0.033106761369769734,0.17747139757602357,-0.22654181535785856,0.1718364132590456,32.0,33.0
IN,0,0.75,-0.13621909559502074,0.9038070390144618,-0.07254463835926994,0.16418488749026403,-0.23250051770997715,0.21297995792413965,33.0,34.0
IN,0,0.75,-0.13026367459116914,0.9782495173446526,-0.0031474992891849843,0.1217342297899153,-0.3339549823144056,0.3706652911251195,34.0,35.0
IN,0,0.75,-0.3268328798180345,0.897468771979446,-0.5891067886776138,0.2519938451337701,-0.005210433249767847,0.06879001122607659,35.0,36.0
IN,0,0.75,-0.37641655071478924,0.9060116468771426,-0.7426586103524885,0.25906124215583026,0.05114376428483951,0.044290136380934,36.0,37.0
IN,0,0.75,-0.3126104686778087,1.0149422816178577,-0.4645032522069285,0.1605635679843042,-0.30283662300349673,0.30221478630173737,37.0,38.0
IN,0,0.75,-0.3445103599104559,1.0866509243252271,-0.4908459915137847,0.13880127180226168,-0.3430824529301346,0.38848175805289803,38.0,39.0
IN,0,0.75,-0.3679146107626338,1.113103669981845,-0.5407812370256133,0.11485843763216877,-0.5006813068741272,0.47918865826494494,39.0,40.0
IN,0,0.75,-0.29817193775280726,1.0147794477209369,-0.6546564438654796,0.11674785324471768,-0.12587959477528587,0.3953857978001995,40.0,41.0
KS,0,0.0,1.1998897896872907,-0.7972463539177302,0.9518344488742467,-0.7528799467024454,-1.0783995279619143,0.4376934972725977,0.0,1.0
KS,0,0.0,1.211628766835268,-0.8086137223955118,0.9980249365841358,-0.7304429697129027,-0.9930020988622429,0.43175108588091454,1.0,2.0
KS,0,0.0,1.2098400083472132,-0.8076310420072041,0.9952372154068827,-0.7322586697245308,-1.0007587254850099,0.42873398722223877,2.0,3.0
KS,0,0.0,1.2559448949475145,-0.8989365138156116,1.0256596689747786,-0.6601018915254181,-1.0441037270609481,1.1287165769123113,3.0,4.0
KS,0,0.0,1.2307413641259524,-0.8203220054555806,0.953822020221221,-0.6881685984344441,-0.9940327583757699,1.3361889344778968,4.0,5.0
KS,0,0.0,1.2067324307731344,-0.7334448394479423,0.5979225423498087,-0.7310714071834402,-1.1636795776342976,1.178778459763379,5.0,6.0
KS,0,0.0,1.1613411618160052,-0.7500652303117646,0.5235053065707748,-0.7722133903500965,-1.2200320068303627,1.4628022207159281,6.0,7.0
KS,0,0.0,1.1603037775505338,-0.7088882895206717,0.5002735812133453,-0.7724624193299521,-1.1799614798277083,1.602537577097038,7.0,8.0
KS,0,0.0,1.1409689617427847,-0.676149324912553,0.45219941830622684,-0.7907604191087466,-1.1672046847908009,1.7909128839648216,8.0,9.0
KS,0,0.0,1.1507890971840025,-0.6654412732383173,0.39552375722554645,-0.7877919883421635,-1.2942153894789719,2.0790798414802225,9.0,10.0
KS,0,0.0,1.114306206577398,-0.5599245241614991,0.37813537621024745,-0.8236356211163186,-1.072034773293403,1.9112113304198386,10.0,11.0
KS,0,0.0,1.0453630384792378,-0.48885635344495154,0.4659532085420352,-0.8292093988948079,-1.4017173031045524,2.104159217123742,11.0,12.0
KS,0,0.0,0.9021173278924242,-0.2948780407646126,0.39385855801804476,-0.9628877295297859,-1.3972010559504735,1.612131431405576,12.0,13.0
KS,0,0.0,0.9062900878423419,-0.28125991043402654,0.44983644091475117,-0.934943828881961,-1.3493927504296597,1.7089222223698104,13.0,14.0
KS,0,0.0,0.872391556618133,-0.22008766226511228,0.3709523460807308,-0.9681886018951881,-1.368675834395415,1.879727991658326,14.0,15.0
KS,0,0.0,0.8332172274445003,-0.16258443234960876,0.43714417431826913,-1.0047390316424873,-1.245257676230199,1.8221090772612742,15.0,16.0
KS,0,0.0,0.804233400878717,-0.06305488141983115,0.49533644311774744,-1.0008465016204326,-1.216412152862891,1.8233248614661106,16.0,17.0
KS,0,0.0,0.4474564806151197,0.48031843571292054,0.4071256262191649,-1.3602596589945655,-0.5063942326853771,-0.33311691354901507,17.0,18.0
KS,0,0.0,0.3867757514348976,0.5432342377703466,0.3527415819783937,-1.403450856694452,-0.655409536076085,-0.17810237125683523,18.0,19.0
KS,0,0.0,0.3730695350383473,0.569635976479513,0.35515032039243594,-1.401636585745978,-0.5531953393794805,-0.10033190949447506,19.0,20.0
KS,0,0.0,0.19127209881155116,0.5237324301217622,-0.17098783341763638,-1.227825582524926,0.05194532094273158,-0.48140945128722507,20.0,21.0
KS,0,0.0,0.30597375007145344,0.6933204378385783,0.3063410898202841,-1.4011502058607996,-0.5651796917456486,-0.14330513870140257,21.0,22.0
KS,0,0.0,0.26473795159798347,0.7273431191880804,0.24508804993305733,-1.3938312388793055,-0.3505483270131701,-0.2966965370615942,22.0,23.0
KS,0,0.0,0.30125223427017334,0.7854734170103993,0.3550344797843529,-1.4220452709771614,-0.4629784140465189,-0.11005420172395586,23.0,24.0
KS,0,0.25,0.3811679730234661,0.8786673067480669,0.613904884704753,-1.5029006395300097,-0.8323115481146313,0.2214976767161932,24.0,25.0
KS,0,0.25,0.38385868111161336,0.9851333454714146,0.5704795267120049,-1.485107515556444,-1.0103213622531106,0.1910342114466475,25.0,26.0
KS,0,0.25,0.18695872137393701,0.988636766555819,0.022420552566452052,-1.3529776240515003,-0.6986950264039851,0.005196698230585564,26.0,27.0
KS,0,0.25,0.18467594178844746,1.1734895680802904,0.16421327703380478,-1.4835403099672968,-0.9628276868509148,0.13208938774947623,27.0,28.0
KS,0,0.25,0.11660799471826148,1.1471472388450938,-0.06026413969221929,-1.381440937089419,-0.8075345674511732,0.10358156972761472,28.0,29.0
KS,0,0.5,0.28176618222531696,1.1865369909560992,0.4249674817383079,-1.5569691118011617,-1.2628304002507067,0.46213389624884005,29.0,30.0
KS,0,0.5,0.306347022960281,1.184908599231208,0.3975227987667781,-1.5551539911788583,-1.2956726531790514,0.5925357069044715,30.0,31.0
KS,0,0.5,0.28816166736035737,1.1812613912922356,0.2651353014060461,-1.4883821506093906,-1.1229723308813886,0.7429484377363931,31.0,32.0
KS,0,0.5,0.2814844151956799,1.2616852746765355,0.28921771576522154,-1.5409771584207705,-1.3952632520357502,0.8844883273160232,32.0,33.0
KS,0,0.5,0.19398615018203552,1.2188560628622562,-0.0020445294308240277,-1.456926273151502,-1.2867130985972988,0.8441986470553111,33.0,34.0
KS,0,0.5,0.25392137941150456,1.3662770383672527,0.2517619295947998,-1.6111196898302453,-1.5941132627955497,0.9826368801447318,34.0,35.0
KS,0,0.5,0.14979775445352728,1.3757987427752667,0.06790790516699347,-1.6299526798140977,-1.5729595771595526,1.0236565071066182,35.0,36.0
KS,0,0.5,-0.03709430043462548,1.2863850156718994,-0.5729565496479286,-1.5083487719528956,-0.9805813695328778,0.73873193696893,36.0,37.0
KS,0,0.5,-0.019500374961801483,1.3522841756712465,-0.5784671509276553,-1.5964448731886158,-1.3278868282773832,0.9844347632407306,37.0,38.0
KS,0,0.5,-0.04609710770508295,1.4224995125843567,-0.5611550961275643,-1.608634579317298,-1.2721317367115297,0.9642443164379031,38.0,39.0
KS,0,0.5,-0.09282402261753611,1.4858004149186104,-0.5946931334177641,-1.6461000327403077,-1.4850843011435357,1.0127692031173943,39.0,40.0
KS,0,0.5,-0.0680558369789074,1.4564573146570317,-0.7071459412028377,-1.6708516194332919,-1.2775358610218452,0.9451195761043756,40.0,41.0
KY,0,0.0,1.0975426653293967,-1.5833265985390796,-0.11712245079665595,0.07573444280009392,0.27090245927832673,-1.9215647819327917,0.0,1.0
KY,0,0.0,1.1056137728060726,-1.591023699466366,-0.08684325278155755,0.0910146287605578,0.3279840306986994,-1.9238621320007514,1.0,2.0
KY,0,0.0,1.0936271108955922,-1.5808450398768183,-0.12698644006213455,0.07130369314462118,0.24972929831904006,-1.9237070840834396,2.0,3.0
KY,0,0.0,1.0732272443828366,-1.6224819983844028,-0.13894060037219597,0.07340155912672383,0.3094161134739482,-1.4974896110166915,3.0,4.0
KY,0,0.0,1.0286685787816112,-1.4811968658152006,-0.22844306767400316,0.022504941287878867,0.4590337256812633,-1.4027004886170906,4.0,5.0
KY,0,0.0,1.0805591674659043,-1.4938212651294718,-0.6111191232366675,0.0852176949900762,0.3091028008581053,-1.3562790997906804,5.0,6.0
KY,0,0.0,1.0527936313733102,-1.508677385564883,-0.621061395223519,0.07206439328526358,0.3964791847106894,-1.1506197853329914,6.0,7.0
KY,0,0.0,1.0307526881638236,-1.4690558211823912,-0.6718298167562616,0.051488768920835246,0.4345714600704658,-0.9421177752752831,7.0,8.0
KY,0,0.0,1.0469734160048942,-1.3640899719361266,-0.6951477973401048,0.06368758072173618,0.546351162109644,-0.8050723209191298,8.0,9.0
KY,0,0.0,0.9897620497493665,-1.2733660999030108,-0.784557043659515,-0.0018422362335606946,0.6122861197324784,-0.811679440357373,9.0,10.0
KY,0,0.0,1.0131281568457187,-1.2828936586992694,-0.7579472020605837,0.03493808152886448,0.6741590758471899,-0.5522433527529783,10.0,11.0
KY,0,0.0,0.9621082055590113,-1.2489279331407617,-0.7884792442815098,0.019761238795273185,0.48073027458344425,-0.3109060376778751,11.0,12.0
KY,0,0.0,0.8692857751916738,-1.136750377498594,-0.8380842498618496,-0.0440093974461488,0.5568907628468333,-0.35128669286211894,12.0,13.0
KY,0,0.0,0.8478000496068947,-1.12676580385278,-0.8504559730226666,-0.04281362590428659,0.6906248571747202,-0.22350420573976204,13.0,14.0
KY,0,0.0,0.8119916770341221,-1.0539380028340335,-0.9309025953376833,-0.08170518494889968,0.7662367120953733,-0.16291558290348446,14.0,15.0
KY,0,0.0,0.7358547306910442,-1.0373608471968376,-0.6930733760388391,-0.1396255731296468,1.0667325116809032,0.16234198120152,15.0,16.0
KY,0,0.1428571428571428,0.7079571509877469,-1.006856414693113,-0.7636050912263859,-0.16933713961758945,1.259456503394855,0.18037094283186444,16.0,17.0
KY,0,0.1428571428571428,0.5164518077188337,-0.699614977106363,-0.8423747483300008,-0.36536122957826545,1.7722593997321778,-0.9192800909932498,17.0,18.0
KY,0,0.1428571428571428,0.5280900446001711,-0.6878952735241183,-0.8736738343586379,-0.3550359269162461,1.9074522283317983,-0.7607678580004514,18.0,19.0
KY,0,0.1428571428571428,0.519544234618585,-0.6819250711215787,-0.9239908257836182,-0.3601557417881284,1.979431202095328,-0.5568476978301161,19.0,20.0
KY,0,0.1428571428571428,0.47091543236389544,-0.17713675386369515,-1.1348198490918766,1.4666715732940736,1.9806595114844856,-1.1108487019887672,20.0,21.0
KY,0,0.1428571428571428,0.60649389710185,0.014938102136421973,-0.5863158415246555,1.2882822788028974,1.408068066489766,-0.8713890916866217,21.0,22.0
KY,0,0.1428571428571428,0.4899444704755445,0.05632643010653957,-0.8147677080192463,1.2980295900430259,1.5670754462917362,-1.0680584208157489,22.0,23.0
KY,0,0.1428571428571428,0.5275691047493233,0.11983092904262156,-0.6712014275357367,1.2353921406076815,1.4287942899034263,-0.832275727632796,23.0,24.0
KY,0,0.2857142857142857,0.6147207290802778,0.23509236511282294,-0.3654659832379541,1.1387838070828797,1.108281285585739,-0.46894030781264395,24.0,25.0
KY,0,0.2857142857142857,0.5727493958094259,0.2799994252430962,-0.5220129340812933,1.1878340203810445,1.1800027495163439,-0.43394521201247255,25.0,26.0
KY,0,0.2857142857142857,0.43140759877309853,0.2606074170526373,-0.9434197482344127,1.332038838454818,1.5913458488877388,-0.6914867999208993,26.0,27.0
KY,0,0.2857142857142857,0.5165287036689471,0.3327704968951479,-0.6997906703947716,1.2366649192455608,1.42053609799614,-0.5355660847948205,27.0,28.0
KY,0,0.2857142857142857,0.4601152868596857,0.3202056215546216,-0.8704524629790464,1.312127973803243,1.523241217751247,-0.6654556734484263,28.0,29.0
KY,0,0.2857142857142857,0.612005674777426,0.3808624984191346,-0.46398906844223187,1.1857498025640776,1.0976713461847016,-0.41878737969302665,29.0,30.0
KY,0,0.4285714285714285,0.5620262933440312,0.4027636391025457,-0.5966328174623381,1.1961403314545667,1.1660088649605833,-0.3144411453664948,30.0,31.0
KY,1,0.4285714285714285,0.5652212468764158,0.4540365715214332,-0.5577126931896657,1.180176335140617,1.0548313332271313,-0.24022523269045545,31.0,32.0
LA,0,0.0,1.7000848859592363,-0.5653088810341192,0.25578579157827797,0.050960994574191176,0.05895403808026194,-2.604362726964931,0.0,1.0
LA,0,0.0,1.6976247503536812,-0.5662806622781233,0.2590877884729818,0.0542363210959595,0.058573941147124095,-2.6119263743536347,1.0,2.0
LA,0,0.0,1.6982816458880732,-0.569706071831538,0.27204275788351906,0.06218272352973526,0.07749636572896684,-2.618967862831824,2.0,3.0
LA,0,0.0,1.671857227186078,-0.8058045062943253,0.2982124167379251,0.09002370629920202,0.01668926822817694,-1.7587754359783587,3.0,4.0
LA,0,0.0,1.6718590109257851,-0.7348608736195804,0.2721921731118454,0.08986529095837126,0.10340683091504066,-1.626498244567534,4.0,5.0
LA,0,0.0,1.7468902984098362,-0.7730942185302077,-0.3860851682514174,0.16646603543748217,-0.2956361161150737,-1.8306401377648447,5.0,6.0
LA,0,0.0,1.6169618675559243,-1.0570663509800495,-0.4208387812926689,0.0918369823584246,-0.35773512727004453,-1.1708490085305514,6.0,7.0
LA,0,0.0,1.5715372438685697,-1.0828782590006836,-0.46739011372360373,0.057470116430406476,-0.3131154371302508,-0.8462264594233172,7.0,8.0
LA,0,0.0,1.4927071657012052,-1.031380635017852,-0.5185398298163718,-0.006700869796705784,-0.06729536349121232,-0.6844967128802958,8.0,9.0
LA,0,0.0,1.460200598537362,-0.9048361150549844,-0.5717017458510361,-0.0535889521331059,0.0660949850949537,-0.8717057515986468,9.0,10.0
LA,0,0.0,1.4494379723136133,-0.783245223337715,-0.6309482584522301,-0.07598988226636631,0.16261263013578023,-0.8156773736592489,10.0,11.0
LA,0,0.0,1.3804098694769322,-0.9129008199890947,-0.5656023297636353,-0.055487038425127956,-0.35961389170485814,0.10750297414029616,11.0,12.0
LA,0,0.0,1.1591699056192521,-1.086272096928011,-0.5967936740904418,-0.16772816869833093,-0.33014393746691767,0.4174879237264419,12.0,13.0
LA,0,0.0,1.1382322182869946,-1.0051430408367756,-0.6503906216757751,-0.1842339972785937,-0.3369691884591644,0.38969146711166974,13.0,14.0
LA,0,0.0,1.0800379939362446,-0.7872548476756677,-0.6696536943718228,-0.23069047416889474,-0.4239431211322256,0.141885101003537,14.0,15.0
LA,0,0.0,0.9026403555298429,-0.6763384003581687,-0.18650144514842826,-0.35891500993783004,-0.2741032679572815,0.6660752583569418,15.0,16.0
