id,event,w_gg_rr_21_sld,pc01,pc03,pc05,pc09,pc10,pc12,start,stop
AK,0,0.0,1.9549329246513667,2.0732210010434526,0.3294275774635947,0.7321194916997777,-0.9250046040253865,1.2783744052118267,25.0,26.0
AK,0,0.0,1.9338817752472985,2.247775112035644,1.5130120900957997,0.9600193257198536,-1.3350633217553198,1.554877038443506,26.0,27.0
AK,0,0.0,2.1179246171437205,2.4703317707783197,1.288706959835883,0.9253826174023787,-0.854973511972732,1.0573687203728772,27.0,28.0
AK,0,0.0253968579435271,2.1607094074343633,2.601507541172613,2.0518462728382927,1.0831871163651987,-0.9692600406315693,1.0594118238036507,28.0,29.0
AK,0,0.0852617573357742,2.067919642120146,2.406806626772907,1.0112531539043306,0.8457828347702184,-0.9535161347104661,0.5432105503536906,29.0,30.0
AK,0,0.1667311936945816,2.1381659614180446,2.382609730451576,1.053588390481511,0.9270874643986289,-1.0245066521923452,-0.04543507569700585,30.0,31.0
AK,0,0.3603636178243926,2.070052242075146,2.6421522150093,1.409323901959032,0.8980349038417592,-1.0759429963462934,0.0416418583719207,31.0,32.0
AK,0,0.3603636178243926,2.0995218558415516,2.677078790859248,1.1904074015473358,0.8601255821078317,-1.0214548183448062,-0.40540871369426085,32.0,33.0
AK,0,0.3603636178243926,1.985123207360817,2.5461442686999693,1.3707867123746205,0.8906907006348485,-1.398215388691689,-0.35464471305574513,33.0,34.0
AK,0,0.3603636178243926,1.998359384218556,2.4536704507466336,0.9717639852657629,0.8311664548593093,-1.3369716348722562,-0.489806006854346,34.0,35.0
AK,0,0.3603636178243926,1.8476094900961977,1.8984510874601526,0.5454141234092532,0.8444191317173567,-1.8717403238401396,-0.3890326406660957,35.0,36.0
AK,0,0.3603636178243926,1.6510294999876536,1.4943372061402311,1.153482527163587,1.0293908823097415,-2.5195270634872555,0.15289607591950632,36.0,37.0
AK,0,0.3603636178243926,1.77128186194681,1.6643070926411925,0.719320002731491,0.9452017798956476,-2.0162837628718453,-0.121630798681369,37.0,38.0
AK,0,0.3603636178243926,1.7978652606085437,1.6673579152732145,0.72456501508658,0.9757953667760755,-2.0178616420922246,-0.07701720295667384,38.0,39.0
AK,0,0.3603636178243926,1.7708379892089285,1.5853208442278193,0.6610377231226164,0.9781800429568793,-2.1741431582873414,-0.3048183699979449,39.0,40.0
AK,0,0.3603636178243926,1.723630271935106,1.381626493983951,0.43143015002212776,0.9457036556981118,-2.264327037660554,-0.17706278299928802,40.0,41.0
AL,0,0.0,0.8524313750648893,-1.9415168857903595,0.5898736613625355,0.3309107896288258,-0.9703080187497235,-1.4444547282117244,0.0,1.0
AL,0,0.0,0.8504892666396359,-1.940711812773341,0.5921980623940796,0.3296921613286044,-0.9621956252423792,-1.4524809771328664,1.0,2.0
AL,0,0.0,0.8072924128804944,-1.9021332197359107,0.6824713415086465,0.2541318336866407,-0.755365453086425,-1.7442913677390395,2.0,3.0
AL,0,0.0,0.7911351534281178,-1.8654320211035984,0.6508642499035969,0.2502480635073124,-0.7655876904976012,-1.644910130268131,3.0,4.0
AL,0,0.0,0.7728397015326701,-1.7863777487185095,0.63424108024102,0.24131086983849662,-0.7752634083912053,-1.4559730641061022,4.0,5.0
AL,0,0.0,0.8917054786311404,-1.7743861467022948,0.46866432805585806,0.3929612825628709,-0.6898728466457806,-1.4639794989484436,5.0,6.0
AL,0,0.0,0.8586646269497109,-1.7405332573800893,0.38367143610613885,0.3802148963168508,-0.7897769019194476,-1.1971775138545915,6.0,7.0
AL,0,0.0,0.8360815947027872,-1.6766208864656855,0.4004594443398178,0.35624866153820944,-0.7283369110690887,-1.1693627511284546,7.0,8.0
AL,0,0.0,0.8437829866564516,-1.6268246790122896,0.4354119773129596,0.3634087948578124,-0.6723163199759657,-1.1711997998455732,8.0,9.0
AL,0,0.0,0.8180110051734225,-1.5799923447796953,0.4673097816756946,0.3272384237860542,-0.587413588823234,-1.2244183448713626,9.0,10.0
AL,0,0.0,0.8260510896182978,-1.5564043236963454,0.4525770302098675,0.3450243189521572,-0.6223601481350509,-1.11110386202649,10.0,11.0
AL,0,0.0,0.7861048722433818,-1.4943549261637525,0.4993726658225906,0.33621985100297597,-0.710235271065757,-1.4061106919294573,11.0,12.0
AL,0,0.0,0.6871048620952125,-1.3460772438286988,0.4790218589324095,0.24840313395025726,-0.7173020605534918,-1.246578816957986,12.0,13.0
AL,0,0.0,0.6931525375891726,-1.3336556499030525,0.46504166090464244,0.2519800944537117,-0.673591145385444,-1.1022788615951324,13.0,14.0
AL,0,0.0,0.6742425818367737,-1.2764022956101304,0.49892900801508927,0.18943554474543364,-0.3951156043154795,-0.9559393597110193,14.0,15.0
AL,0,0.0,0.5477061763665123,-1.187334327287312,0.5407240838013813,0.07596390306847982,-0.7060501175485573,-0.2882277063206223,15.0,16.0
AL,0,0.0,0.517003653923038,-1.1196490463359468,0.5632693048718355,0.030694797198282824,-0.591340942454379,-0.22248171567384298,16.0,17.0
AL,0,0.0,0.23826149576531955,-0.6847536024049633,0.49435749124142164,-0.2679569819159019,-0.5601625386760741,0.6082132167045154,17.0,18.0
AL,0,0.0,0.20286979630316454,-0.6220466607982866,0.5178890698633044,-0.2806472283517732,-0.6304555868621936,0.4699715483710011,18.0,19.0
AL,0,0.0,0.19885140416760586,-0.6135882461272697,0.4829364786746979,-0.2866586549752422,-0.5731354562049493,0.6244021217538558,19.0,20.0
AL,0,0.0,0.11321189343385911,-0.6504771729506306,0.8727531465693851,-0.20106602483080133,-0.8835471943526022,0.9846806410882757,20.0,21.0
AL,0,0.0,0.22889993380664087,-0.5180137911192778,0.14480126580646313,-0.3536631987661459,-0.37659901580983157,0.5073864044061631,21.0,22.0
AL,0,0.0,0.16654140635273385,-0.4784326514115255,0.299632324769498,-0.3584884948823616,-0.4640415013349498,0.6832490115938655,22.0,23.0
AL,0,0.0,0.2054815820609324,-0.42178067304079475,0.11314520777648088,-0.39737142311626744,-0.25894474442444604,0.6819471533295041,23.0,24.0
AL,0,0.0,0.2610535093780909,-0.265348682401156,-0.2854807339107553,-0.5034764067073669,0.10021212932177719,0.43404937322739073,24.0,25.0
AL,0,0.0,0.20569300984447342,-0.19088582189882602,-0.04451224663702894,-0.46368181925511215,-0.06607818073336127,0.49063606890847844,25.0,26.0
AL,0,0.0,0.10945317388952269,-0.24631916615030852,0.4981960214685948,-0.3495460289326295,-0.46087766476590536,0.6953707671057257,26.0,27.0
AL,0,0.0,0.20764963791425312,-0.17725954059892257,0.0332726869199008,-0.4299589006958427,-0.06188771513218787,0.6171807781962938,27.0,28.0
AL,0,0.007105871447005,0.11523133601730688,-0.23251065927863424,0.5505622391506729,-0.3599387757325451,-0.2949530116028375,0.7198009909462944,28.0,29.0
AL,0,0.0568601061746677,0.21079451383431233,-0.179671083640212,-0.08966739828491206,-0.5347490166982679,0.34583603344519726,0.15047983851261623,29.0,30.0
AL,0,0.1046087631786438,0.26490422795167273,-0.18492109398345266,-0.20673456840522692,-0.5058641081000932,0.3756714419173035,0.22628344867218184,30.0,31.0
AL,0,0.2685136013017706,0.21437148202290154,-0.17724596268048828,0.028287613664866127,-0.4980170993063756,0.3541126580779543,0.3476104286687343,31.0,32.0
AL,0,0.2685136013017706,0.3280368478478652,0.6308639754543559,-1.003885549813893,1.0180784899791657,0.907604476319619,-0.49062184234277,32.0,33.0
AL,0,0.2685136013017706,0.2852756283050428,0.6805765155671292,-0.988030958620384,0.9817159434739835,0.9162779046254942,-0.5533251346969023,33.0,34.0
AL,0,0.2685136013017706,0.2360311627216896,0.6334918850705347,-0.7410027633277537,1.0448881981545597,0.6870370270696124,-0.3422172348626807,34.0,35.0
AL,0,0.2685136013017706,0.11037146774984928,0.6020831399095868,-0.2586530900583296,1.1028612262024549,0.3584342831188873,-0.16328523692698907,35.0,36.0
AL,0,0.2685136013017706,0.0825462257424093,0.6321887614152297,-0.2787476033432794,1.0865624260869646,0.31686640294629786,-0.2885095921009428,36.0,37.0
AL,0,0.2685136013017706,0.00575426848519931,0.7026814158481569,-0.025112410115572963,1.0823486820024606,0.18342926838846746,-0.46855789675833787,37.0,38.0
AL,0,0.2685136013017706,-0.014759813678432836,0.754094842997611,-0.009585656275628336,1.0801615204333481,0.1155578498678121,-0.5387084842862535,38.0,39.0
AL,0,0.2685136013017706,-0.05737492577336547,0.8162703675109196,0.034398600015288334,1.0394989914907582,0.1412131258951192,-0.7049299531856261,39.0,40.0
AL,0,0.2685136013017706,-0.022613357319160393,0.7529663427637572,0.011745483460210576,1.0209541861301747,0.3958480275661038,-0.4383806990771165,40.0,41.0
AR,0,0.0,0.9289747312193423,-1.7735906481419454,0.19767185373843513,-0.5171184305220478,-0.20655078664509724,-1.5745919658178877,0.0,1.0
AR,0,0.0,0.9527479463783174,-1.7952864105668886,0.1469965598594368,-0.4744842223854291,-0.3210495817172433,-1.4111657258438606,1.0,2.0
AR,0,0.0,0.9656662941266214,-1.8069507707258965,0.11974272744004281,-0.4515952076542492,-0.3830780719943302,-1.323156780012067,2.0,3.0
AR,0,0.0,0.9878046207767986,-1.843835524790264,0.07326241159125461,-0.40759710380515535,-0.44196350535754514,-1.294233901259066,3.0,4.0
AR,0,0.0,0.9441356851361324,-1.7377097657324598,0.1172252743265617,-0.4615640560104687,-0.30641317217403186,-1.312592573709959,4.0,5.0
AR,0,0.0,1.0472031345366872,-1.7978086807595595,0.0635406581041827,-0.3458736288764474,-0.20185149205271585,-1.568410738939551,5.0,6.0
AR,0,0.0,1.0511043390295414,-1.8232434277583824,-0.013508582550981819,-0.3174760158914671,-0.3036437044226987,-1.4330617997865485,6.0,7.0
AR,0,0.0,1.022847540128386,-1.7626499201585615,0.020296986276806046,-0.3551443105614284,-0.20986797745278268,-1.4723550271405992,7.0,8.0
AR,0,0.0,1.043519816383977,-1.7489914586829394,0.013743031361063624,-0.3232303009911621,-0.2306691905934016,-1.4114215578423557,8.0,9.0
AR,0,0.0,0.986419266611079,-1.6301357896232371,0.05757014796175332,-0.39768225578438293,-0.11055057964869115,-1.3731356448549212,9.0,10.0
AR,0,0.0,0.9955634268143128,-1.6328997612297014,0.07175677999739324,-0.3876538968075211,-0.07966296164980317,-1.4379521232960615,10.0,11.0
AR,0,0.0,0.9714016582664299,-1.5734119953180994,0.07402540360801792,-0.41638790148052013,-0.006996507374582657,-1.346774816183538,11.0,12.0
AR,0,0.0,0.9049336040783373,-1.4493699393012627,0.07944020968110188,-0.4539085515895526,-0.11185277317717474,-1.3550950914291096,12.0,13.0
AR,0,0.0,0.8504905193751012,-1.3677903147943395,0.16112603637834194,-0.5045473308210627,-0.06367742483248967,-1.6758290273871226,13.0,14.0
AR,0,0.0,0.802827821934563,-1.2674682166442186,0.10796502776865653,-0.5437365144523373,-0.07840469163093512,-1.3403403250187036,14.0,15.0
AR,0,0.0,0.7574869547676023,-1.2095121695274054,0.12354513351903551,-0.5348748003248784,-0.3539426300339538,-1.4518649337776077,15.0,16.0
AR,0,0.0,0.7362607459651443,-1.1467765326853059,0.1198846741598664,-0.5624435084314174,-0.2857478108040143,-1.2920746921414075,16.0,17.0
AR,0,0.0,0.48404578439177254,-0.761843889174302,0.0780526467148587,-0.8415585439412131,-0.21073245526960316,-0.6217537346315859,17.0,18.0
AR,0,0.0,0.501822819655348,-0.7833927299429653,0.04623873117923675,-0.8109644372017824,-0.24720123532648752,-0.5545583222685335,18.0,19.0
AR,0,0.0,0.5034508003905734,-0.7525869098807261,0.024940573041109703,-0.8065480502048431,-0.2224981996456752,-0.3931999367130538,19.0,20.0
AR,0,0.0,0.3088331317620551,-0.8087754075967777,0.8950168557067588,-0.6556189724242021,-0.8812802307040596,0.13528591532064904,20.0,21.0
AR,0,0.0,0.4687775091497891,-0.6847823706280958,0.07442089081180915,-0.8185149197705904,-0.218333611466312,-0.24639554449693865,21.0,22.0
AR,0,0.0,0.4050381875913728,-0.645370243150307,0.28594008195181686,-0.8358341712731885,-0.19511173238631957,-0.022334859071266405,22.0,23.0
AR,0,0.0,0.45001303613451066,-0.5458151184531098,-0.03971036736357537,-0.906635422797283,0.04042406341922,-0.09486992661056677,23.0,24.0
AR,0,0.0,0.5352763263218777,-0.39181453478593964,-0.5894350988704977,-1.0228908246944464,0.4342799300531563,-0.3504915994351732,24.0,25.0
AR,0,0.0,0.464735299177417,-0.3607801940812389,-0.38416454950503515,-1.0202709474628762,0.2625786557167528,-0.048887972780927935,25.0,26.0
AR,0,0.0,0.29470818647290825,-0.4425006490730585,0.5905763638740971,-0.8423794010758042,-0.36012758594638555,0.40167874703843737,26.0,27.0
AR,0,0.0,0.3973743226817971,-0.30242078062576644,0.12427214626031662,-0.9573708375344249,0.10138471871585303,0.18383203903170284,27.0,28.0
AR,0,0.0089306069346876,0.36128745874957396,-0.3177791816053273,0.6124871891701842,-0.8445532216354747,-0.19729668167451223,0.30285952744443195,28.0,29.0
AR,0,0.0692446373459492,0.43040218351270476,-0.23199696015621668,-0.0034731551956959307,-0.9998227595815447,0.22144171443697447,-0.20659456110791394,29.0,30.0
AR,0,0.1044290730996162,0.47650252684430067,-0.1980747551716404,-0.10329038241949434,-0.998208506037093,0.3164504083491449,-0.27648040680174485,30.0,31.0
AR,0,0.2470425019416045,0.4545106566468053,-0.21416298841965664,0.18096952357256735,-0.9304062980905313,0.19612164404219043,0.0031145200629011864,31.0,32.0
AR,0,0.2470425019416045,0.4536318886163315,-0.2265326428560669,0.14088904468670507,-0.9412062520728189,0.25067700378143043,0.029877473293037964,32.0,33.0
AR,0,0.2470425019416045,0.4821913489126116,-0.18046830415155068,-0.14747030857029372,-0.9708417992342315,0.3168550213701142,0.1181153577155181,33.0,34.0
AR,0,0.2470425019416045,0.6324500551597964,0.5718775385909108,-1.248198815951933,0.568812642629385,0.9137853666559645,-0.5840729829916894,34.0,35.0
AR,0,0.2470425019416045,0.5112983045481869,0.5121741774250477,-0.9237234002195139,0.5679710079869473,0.7893217707827601,-0.4411648659668429,35.0,36.0
AR,0,0.2470425019416045,0.35323713606499,0.4644231977573228,-0.4350125578505095,0.646991803510739,0.2703798349321058,-0.18040000571257034,36.0,37.0
AR,0,0.2470425019416045,0.23778706806547562,0.45420203914726043,-0.00465046543645855,0.7307782287231394,-0.19664831760076565,-0.03233955551639751,37.0,38.0
AR,0,0.2470425019416045,0.22566972140008487,0.4898122174719167,-0.013256504166413122,0.7374674401878754,-0.27013254278408233,-0.02230441856639886,38.0,39.0
AR,0,0.2470425019416045,0.18456379416734411,0.5423825178088257,0.04408003660746544,0.6939111026047713,-0.21227449762951833,-0.2591052171397489,39.0,40.0
AR,0,0.2470425019416045,0.18769602701991916,0.5533120088211955,0.06893666282172495,0.6408331505491279,0.08848103812184392,-0.08665977435215487,40.0,41.0
AZ,0,0.0,1.0517173715504213,-0.85154820155469,-0.4893930340942013,1.2115696254860306,-0.25853839389320626,-0.36373236223712413,0.0,1.0
AZ,0,0.0,1.0830564853711446,-0.8825684758723383,-0.5628378179144236,1.2728079213926633,-0.41386625382979886,-0.1302726631446898,1.0,2.0
AZ,0,0.0,1.0899161363076444,-0.891156120341879,-0.5836704297116103,1.2900065455144563,-0.4510175188354701,-0.06618043377242527,2.0,3.0
AZ,0,0.0,1.0342453342901545,-0.8187696108369221,-0.46674095482257383,1.2009835064528271,-0.1545120888123984,-0.43954912365591436,3.0,4.0
AZ,0,0.0,0.9706333217092478,-0.6570397862947277,-0.4570854853480068,1.1365674595278623,-0.07862645568215784,-0.21306178740692625,4.0,5.0
AZ,0,0.0,0.9680468588643162,-0.6174940520773232,-0.47420488069334704,1.1440942811739505,-0.05184885900529082,-0.14875589196456002,5.0,6.0
AZ,0,0.0,0.8884084781989274,-0.5033677674141489,-0.35728318893389466,1.0272910816697212,0.24778453397870695,-0.42830613244258564,6.0,7.0
AZ,0,0.0,0.9044167501941334,-0.5060937522210337,-0.3500800004079147,1.0522548265927951,0.2603309123944584,-0.4408182112676135,7.0,8.0
AZ,0,0.0,0.8933330699984419,-0.4409057037774174,-0.2581958209479307,1.0228351430578317,0.4281801707556703,-0.5992026674517493,8.0,9.0
AZ,0,0.0,0.9189265547498722,-0.41432755646374586,-0.42278277819523896,1.1037799167470876,0.0880025667251427,0.09450025363022516,9.0,10.0
AZ,0,0.0,0.798209963539186,-0.2499795551411745,-0.31338029965451697,0.9343136544834663,0.38433411587441557,-0.07799989272754723,10.0,11.0
AZ,0,0.0,0.6757908753292593,-0.03887547302057506,-0.23330996763391967,0.8182102438512654,0.3244996052536155,-0.17415576170859115,11.0,12.0
AZ,0,0.0,0.7626741080893584,-0.1450654030255672,-0.186676406323426,0.9506566422424235,0.22843189813055406,-0.6560899170043897,12.0,13.0
AZ,0,0.0,0.7506331952427282,-0.15520664541027349,-0.24200197831829207,0.9966078325571103,0.010038224879542298,-0.7466480644933454,13.0,14.0
AZ,0,0.0,0.6945961415146141,-0.05912284881764432,-0.2515826027968037,0.9489862183077595,0.0803923064103519,-0.6444756413595023,14.0,15.0
AZ,0,0.0,0.6081261621310636,0.09642475684999859,-0.16310305296989167,0.857942871354432,0.227006283082265,-0.9448189489142564,15.0,16.0
AZ,0,0.0,0.5154254301210723,0.23441918222634436,-0.1495935775285496,0.7887202377160469,0.15650894767061888,-0.9885848859278481,16.0,17.0
AZ,0,0.0,0.2715434297081233,0.5957914730571525,-0.19736475563399528,0.5422696393674563,0.1685469597561484,-0.4474539830938428,17.0,18.0
AZ,0,0.0,0.20810898242055684,0.7060946247030794,-0.20953638061343194,0.5073597065933291,0.09064243418628139,-0.40303644097285957,18.0,19.0
AZ,0,0.0,0.18914548765287964,0.7332826611986221,-0.2552718733696628,0.5106757498519043,0.057792415801190385,-0.2935695475967029,19.0,20.0
AZ,0,0.0,-0.051086362382532696,0.6185184523965513,0.7991980828474634,0.7144973797179562,-0.7433512502401889,0.48161436362119553,20.0,21.0
AZ,0,0.0,0.10094609581068265,0.7123678142716354,-0.032688572954215,0.5677525304957833,-0.1269057265238281,0.33643753550950145,21.0,22.0
AZ,0,0.0,0.043099615838003424,0.7154940424421665,0.2079060784578728,0.5794838000065928,-0.15851900099245927,0.5642902068062395,22.0,23.0
AZ,0,0.0,0.10119411832280213,0.8046891843207341,-0.21723862436307442,0.5101354660120082,0.08191538274309336,0.43817836958152623,23.0,24.0
AZ,0,0.0,0.19488197976951815,0.8783721096593485,-0.6773811471756372,0.4407578102958554,0.419958772473538,0.1364028269767185,24.0,25.0
AZ,0,0.0,0.1429655460692046,0.9483646757465063,-0.5246144881316075,0.46420137304896825,0.3038584417947855,0.192798804592798,25.0,26.0
AZ,0,0.0,-0.022601082131992262,0.861252179493813,0.4144199933535821,0.6568081230290612,-0.3495881169114174,0.6572756897581485,26.0,27.0
AZ,0,0.0,0.08902292531079019,0.950443644795335,-0.11199575946605039,0.5398537250748555,0.22642999385813237,0.5648626819901494,27.0,28.0
AZ,0,0.0444912633841884,0.02864333367727501,0.8714763654891171,0.3607860536989361,0.6216509934635652,0.055431327626858075,0.8931897431789002,28.0,29.0
AZ,0,0.0906238412282893,0.23755109591347706,0.8448370540080307,-0.5330504168709009,0.49035822411900587,0.7159601233772549,0.3576658861775002,29.0,30.0
AZ,0,0.1512142412678654,0.2530216949078933,0.8353534291923413,-0.48001003693178845,0.535882739902723,0.6263100189111014,0.29618213392853626,30.0,31.0
AZ,0,0.3232698768943925,0.18861604742663665,0.8604324481444554,-0.13513451462658074,0.5759290928008932,0.4510246554401009,0.3431892439863548,31.0,32.0
AZ,0,0.3232698768943925,0.07433463996577534,0.880730868024569,0.20947606571724067,0.6050787797945965,0.14675594098736308,0.33493632032914555,32.0,33.0
AZ,0,0.3232698768943925,0.10356724139029115,0.9873482661670913,-0.25193791796371867,0.5138033525039676,0.25520920908934236,-0.10653562648557771,33.0,34.0
AZ,0,0.3232698768943925,0.030088794456115106,0.956267782949227,0.09809312577113478,0.563091235588376,0.07258446649879463,0.02730035194164833,34.0,35.0
AZ,0,0.3232698768943925,-0.06389859174289479,0.9672108768672535,0.30400410533957256,0.5583271331061522,-0.07836064278579248,-0.017760033056631458,35.0,36.0
AZ,0,0.3232698768943925,-0.15156079180898513,0.993527694322328,0.5128065455481412,0.5566664998080624,-0.22341175215020012,-0.10076636877485848,36.0,37.0
AZ,0,0.3232698768943925,-0.17067030021237936,1.089341714773893,0.4668029682187375,0.5265226931410758,-0.2197746871213488,-0.2315452391117987,37.0,38.0
AZ,0,0.3232698768943925,-0.19517930248059998,1.1460150623119891,0.47690933533988966,0.5143879555026052,-0.23565114169178522,-0.22801453168933722,38.0,39.0
AZ,0,0.3232698768943925,-0.24863906330403865,1.2093406616374673,0.5071581008017806,0.47839611357072165,-0.24828420945546228,-0.43071870147485464,39.0,40.0
AZ,0,0.3232698768943925,-0.24477422854570094,1.2411607135589622,0.5106666599553545,0.4030022594696289,0.17749571190786334,-0.0018452192709439595,40.0,41.0
CA,0,0.0,-0.12401923946222716,-0.8397206775260136,1.5592794745318843,0.06356535376190137,-0.5472488477377363,0.25566187871077845,0.0,1.0
CA,0,0.0,-0.1193556713035681,-0.8501410311610779,1.5404496083839132,0.08716010265570899,-0.57598235818504,0.3156518936542178,1.0,2.0
CA,0,0.0,-0.14730893773491172,-0.8303623776865031,1.5914786664672054,0.051105146051659466,-0.4473615509873036,0.1501136163727334,2.0,3.0
CA,0,0.0,-0.17014209302838307,-0.8083747503740447,1.597749611291008,0.03716462944941426,-0.3807107107313651,0.10199348683807109,3.0,4.0
CA,0,0.0,-0.20325699257568425,-0.6887980186158196,1.612160130546095,0.013166037885643368,-0.32445681108106245,0.2752632308109234,4.0,5.0
CA,0,0.0,-0.20248576893340597,-0.6508510600053473,1.5973369431865327,0.02730541339900016,-0.240252541469529,0.2525888506699273,5.0,6.0
CA,0,0.0,-0.24741636704993553,-0.6120664690494108,1.5857241622268945,-0.006484182308059045,-0.18412107297236782,0.2694326412588487,6.0,7.0
CA,0,0.0,-0.2701246676338126,-0.5402073077960884,1.5840091192595855,-0.013641850275377591,-0.16210085147993755,0.413319780860286,7.0,8.0
CA,0,0.0,-0.30124292886792714,-0.46327608028730993,1.5759706504176678,-0.029049460621703653,-0.14118451649297417,0.57214370062737,8.0,9.0
CA,0,0.0,-0.3255430534735773,-0.41100108794784324,1.6190863932581019,-0.05001802818927136,-0.029454609730247373,0.5124424542227963,9.0,10.0
CA,0,0.0,-0.3324038594937734,-0.37267322276066045,1.6248376720079118,-0.04388311550751396,-0.009046031738437281,0.5817392199561097,10.0,11.0
CA,0,0.0,-0.37697826230406883,-0.3330552055696111,1.6264802036190997,-0.06530419346568771,-0.049372704257553135,0.5104196663391425,11.0,12.0
CA,0,0.0,-0.37426733994614364,-0.338062118160583,1.6371707539341949,-0.05503607863274439,-0.03349331632028399,0.47670549008739227,12.0,13.0
CA,0,0.0,-0.3626499225658452,-0.335036011642056,1.6858956572889436,-0.05157528932672116,0.04099528900961276,0.3770514097707865,13.0,14.0
CA,0,0.0,-0.35004109984597215,-0.30969989985311686,1.6926639168833522,-0.02273613666689579,-0.02865665102603904,0.41333307076426823,14.0,15.0
CA,0,0.0,-0.4010760215572231,-0.2288245744636841,1.7338422818353783,-0.0732056057433003,-0.009175895559612342,0.44859479541444625,15.0,16.0
CA,0,0.0,-0.42918932861150805,-0.14089139191907737,1.775131913914094,-0.08484968156904617,-0.055658135635759526,0.3977492636378184,16.0,17.0
CA,0,0.0,-0.628951387486555,0.17682301996204466,1.7250455022867652,-0.2806489686703053,-0.04785283131250121,0.9574612178839527,17.0,18.0
CA,0,0.0,-0.7226585796814482,0.3037780714564674,1.7255139545320315,-0.3460329316532936,-0.052696185362466695,0.9066608342611808,18.0,19.0
CA,0,0.0,-0.7633429109103904,0.37239286818213796,1.7068043662434786,-0.36164785049294906,-0.07227156737658377,0.9721575353649727,19.0,20.0
CA,0,0.0,-0.9108946629576813,0.3901949307761262,2.3057704436777384,-0.26321649497674177,-0.4803740879109199,1.3423538449324888,20.0,21.0
CA,0,0.0,-0.7939134406986618,0.4889712008523699,1.466277063101187,-0.4133396346638869,0.03144526867824432,1.0605904963814705,21.0,22.0
