id,event,fgd_21_slg,pc01,pc03,pc04,pc07,pc09,pc12,start,stop
AL,0,0.0,0.8917054786311404,-1.7743861467022948,0.011059002224176025,-0.26679523073534067,0.3929612825628709,-1.4639794989484436,5.0,6.0
AL,0,0.0,0.8586646269497109,-1.7405332573800893,-0.1114257589058567,-0.3204598457789919,0.3802148963168508,-1.1971775138545915,6.0,7.0
AL,0,0.0,0.8360815947027872,-1.6766208864656855,-0.08812182251887486,-0.3090179560984024,0.35624866153820944,-1.1693627511284546,7.0,8.0
AL,0,0.0,0.8437829866564516,-1.6268246790122896,-0.0935540993382255,-0.28025220348920366,0.3634087948578124,-1.1711997998455732,8.0,9.0
AL,0,0.0,0.8180110051734225,-1.5799923447796953,-0.01211319182803648,-0.2669348984427284,0.3272384237860542,-1.2244183448713626,9.0,10.0
AL,0,0.0,0.8260510896182978,-1.5564043236963454,-0.10003051427458276,-0.27125186165062304,0.3450243189521572,-1.11110386202649,10.0,11.0
AL,0,0.0,0.7861048722433818,-1.4943549261637525,-0.0943032440588874,-0.2497946384365463,0.33621985100297597,-1.4061106919294573,11.0,12.0
AL,0,0.0,0.6871048620952125,-1.3460772438286988,-0.14082887458231338,-0.28851267467448855,0.24840313395025726,-1.246578816957986,12.0,13.0
AL,0,0.0,0.6931525375891726,-1.3336556499030525,-0.1747806449253999,-0.28221675126588497,0.2519800944537117,-1.1022788615951324,13.0,14.0
AL,0,0.0,0.6742425818367737,-1.2764022956101304,-0.01964006409495936,-0.2525095555683984,0.18943554474543364,-0.9559393597110193,14.0,15.0
AL,0,0.0,0.5477061763665123,-1.187334327287312,-0.05546063071517436,0.0008384612578240006,0.07596390306847982,-0.2882277063206223,15.0,16.0
AL,0,0.0,0.517003653923038,-1.1196490463359468,-0.005408996439474336,0.01080215856899766,0.030694797198282824,-0.22248171567384298,16.0,17.0
AL,0,0.0,0.23826149576531955,-0.6847536024049633,-0.16102319132013046,-0.17649268085655334,-0.2679569819159019,0.6082132167045154,17.0,18.0
AL,0,0.0,0.20286979630316454,-0.6220466607982866,-0.18651999988401913,-0.1721443989409072,-0.2806472283517732,0.4699715483710011,18.0,19.0
AL,0,0.0,0.19885140416760586,-0.6135882461272697,-0.19502113947498803,-0.17153346577776904,-0.2866586549752422,0.6244021217538558,19.0,20.0
AL,0,0.0,0.11321189343385911,-0.6504771729506306,-0.30872272486950053,-0.7780188090296395,-0.20106602483080133,0.9846806410882757,20.0,21.0
AL,0,0.0,0.22889993380664087,-0.5180137911192778,-0.23495053959763026,0.29377349177638185,-0.3536631987661459,0.5073864044061631,21.0,22.0
AL,0,0.0,0.16654140635273385,-0.4784326514115255,-0.25563405251787336,0.051915925713480734,-0.3584884948823616,0.6832490115938655,22.0,23.0
AL,0,0.0,0.2054815820609324,-0.42178067304079475,-0.24863146756031784,0.34104990046925515,-0.39737142311626744,0.6819471533295041,23.0,24.0
AL,0,0.3141593937286874,0.2610535093780909,-0.265348682401156,-0.21073434446216419,0.9933002369851535,-0.5034764067073669,0.43404937322739073,24.0,25.0
AL,0,0.3343236897169485,0.20569300984447342,-0.19088582189882602,-0.3256275893168657,0.6626690122244646,-0.46368181925511215,0.49063606890847844,25.0,26.0
AL,0,0.3659865801489186,0.10945317388952269,-0.24631916615030852,-0.39386195557700304,-0.07517283676669265,-0.3495460289326295,0.6953707671057257,26.0,27.0
AL,0,0.3658092716634628,0.20764963791425312,-0.17725954059892257,-0.3741258034047598,0.5899876449472183,-0.4299589006958427,0.6171807781962938,27.0,28.0
AL,0,0.3658346834246319,0.11523133601730688,-0.23251065927863424,-0.3086544383135392,-0.04954404780167949,-0.3599387757325451,0.7198009909462944,28.0,29.0
AL,0,0.3654588980286498,0.21079451383431233,-0.179671083640212,-0.0023738089489583297,0.9480412995983758,-0.5347490166982679,0.15047983851261623,29.0,30.0
AL,0,0.3656373780741043,0.26490422795167273,-0.18492109398345266,-0.09588580197748198,1.089469862542435,-0.5058641081000932,0.22628344867218184,30.0,31.0
AL,0,0.3655093533841134,0.21437148202290154,-0.17724596268048828,-0.028092651980187074,0.8103020492253071,-0.4980170993063756,0.3476104286687343,31.0,32.0
AL,0,0.3761160134574811,0.3280368478478652,0.6308639754543559,0.25479366019428734,0.6176310906795891,1.0180784899791657,-0.49062184234277,32.0,33.0
AL,0,0.3760417059685018,0.2852756283050428,0.6805765155671292,0.29491010078258767,0.6082264954198487,0.9817159434739835,-0.5533251346969023,33.0,34.0
AL,0,0.3760427679310182,0.2360311627216896,0.6334918850705347,0.2287299956018508,0.20238701227581146,1.0448881981545597,-0.3422172348626807,34.0,35.0
AL,0,0.3760973339462079,0.11037146774984928,0.6020831399095868,0.23716264696162218,-0.4881255985936939,1.1028612262024549,-0.16328523692698907,35.0,36.0
AL,0,0.3764014436304126,0.0825462257424093,0.6321887614152297,0.2382043040304112,-0.4624150000386709,1.0865624260869646,-0.2885095921009428,36.0,37.0
AL,0,0.3765318021410903,0.00575426848519931,0.7026814158481569,0.2721856998708046,-0.6883119945209675,1.0823486820024606,-0.46855789675833787,37.0,38.0
AL,0,0.376391541507264,-0.014759813678432836,0.754094842997611,0.225245480656554,-0.6889098489118204,1.0801615204333481,-0.5387084842862535,38.0,39.0
AL,0,0.3764003190086061,-0.05737492577336547,0.8162703675109196,0.3014547586847677,-0.6781023275632746,1.0394989914907582,-0.7049299531856261,39.0,40.0
AL,0,0.3764841106035145,-0.022613357319160393,0.7529663427637572,0.4344191495291108,-0.6661899845299203,1.0209541861301747,-0.4383806990771165,40.0,41.0
AR,0,0.0,0.9289747312193423,-1.7735906481419454,0.6857700822706843,0.09826787831820027,-0.5171184305220478,-1.5745919658178877,0.0,1.0
AR,0,0.0,0.9527479463783174,-1.7952864105668886,0.5342256617864444,0.07638691781418909,-0.4744842223854291,-1.4111657258438606,1.0,2.0
AR,0,0.0,0.9656662941266214,-1.8069507707258965,0.4528386924109667,0.06393930101989571,-0.4515952076542492,-1.323156780012067,2.0,3.0
AR,0,0.0,0.9878046207767986,-1.843835524790264,0.40593758638693617,0.06949810880001941,-0.40759710380515535,-1.294233901259066,3.0,4.0
AR,0,0.0,0.9441356851361324,-1.7377097657324598,0.5001839394922878,0.09336116796050133,-0.4615640560104687,-1.312592573709959,4.0,5.0
AR,0,0.0,1.0472031345366872,-1.7978086807595595,0.3969499712657685,-0.04010679173911035,-0.3458736288764474,-1.568410738939551,5.0,6.0
AR,0,0.0,1.0511043390295414,-1.8232434277583824,0.306913674580729,-0.06593422907172398,-0.3174760158914671,-1.4330617997865485,6.0,7.0
AR,0,0.0,1.022847540128386,-1.7626499201585615,0.38422489664516096,-0.04897360598988494,-0.3551443105614284,-1.4723550271405992,7.0,8.0
AR,0,0.0,1.043519816383977,-1.7489914586829394,0.3159235060303938,-0.03802735633507748,-0.3232303009911621,-1.4114215578423557,8.0,9.0
AR,0,0.0,0.986419266611079,-1.6301357896232371,0.38765936976963805,-0.036862261581662954,-0.39768225578438293,-1.3731356448549212,9.0,10.0
AR,0,0.0,0.9955634268143128,-1.6328997612297014,0.42060665168515093,-0.015448550559009403,-0.3876538968075211,-1.4379521232960615,10.0,11.0
AR,0,0.0,0.9714016582664299,-1.5734119953180994,0.43468548147583175,-0.009201761197924386,-0.41638790148052013,-1.346774816183538,11.0,12.0
AR,0,0.0,0.9049336040783373,-1.4493699393012627,0.34143374626350703,-0.030070503416832324,-0.4539085515895526,-1.3550950914291096,12.0,13.0
AR,0,0.0,0.8504905193751012,-1.3677903147943395,0.4662250059946952,0.0056355712961722116,-0.5045473308210627,-1.6758290273871226,13.0,14.0
AR,0,0.0,0.802827821934563,-1.2674682166442186,0.3412388396409709,-0.03316103208867101,-0.5437365144523373,-1.3403403250187036,14.0,15.0
AR,0,0.0,0.7574869547676023,-1.2095121695274054,0.2063654039908226,0.008586444204373033,-0.5348748003248784,-1.4518649337776077,15.0,16.0
AR,0,0.0,0.7362607459651443,-1.1467765326853059,0.18519948369526834,0.008902178421717234,-0.5624435084314174,-1.2920746921414075,16.0,17.0
AR,0,0.0,0.48404578439177254,-0.761843889174302,0.11423312437293884,-0.14739458972774735,-0.8415585439412131,-0.6217537346315859,17.0,18.0
AR,0,0.0,0.501822819655348,-0.7833927299429653,0.05037506282717767,-0.14372640391073124,-0.8109644372017824,-0.5545583222685335,18.0,19.0
AR,0,0.0,0.5034508003905734,-0.7525869098807261,-0.006048482250046515,-0.14244082089754084,-0.8065480502048431,-0.3931999367130538,19.0,20.0
AR,0,0.0,0.3088331317620551,-0.8087754075967777,-0.16802119968696896,-1.3914062935077947,-0.6556189724242021,0.13528591532064904,20.0,21.0
AR,0,0.0,0.4687775091497891,-0.6847823706280958,-0.06720669696866426,-0.18341794074885812,-0.8185149197705904,-0.24639554449693865,21.0,22.0
AR,0,0.0,0.4050381875913728,-0.645370243150307,-0.004496318096800014,-0.45301452468934744,-0.8358341712731885,-0.022334859071266405,22.0,23.0
AR,0,0.0,0.45001303613451066,-0.5458151184531098,-0.024522154970843157,0.010181956708584914,-0.906635422797283,-0.09486992661056677,23.0,24.0
AR,0,0.2979847492048481,0.5352763263218777,-0.39181453478593964,-0.029053075832975714,0.8293909707999702,-1.0228908246944464,-0.3504915994351732,24.0,25.0
AR,0,0.3274637464520799,0.464735299177417,-0.3607801940812389,-0.0665666297380742,0.6405959369134518,-1.0202709474628762,-0.048887972780927935,25.0,26.0
AR,0,0.3705877021367063,0.29470818647290825,-0.4425006490730585,-0.15647717972948988,-0.6703210976362358,-0.8423794010758042,0.40167874703843737,26.0,27.0
AR,0,0.3703795720171573,0.3973743226817971,-0.30242078062576644,-0.11667056284159298,0.11030265215765508,-0.9573708375344249,0.18383203903170284,27.0,28.0
AR,0,0.3703713359314295,0.36128745874957396,-0.3177791816053273,-0.2259590805267418,-0.4294073505717007,-0.8445532216354747,0.30285952744443195,28.0,29.0
AR,0,0.3698848840552773,0.43040218351270476,-0.23199696015621668,-0.08040821578905369,0.45939392582999544,-0.9998227595815447,-0.20659456110791394,29.0,30.0
AR,0,0.3700970489366399,0.47650252684430067,-0.1980747551716404,-0.11442204714083601,0.6665437308107418,-0.998208506037093,-0.27648040680174485,30.0,31.0
AR,0,0.3699322456044296,0.4545106566468053,-0.21416298841965664,-0.1816559541653267,0.3003003698466088,-0.9304062980905313,0.0031145200629011864,31.0,32.0
AR,0,0.3794898116085699,0.4536318886163315,-0.2265326428560669,-0.13468014523378893,0.326535678906764,-0.9412062520728189,0.029877473293037964,32.0,33.0
AR,0,0.3794501917064908,0.4821913489126116,-0.18046830415155068,-0.24714116094645272,0.6108589338659051,-0.9708417992342315,0.1181153577155181,33.0,34.0
AR,0,0.3795060095156741,0.6324500551597964,0.5718775385909108,0.016709532072844757,0.44817844312393057,0.568812642629385,-0.5840729829916894,34.0,35.0
AR,0,0.3795676819370902,0.5112983045481869,0.5121741774250477,0.18096406138215965,-0.06954880767944355,0.5679710079869473,-0.4411648659668429,35.0,36.0
AR,0,0.3799872241217712,0.35323713606499,0.4644231977573228,0.07736441635977731,-0.8879875402441566,0.646991803510739,-0.18040000571257034,36.0,37.0
AR,0,0.380203053751523,0.23778706806547562,0.45420203914726043,-0.06152420598407201,-1.5364377208708748,0.7307782287231394,-0.03233955551639751,37.0,38.0
AR,0,0.3800742315231159,0.22566972140008487,0.4898122174719167,-0.13595803013127516,-1.5436042388539768,0.7374674401878754,-0.02230441856639886,38.0,39.0
AR,0,0.3800672005687121,0.18456379416734411,0.5423825178088257,-0.012146908252811953,-1.520206091448291,0.6939111026047713,-0.2591052171397489,39.0,40.0
AR,0,0.3801860845268042,0.18769602701991916,0.5533120088211955,0.17150206322937012,-1.495580581717497,0.6408331505491279,-0.08665977435215487,40.0,41.0
AZ,0,0.0,1.0517173715504213,-0.85154820155469,0.17318085684491036,-0.3800912932838111,1.2115696254860306,-0.36373236223712413,0.0,1.0
AZ,0,0.0,1.0830564853711446,-0.8825684758723383,-0.04777117047113364,-0.3949944666374569,1.2728079213926633,-0.1302726631446898,1.0,2.0
AZ,0,0.0,1.0899161363076444,-0.891156120341879,-0.11147679291260996,-0.3883804913868785,1.2900065455144563,-0.06618043377242527,2.0,3.0
AZ,0,0.0,1.0342453342901545,-0.8187696108369221,0.23562812544114559,-0.3040435975912041,1.2009835064528271,-0.43954912365591436,3.0,4.0
AZ,0,0.0,0.9706333217092478,-0.6570397862947277,0.18633478858135386,-0.30520428400646155,1.1365674595278623,-0.21306178740692625,4.0,5.0
AZ,0,0.0,0.9680468588643162,-0.6174940520773232,0.1256819552008686,-0.31061431219500424,1.1440942811739505,-0.14875589196456002,5.0,6.0
AZ,0,0.0,0.8884084781989274,-0.5033677674141489,0.44057420971695216,-0.2401543339436419,1.0272910816697212,-0.42830613244258564,6.0,7.0
AZ,0,0.0,0.9044167501941334,-0.5060937522210337,0.41347959707682735,-0.20203455409866253,1.0522548265927951,-0.4408182112676135,7.0,8.0
AZ,0,0.0,0.8933330699984419,-0.4409057037774174,0.5325117860837835,-0.13617292466694475,1.0228351430578317,-0.5992026674517493,8.0,9.0
AZ,0,0.0,0.9189265547498722,-0.41432755646374586,0.010269771691106874,-0.2285312583529995,1.1037799167470876,0.09450025363022516,9.0,10.0
AZ,0,0.0,0.798209963539186,-0.2499795551411745,0.3235062299624491,-0.20744511452777875,0.9343136544834663,-0.07799989272754723,10.0,11.0
AZ,0,0.0,0.6757908753292593,-0.03887547302057506,0.3156460561880773,-0.24126166656627168,0.8182102438512654,-0.17415576170859115,11.0,12.0
AZ,0,0.0,0.7626741080893584,-0.1450654030255672,0.3156104559334327,-0.13504504614097643,0.9506566422424235,-0.6560899170043897,12.0,13.0
AZ,0,0.0,0.7506331952427282,-0.15520664541027349,0.1656790091630061,-0.1340074579772629,0.9966078325571103,-0.7466480644933454,13.0,14.0
AZ,0,0.0,0.6945961415146141,-0.05912284881764432,0.15069559598883106,-0.11549259692029494,0.9489862183077595,-0.6444756413595023,14.0,15.0
AZ,0,0.0,0.6081261621310636,0.09642475684999859,0.2806069217550986,-0.11203721410180041,0.857942871354432,-0.9448189489142564,15.0,16.0
AZ,0,0.0,0.5154254301210723,0.23441918222634436,0.24567360574682132,-0.1303245916558224,0.7887202377160469,-0.9885848859278481,16.0,17.0
AZ,0,0.0,0.2715434297081233,0.5957914730571525,0.14196946204046543,-0.2597497484388444,0.5422696393674563,-0.4474539830938428,17.0,18.0
AZ,0,0.0,0.20810898242055684,0.7060946247030794,0.052933343624487705,-0.27242569402361055,0.5073597065933291,-0.40303644097285957,18.0,19.0
AZ,0,0.0,0.18914548765287964,0.7332826611986221,-0.027523084117329302,-0.2691674236435638,0.5106757498519043,-0.2935695475967029,19.0,20.0
AZ,0,0.0,-0.051086362382532696,0.6185184523965513,-0.23541478353803,-1.8491559149402677,0.7144973797179562,0.48161436362119553,20.0,21.0
AZ,0,0.0,0.10094609581068265,0.7123678142716354,-0.20377344730937166,-0.728032719590497,0.5677525304957833,0.33643753550950145,21.0,22.0
AZ,0,0.0,0.043099615838003424,0.7154940424421665,-0.16973650608841337,-1.03998278561714,0.5794838000065928,0.5642902068062395,22.0,23.0
AZ,0,0.0,0.10119411832280213,0.8046891843207341,-0.22038584775394587,-0.46267587127471893,0.5101354660120082,0.43817836958152623,23.0,24.0
AZ,0,0.3817227653376387,0.19488197976951815,0.8783721096593485,-0.20211236619693612,0.2526199465812475,0.4407578102958554,0.1364028269767185,24.0,25.0
AZ,0,0.4075331004111284,0.1429655460692046,0.9483646757465063,-0.3066124125030732,0.06463734594837717,0.46420137304896825,0.192798804592798,25.0,26.0
AZ,0,0.4501878558296778,-0.022601082131992262,0.861252179493813,-0.45302229338790995,-1.2144890167828486,0.6568081230290612,0.6572756897581485,26.0,27.0
AZ,0,0.4498195805734592,0.08902292531079019,0.950443644795335,-0.3470509571168463,-0.40853499429480544,0.5398537250748555,0.5648626819901494,27.0,28.0
AZ,0,0.4495775001655429,0.02864333367727501,0.8714763654891171,-0.3219469649991441,-1.0275645336398154,0.6216509934635652,0.8931897431789002,28.0,29.0
AZ,0,0.4489922909228079,0.23755109591347706,0.8448370540080307,-0.13213891383771648,0.21924227216015052,0.49035822411900587,0.3576658861775002,29.0,30.0
AZ,0,0.4491764719195893,0.2530216949078933,0.8353534291923413,-0.20570344087458073,0.18988628757220694,0.535882739902723,0.29618213392853626,30.0,31.0
AZ,0,0.4489465243574949,0.18861604742663665,0.8604324481444554,-0.21871317490375564,-0.19382671206812732,0.5759290928008932,0.3431892439863548,31.0,32.0
AZ,0,0.4575409034104785,0.07433463996577534,0.880730868024569,-0.23680946420825244,-0.6620702078227412,0.6050787797945965,0.33493632032914555,32.0,33.0
AZ,0,0.4575159436792415,0.10356724139029115,0.9873482661670913,-0.276979941759058,-0.034950566325292566,0.5138033525039676,-0.10653562648557771,33.0,34.0
AZ,0,0.4575716798112256,0.030088794456115106,0.956267782949227,-0.25778924700664574,-0.49708377981695745,0.563091235588376,0.02730035194164833,34.0,35.0
AZ,0,0.4575741691064338,-0.06389859174289479,0.9672108768672535,-0.20061490310470548,-0.787113936351715,0.5583271331061522,-0.017760033056631458,35.0,36.0
AZ,0,0.4582119042173333,-0.15156079180898513,0.993527694322328,-0.16157624618487332,-1.0465212732438116,0.5566664998080624,-0.10076636877485848,36.0,37.0
AZ,0,0.4585898009030818,-0.17067030021237936,1.089341714773893,-0.20684588830541595,-0.9219111972071974,0.5265226931410758,-0.2315452391117987,37.0,38.0
AZ,0,0.4585556255307803,-0.19517930248059998,1.1460150623119891,-0.24160471703671113,-0.9148076377449227,0.5143879555026052,-0.22801453168933722,38.0,39.0
AZ,0,0.4584644695184393,-0.24863906330403865,1.2093406616374673,-0.1898100703685815,-0.8977901559688765,0.47839611357072165,-0.43071870147485464,39.0,40.0
AZ,0,0.4585802268483931,-0.24477422854570094,1.2411607135589622,-0.00023187645235389127,-0.877851087228887,0.4030022594696289,-0.0018452192709439595,40.0,41.0
CA,0,0.0,-0.12401923946222716,-0.8397206775260136,0.6286322322189324,0.9550018822927264,0.06356535376190137,0.25566187871077845,0.0,1.0
CA,0,0.0,-0.1193556713035681,-0.8501410311610779,0.5626329877591016,0.9644821382572265,0.08716010265570899,0.3156518936542178,1.0,2.0
CA,0,0.0,-0.14730893773491172,-0.8303623776865031,0.7064561782219052,1.003805028304175,0.051105146051659466,0.1501136163727334,2.0,3.0
CA,0,0.0,-0.17014209302838307,-0.8083747503740447,0.7698305201345393,1.0291503148817438,0.03716462944941426,0.10199348683807109,3.0,4.0
CA,0,0.0,-0.20325699257568425,-0.6887980186158196,0.7024271651439333,1.0383562382259846,0.013166037885643368,0.2752632308109234,4.0,5.0
CA,0,0.0,-0.20248576893340597,-0.6508510600053473,0.6713132365403767,1.0047103165630116,0.02730541339900016,0.2525888506699273,5.0,6.0
CA,0,0.0,-0.24741636704993553,-0.6120664690494108,0.7234652764427787,1.0119278238557623,-0.006484182308059045,0.2694326412588487,6.0,7.0
CA,0,0.0,-0.2701246676338126,-0.5402073077960884,0.6501568794658817,1.0197016701728319,-0.013641850275377591,0.413319780860286,7.0,8.0
CA,0,0.0,-0.30124292886792714,-0.46327608028730993,0.5807169141645224,1.0211422433558772,-0.029049460621703653,0.57214370062737,8.0,9.0
CA,0,0.0,-0.3255430534735773,-0.41100108794784324,0.6458330051739275,1.0614712231519918,-0.05001802818927136,0.5124424542227963,9.0,10.0
CA,0,0.0,-0.3324038594937734,-0.37267322276066045,0.5976450471321822,1.077337493042446,-0.04388311550751396,0.5817392199561097,10.0,11.0
CA,0,0.0,-0.37697826230406883,-0.3330552055696111,0.5895237015044121,1.0762857925844422,-0.06530419346568771,0.5104196663391425,11.0,12.0
CA,0,0.0,-0.37426733994614364,-0.338062118160583,0.5968700345229389,1.0936842065320311,-0.05503607863274439,0.47670549008739227,12.0,13.0
CA,0,0.0,-0.3626499225658452,-0.335036011642056,0.664952244937735,1.125657087536299,-0.05157528932672116,0.3770514097707865,13.0,14.0
CA,0,0.0,-0.35004109984597215,-0.30969989985311686,0.5662620287953666,1.1264564163107853,-0.02273613666689579,0.41333307076426823,14.0,15.0
CA,0,0.0,-0.4010760215572231,-0.2288245744636841,0.6068793420922338,1.1747356647855898,-0.0732056057433003,0.44859479541444625,15.0,16.0
CA,0,0.0,-0.42918932861150805,-0.14089139191907737,0.5507377976759987,1.1778699671180792,-0.08484968156904617,0.3977492636378184,16.0,17.0
CA,1,0.0,-0.628951387486555,0.17682301996204466,0.40875995781265334,1.0614914972815357,-0.2806489686703053,0.9574612178839527,17.0,18.0
CO,0,0.0,0.8313623254917228,-0.443868230843658,-0.39458750864217956,-0.6075260236863508,0.5839032413137648,-0.8206397884911512,0.0,1.0
CO,0,0.0,0.8425548661839253,-0.4566393708195343,-0.48744502633142994,-0.6041632415145375,0.6094139443950012,-0.7255371324258555,1.0,2.0
CO,0,0.0,0.8371084398592386,-0.4542744441369887,-0.4743820006825269,-0.5855508552062413,0.605224831862934,-0.7447397025281394,2.0,3.0
CO,0,0.0,0.8225330115151253,-0.4848252405011601,-0.39350388726347646,-0.569934062201922,0.6005034901105476,-0.8254410706014279,3.0,4.0
