stateabbr,direct,indirect,direct_treatment,direct_control,indirect_treatment,indirect_control
AL,294.36652565438,142.0016146380467,294.36652565438,0.0,6084.874654330817,5942.87303969277
AK,218.73584984814147,140.70417942828408,218.73584984814147,0.0,6109.5165917561435,5968.812412327859
AZ,196.39827363978293,145.69064885332864,196.39827363978293,0.0,6026.143268338116,5880.452619484788
AR,199.3938026192825,144.26110287671509,199.3938026192825,0.0,6105.4546836159625,5961.193580739247
CA,777.2160075252041,28.36702496671569,777.2160075252041,0.0,5284.222962072687,5255.855937105971
CO,244.90893142589061,27.6837263970192,244.90893142589061,0.0,5803.574724203357,5775.8909978063375
CT,152.35057129591655,32.52290047218048,152.35057129591655,0.0,5850.261330895483,5817.738430423303
DE,29.611824775261027,32.99992194974675,29.611824775261027,0.0,5974.855246492253,5941.855324542506
FL,607.424396438365,134.9161490052602,607.424396438365,0.0,5721.783795409382,5586.867646404122
GA,239.7508131622244,139.86351310992995,239.7508131622244,0.0,6002.044903053859,5862.181389943929
HI,35.358867906244086,30.59030760247515,35.358867906244086,0.0,5980.512816237513,5949.922508635038
ID,99.76447536817977,145.11525944939785,99.76447536817977,0.0,6075.7636029295545,5930.648343480157
IL,397.35387419997505,24.134036919786922,397.35387419997505,0.0,5707.664673093581,5683.530636173794
IN,396.9436944806421,139.07814439361027,396.9436944806421,0.0,5970.442861495972,5831.364717102361
IA,226.50984170131824,137.7238595140234,226.50984170131824,0.0,5931.827554468986,5794.1036949549625
KS,164.98139451362294,142.22857140703854,164.98139451362294,0.0,6040.661237071418,5898.43266566438
KY,230.94703144673258,148.40664627073602,230.94703144673258,0.0,6103.254143095688,5954.847496824952
LA,603.2237035033759,137.84969386685498,603.2237035033759,0.0,6013.1094241234105,5875.2597302565555
ME,31.150556040081682,30.53875314339348,31.150556040081682,0.0,5971.463484291142,5940.924731147748
MD,105.77397869239303,30.642090318895498,105.77397869239303,0.0,5901.215242213855,5870.57315189496
MA,115.29102455993018,33.214411035298326,115.29102455993018,0.0,5895.3360176424685,5862.12160660717
MI,409.76679563697553,131.76486250122343,409.76679563697553,0.0,5800.833964885661,5669.069102384437
MN,197.0098627422874,89.03852010972605,197.0098627422874,0.0,5865.565212751798,5776.526692642072
MS,213.46057009208243,146.99801741842202,213.46057009208243,0.0,6123.211336866338,5976.213319447916
MO,356.6294625513019,137.6838351530978,356.6294625513019,0.0,5955.703641833251,5818.019806680153
MT,68.26343828819324,141.52820613169843,68.26343828819324,0.0,6092.193392219577,5950.665186087878
NE,139.8479197390485,0.0,139.8479197390485,0.0,5943.3999409464,5943.3999409464
NV,120.86666235816631,28.342194404190195,120.86666235816631,0.0,5912.747590595188,5884.405396190998
NH,37.8295221863703,31.307003101588634,37.8295221863703,0.0,5959.829990120241,5928.522987018652
NJ,162.53152510151654,29.892605329112484,162.53152510151654,0.0,5856.354496994049,5826.461891664937
NM,120.08479672022077,27.51453158943241,120.08479672022077,0.0,5930.164965407819,5902.650433818387
NY,373.8860555124229,32.900036684516635,373.8860555124229,0.0,5648.903771110434,5616.003734425917
NC,286.3227493630302,138.37802858137366,286.3227493630302,0.0,5888.56793167287,5750.1899030914965
ND,202.26118734919373,143.79929691600773,202.26118734919373,0.0,6095.561962129908,5951.762665213901
OH,515.6743791318477,134.10211227725813,515.6743791318477,0.0,5809.4447587470495,5675.342646469791
OK,208.16990047735703,149.88193739332473,208.16990047735703,0.0,6099.802412952032,5949.920475558707
OR,134.09340131498482,29.981807521261544,134.09340131498482,0.0,5890.344124835127,5860.362317313866
PA,641.9788506906207,129.80922225855375,641.9788506906207,0.0,5713.368796468468,5583.559574209914
RI,48.92132536837846,32.078618130290124,48.92132536837846,0.0,5955.16641479446,5923.08779666417
SC,193.42688768110543,141.98298465706284,193.42688768110543,0.0,6034.053876086339,5892.070891429276
SD,54.01680847865157,149.81250582523808,54.01680847865157,0.0,6038.049871038093,5888.237365212855
TN,220.24874660690352,139.52946214079475,220.24874660690352,0.0,6062.239539323807,5922.710077183012
TX,2222.775360017449,114.06047182549719,2222.775360017449,0.0,5622.272658926991,5508.212187101494
UT,243.86446660558408,141.87454687525042,243.86446660558408,0.0,6085.597631475158,5943.723084599907
VT,15.11278735306459,32.13790492626049,15.11278735306459,0.0,5989.343181644559,5957.205276718299
VA,212.95650156541979,29.112209039814843,212.95650156541979,0.0,5803.361273179381,5774.249064139566
WA,185.43429357703735,32.33012409913317,185.43429357703735,0.0,5844.171428604865,5811.841304505731
WV,227.0100961759913,148.31886386094084,227.0100961759913,0.0,6099.912193316324,5951.593329455383
WI,266.706057828088,139.86236607858064,266.706057828088,0.0,5874.701523632064,5734.839157553483
WY,118.91355083202438,145.37692448192774,118.91355083202438,0.0,6134.403227960113,5989.026303478186
