stateabbr,direct,indirect,direct_treatment,direct_control,indirect_treatment,indirect_control
AL,350.59502352260506,357.35720668951944,350.59502352260506,265.85993301200017,11756.971260168626,11399.614053479107
AK,125.81315881023374,273.11704818313774,125.81315881023374,0.0,11938.591034674242,11665.473986491104
AZ,268.4445290809615,377.48356484200485,268.4445290809615,192.21944516605578,11850.738106167055,11473.25454132505
AR,200.52482895204344,359.4341556737272,200.52482895204344,152.122373889929,11872.785768274904,11513.351612601176
CA,1047.9039448461626,261.143090594378,1047.9039448461626,762.9083816542042,11163.70869543128,10902.565604836902
CO,276.2067805242664,267.7123653100025,276.2067805242664,197.06084342572967,11736.125508375377,11468.413143065374
CT,118.37433451039988,307.0381368301387,118.37433451039988,84.08631707694745,11888.425806244297,11581.387669414158
DE,42.04552865123492,284.4064900695885,42.04552865123492,33.52790463012434,11916.35257193057,11631.946081860982
FL,731.9156256749584,355.8712351274535,731.9156256749584,552.6035321362332,11468.741689482325,11112.870454354872
GA,401.3730850475581,355.65187311607406,401.3730850475581,295.7547529809292,11725.371106626251,11369.719233510177
HI,55.95289582048957,296.151808837687,55.95289582048957,39.104745267220856,11922.521050061572,11626.369241223885
ID,66.3025644115628,352.23923081093744,66.3025644115628,50.65209781193854,11967.061119490103,11614.821888679166
IL,595.7527982736519,283.4503598582214,595.7527982736519,420.5047520843325,11528.419594264995,11244.969234406773
IN,538.1827667358075,358.21924185519674,538.1827667358075,400.24867143510824,11623.444556911192,11265.225315055995
IA,236.42524187732874,333.5136278375976,236.42524187732874,182.25524347588012,11816.732370852824,11483.218743015226
KS,193.4094317956808,355.0682326539518,193.4094317956808,140.47991833764485,11880.062300807413,11524.99406815346
KY,359.974410683265,353.2888082265945,359.974410683265,261.70888147709013,11757.05391324061,11403.765105014016
LA,609.9835925863772,367.4737969522339,609.9835925863772,469.97080950975396,11562.976973933586,11195.503176981352
ME,46.573508659829486,289.3994440569513,46.573508659829486,32.63905780477913,11922.234372743278,11632.834928686327
MD,170.12267746576617,294.02206735204163,170.12267746576617,123.01908825475707,11836.47696558839,11542.454898236349
MA,181.44262748725237,289.66765136807226,181.44262748725237,135.07773959099143,11820.063898268187,11530.396246900114
MI,478.0253180501941,351.03605190583403,478.0253180501941,370.5858303011197,11645.924208095821,11294.888156189987
MN,269.09138336790375,315.4006296135285,269.09138336790375,206.25141476577795,11774.623201338856,11459.222571725328
MS,204.08252753022498,347.9815168737732,204.08252753022498,152.1633343265848,11861.292169038295,11513.310652164522
MO,378.4097578611145,353.28143254435236,378.4097578611145,272.01633382778704,11746.739085207671,11393.45765266332
MT,92.17673588924583,390.1294475718132,92.17673588924583,66.11273235626142,11989.490701706658,11599.361254134845
NE,152.65761171832992,137.2885787868854,152.65761171832992,70.91867813533372,11731.843887142659,11594.555308355773
NV,127.4302945275889,288.0212575212263,127.4302945275889,94.56462574247209,11858.930618269858,11570.909360748632
NH,43.015810081648056,300.20907288283524,43.015810081648056,30.613555688132706,11935.069503685809,11634.860430802973
NJ,288.1735848326948,298.16307154886636,288.1735848326948,201.68076424350772,11761.956293796464,11463.793222247597
NM,148.45305885320636,282.0634880194102,148.45305885320636,114.86585685769789,11832.671617652819,11550.608129633409
NY,504.546343814819,276.92556699051966,504.546343814819,355.359389270904,11587.04016421072,11310.114597220201
NC,373.8817778525199,371.2859835592644,373.8817778525199,271.7591088285203,11765.000861221848,11393.714877662584
ND,182.7363360611364,326.317178649957,182.7363360611364,147.30168822883653,11844.489476912226,11518.172298262269
OH,627.4486583338139,350.6206971383381,627.4486583338139,464.0285282377288,11552.066155391714,11201.445458253376
OK,283.969031967571,378.6486541724262,283.969031967571,205.93135880986097,11838.191281853671,11459.542627681245
OR,124.5194502363496,321.6593072992073,124.5194502363496,88.79346664242482,11898.339827147889,11576.680519848682
PA,690.5169513106657,327.09316226574447,690.5169513106657,550.7265688242602,11441.840579932588,11114.747417666844
RI,34.283277207929984,325.36228235918315,34.283277207929984,25.22996040277573,11965.606308447514,11640.24402608833
SC,224.1350104254293,388.94709100840373,224.1350104254293,163.4959008365931,11890.925176662915,11501.978085654511
SD,49.16092580759778,396.2685932798013,49.16092580759778,34.78033962409057,12026.962240146817,11630.693646867016
TN,299.81696199765247,342.537777200816,299.81696199765247,234.42033858413822,11773.591425107783,11431.053647906967
TX,2145.9390969303367,303.1866062296558,2145.9390969303367,1619.6485074965904,10349.012085224169,10045.825478994513
UT,200.84825609551467,358.8891113162208,200.84825609551467,144.6541500646346,11879.708947742693,11520.819836426472
VT,18.11192003437813,319.68884449574216,18.11192003437813,12.893633211587925,11972.269197775262,11652.58035327952
VA,316.95860060161704,303.59858922824424,316.95860060161704,229.4398630499209,11739.63271266943,11436.034123441186
WA,238.68923188162603,273.1282588734048,238.68923188162603,169.7302943440416,11768.871951020468,11495.743692147063
WV,285.90959482839753,356.3742361869954,285.90959482839753,217.06557916087422,11804.782643517226,11448.408407330231
WI,299.17010771071,344.18169206014863,299.17010771071,228.27197877844972,11781.383699772805,11437.202007712656
WY,176.5912203351868,357.47001332008585,176.5912203351868,130.3657168285486,11892.578282982642,11535.108269662556
