stateabbr,direct,indirect,direct_treatment,direct_control,indirect_treatment,indirect_control
AL,350.59502352260506,329.4840831624242,350.59502352260506,260.38626295562847,11378.644849429738,11049.160766267314
AK,125.81315881023374,248.67465138742227,125.81315881023374,0.0,11558.221680610366,11309.547029222944
AZ,268.4445290809615,353.8183057047336,268.4445290809615,185.45721070987705,11477.9081242178,11124.089818513066
AR,200.52482895204344,328.6885974577581,200.52482895204344,147.86335366978494,11490.372273010917,11161.683675553159
CA,1047.9039448461626,239.89785870562991,1047.9039448461626,732.3016893101045,10817.143198618469,10577.245339912839
CO,276.2067805242664,249.95502983255574,276.2067805242664,189.42435946689994,11370.077699588599,11120.122669756043
CT,118.37433451039988,288.2136039835732,118.37433451039988,80.215440272302,11517.545192934214,11229.331588950641
DE,42.04552865123492,258.81857691555706,42.04552865123492,32.863770026287035,11535.501836112215,11276.683259196658
FL,731.9156256749584,329.3447920322069,731.9156256749584,537.3914650531467,11101.500356202003,10772.155564169796
GA,401.3730850475581,333.98837030326104,401.3730850475581,285.9099201037432,11357.62547942246,11023.6371091192
HI,55.95289582048957,276.69843250781196,55.95289582048957,36.95716856373699,11549.28829316702,11272.589860659207
ID,66.3025644115628,323.8309994738702,66.3025644115628,49.380383539787694,11583.997645157026,11260.166645683155
IL,595.7527982736519,272.26449626053727,595.7527982736519,400.60848636380234,11181.203039119679,10908.938542859141
IN,538.1827667358075,337.5442326259563,538.1827667358075,388.06966040774637,11259.021601441154,10921.477368815198
IA,236.42524187732874,305.55568541357206,236.42524187732874,178.06989470286956,11437.032819933647,11131.477134520075
KS,193.4094317956808,329.45198578305644,193.4094317956808,134.19576125326023,11504.80325375274,11175.351267969683
KY,359.974410683265,326.3740928273619,359.974410683265,252.45897317347112,11383.462148876835,11057.088056049473
LA,609.9835925863772,345.7552757768317,609.9835925863772,465.0754086224164,11190.226896377359,10844.471620600527
ME,46.573508659829486,266.33316290921175,46.573508659829486,31.182597826485903,11544.69759430567,11278.364431396458
MD,170.12267746576617,278.9658452258009,170.12267746576617,118.42168932564951,11470.091185123096,11191.125339897295
MA,181.44262748725237,261.9015077595359,181.44262748725237,131.2038339961068,11440.24470298637,11178.343195226835
MI,478.0253180501941,318.5039605731381,478.0253180501941,363.8405334083013,11264.210456387778,10945.70649581464
MN,269.09138336790375,287.4581923862588,269.09138336790375,199.8120419010089,11397.193179708192,11109.734987321934
MS,204.08252753022498,318.05002169721774,204.08252753022498,146.97338628617692,11480.623664633984,11162.573642936766
MO,378.4097578611145,331.5460244423375,378.4097578611145,260.45462278864665,11380.638430876634,11049.092406434296
MT,92.17673588924583,365.7473789722044,92.17673588924583,63.999988711463836,11611.294419483684,11245.54704051148
NE,152.65761171832992,140.1560595709161,152.65761171832992,70.91867813533372,11378.784410658527,11238.628351087611
NV,127.4302945275889,266.0205183988437,127.4302945275889,91.83154181718061,11483.736005804607,11217.715487405763
NH,43.015810081648056,279.8799637544398,43.015810081648056,29.52143835454023,11559.905554622843,11280.025590868403
NJ,288.1735848326948,281.5031478221317,288.1735848326948,192.10927415893525,11398.940902886143,11117.437755064011
NM,148.45305885320636,255.71846204926078,148.45305885320636,112.37020233197457,11452.895288940228,11197.176826890967
NY,504.546343814819,257.29215581272547,504.546343814819,340.10623209554507,11226.732952940125,10969.4407971274
NC,373.8817778525199,346.6229611727995,373.8817778525199,261.7817454976236,11394.38824489812,11047.76528372532
ND,182.7363360611364,303.5065877640136,182.7363360611364,144.9237320246715,11468.129884962287,11164.623297198274
OH,627.4486583338139,327.8539771477663,627.4486583338139,448.9444193294044,11188.456587041304,10860.602609893538
OK,283.969031967571,363.9657619796926,283.969031967571,197.00062057904844,11476.512170623588,11112.546408643895
OR,124.5194502363496,293.59514811229565,124.5194502363496,84.87928025947167,11518.262897075767,11224.667748963471
PA,690.5169513106657,284.75508220651864,690.5169513106657,541.6538255748875,11052.648285854575,10767.893203648056
RI,34.283277207929984,303.24964871974953,34.283277207929984,24.482914307805565,11588.313763634887,11285.064114915138
SC,224.1350104254293,362.00685831346163,224.1350104254293,157.85971955798465,11513.69416797842,11151.687309664958
SD,49.16092580759778,371.5027098235041,49.16092580759778,33.21667607295433,11647.833062973492,11276.330353149988
TN,299.81696199765247,317.14815051288133,299.81696199765247,229.2599618809844,11397.435217854842,11080.28706734196
TX,2145.9390969303367,288.5325052475,2145.9390969303367,1581.4150433877974,10016.664491082645,9728.131985835145
UT,200.84825609551467,330.66616843557495,200.84825609551467,137.33423047152732,11502.87896718699,11172.212798751416
VT,18.11192003437813,297.8365998009449,18.11192003437813,12.297206915345287,11595.086422108543,11297.249822307598
VA,316.95860060161704,279.9580724778971,316.95860060161704,221.50700483537832,11367.998096865462,11088.040024387565
WA,238.68923188162603,257.0822393602575,238.68923188162603,163.1093559754607,11403.519912607742,11146.437673247485
WV,285.90959482839753,333.3518745628353,285.90959482839753,210.304871769839,11432.594032015943,11099.242157453107
WI,299.17010771071,320.5653995765915,299.17010771071,224.35175456753274,11405.760674232002,11085.19527465541
WY,176.5912203351868,329.69564220344364,176.5912203351868,125.84939688301327,11513.393274543374,11183.69763233993
