stateabbr,direct,indirect,direct_treatment,direct_control,indirect_treatment,indirect_control
AL,350.59502352260506,270.8051854851601,350.59502352260506,222.79278075768235,9073.478607376022,8802.673421890862
AK,125.81315881023374,228.4898851175367,125.81315881023374,0.0,9253.956087766082,9025.466202648546
AZ,268.4445290809615,277.9979835710292,268.4445290809615,130.85352876797504,9172.610657451598,8894.612673880569
AR,200.52482895204344,276.10252660087826,200.52482895204344,121.68910314782843,9179.879626101596,8903.777099500718
CA,1047.9039448461626,200.5295767062853,1047.9039448461626,567.533499531091,8658.46227982374,8457.932703117454
CO,276.2067805242664,215.5734764134868,276.2067805242664,138.7034412451627,9102.33623781687,8886.762761403383
CT,118.37433451039988,233.63961035059947,118.37433451039988,58.71853148840791,9200.387281510737,8966.747671160138
DE,42.04552865123492,199.57816229562923,42.04552865123492,29.4847787421009,9195.559586202075,8995.981423906445
FL,731.9156256749584,295.07787399550216,731.9156256749584,436.0150109373581,8884.529065706689,8589.451191711187
GA,401.3730850475581,267.6817774916399,401.3730850475581,222.03387340539902,9071.114106734785,8803.432329243145
HI,55.95289582048957,245.7647868422464,55.95289582048957,25.600642614710008,9245.630346876082,8999.865560033835
ID,66.3025644115628,257.30020599466116,66.3025644115628,41.522149467718094,9241.244259175488,8983.944053180827
IL,595.7527982736519,220.41065516456183,595.7527982736519,284.8637201319553,8961.013137681151,8740.60248251659
IN,538.1827667358075,274.6551039069327,538.1827667358075,304.58912338939797,8995.53218316608,8720.877079259148
IA,236.42524187732874,252.83665151109017,236.42524187732874,153.57764070164768,9124.725213457987,8871.888561946897
KS,193.4094317956808,284.2734546519987,193.4094317956808,97.77247747916746,9211.967179821375,8927.693725169376
KY,359.974410683265,288.09946853578913,359.974410683265,187.2370070803023,9126.328664104032,8838.229195568243
LA,609.9835925863772,285.4600507939558,609.9835925863772,413.46567455320223,8897.460578889299,8612.000528095343
ME,46.573508659829486,217.1857676191139,46.573508659829486,21.5291177066984,9221.12285256096,9003.937084941846
MD,170.12267746576617,225.5881942879878,170.12267746576617,90.51652986999174,9160.53786706654,8934.949672778552
MA,181.44262748725237,235.9018087710665,181.44262748725237,107.10404087212027,9154.26397054749,8918.362161776424
MI,478.0253180501941,271.0922875505312,478.0253180501941,312.92359922968285,8983.634890969393,8712.542603418862
MN,269.09138336790375,221.5518442073717,269.09138336790375,166.71731738597958,9080.300729469936,8858.748885262565
MS,204.08252753022498,268.4733856352959,204.08252753022498,116.88054954667885,9177.059038737161,8908.585653101865
MO,378.4097578611145,308.4055500465729,378.4097578611145,182.63730022646578,9151.234452468652,8842.82890242208
MT,92.17673588924583,309.8024434019444,92.17673588924583,46.468732158481714,9288.799913892008,8978.997470490063
NE,152.65761171832992,154.03303868724288,152.65761171832992,64.42887223048511,9115.070369105304,8961.037330418061
NV,127.4302945275889,216.637431483583,127.4302945275889,74.88988349206615,9167.21375064006,8950.576319156477
NH,43.015810081648056,231.73284200261332,43.015810081648056,22.16622205086587,9235.032822600291,9003.299980597678
NJ,288.1735848326948,224.77677725256763,288.1735848326948,133.8068563219169,9116.436123579195,8891.659346326627
NM,148.45305885320636,219.40138423454118,148.45305885320636,97.67655129956889,9147.191035583517,8927.789651348976
NY,504.546343814819,239.89268263292433,504.546343814819,241.58622014783805,9023.77266513363,8783.879982500706
NC,373.8817778525199,303.02348259070095,373.8817778525199,197.54322219177817,9130.946463047467,8827.922980456766
ND,182.7363360611364,238.50476032835832,182.7363360611364,132.8191620565633,9131.15180092034,8892.64704059198
OH,627.4486583338139,294.674363708471,627.4486583338139,350.4108532918769,8969.729713065139,8675.055349356668
OK,283.969031967571,294.8247611643146,283.969031967571,145.79572907651408,9174.495234736345,8879.67047357203
OR,124.5194502363496,241.08572876884864,124.5194502363496,61.60475362573892,9204.947177791653,8963.861449022805
PA,690.5169513106657,234.96445392586793,690.5169513106657,480.7496722917966,8779.680984282617,8544.716530356749
RI,34.283277207929984,260.7539454843227,34.283277207929984,19.706968307153513,9266.513179825715,9005.759234341393
SC,224.1350104254293,321.7121305593846,224.1350104254293,120.57643568111284,9226.601897526816,8904.889766967432
SD,49.16092580759778,319.58717840081226,49.16092580759778,22.424795146604623,9322.628585902752,9003.04140750194
TN,299.81696199765247,278.48453479337695,299.81696199765247,198.1310482043418,9105.81968923758,8827.335154444203
TX,2145.9390969303367,225.59297676819097,2145.9390969303367,1310.6567340818674,7940.402445334868,7714.809468566677
UT,200.84825609551467,281.44037822079554,200.84825609551467,96.14753755878468,9210.759043310554,8929.318665089759
VT,18.11192003437813,233.93895069740393,18.11192003437813,8.816347096207,9250.588806249742,9016.649855552338
VA,316.95860060161704,220.12756327386342,316.95860060161704,171.726866705359,9073.86689921705,8853.739335943186
WA,238.68923188162603,193.37408915771994,238.68923188162603,120.14583134831298,9098.694460457951,8905.320371300231
WV,285.90959482839753,239.28304404166192,285.90959482839753,173.19323432999084,9091.556012360215,8852.272968318553
WI,299.17010771071,269.9880379293518,299.17010771071,202.70078819113692,9092.753452386762,8822.76541445741
WY,176.5912203351868,298.9284981029996,176.5912203351868,96.53144748345886,9227.863253268086,8928.934755165086
