stateabbr,direct,indirect,direct_treatment,direct_control,indirect_treatment,indirect_control
AL,294.36652565438,299.8388512754218,294.36652565438,183.7479945624817,7698.7719733925105,7398.933122117089
AK,218.73584984814147,201.61445633239146,218.73584984814147,0.0,7784.295573011963,7582.6811166795715
AZ,196.39827363978293,306.1625417307123,196.39827363978293,91.64721606163386,7797.196442348649,7491.0339006179365
AR,199.3938026192825,301.026051883312,199.3938026192825,120.93219529095893,7762.774973271922,7461.74892138861
CA,777.2160075252041,224.145623440113,777.2160075252041,405.3629169211942,7401.463823198489,7177.318199758376
CO,244.90893142589061,229.08542321572259,244.90893142589061,121.15905183136844,7690.607488063924,7461.522064848202
CT,152.35057129591655,243.77126385854172,152.35057129591655,77.90404049705333,7748.5483400410585,7504.777076182517
DE,29.611824775261027,226.44509103879682,29.611824775261027,20.16147168619456,7788.964736032173,7562.5196449933765
FL,607.424396438365,323.55360604789075,607.424396438365,354.4804717237546,7551.7542510037065,7228.200644955816
GA,239.7508131622244,299.86404944840433,239.7508131622244,124.04484700730305,7758.500319120672,7458.636269672268
HI,35.358867906244086,258.8657540073573,35.358867906244086,15.075636624184428,7826.471234062744,7567.605480055387
ID,99.76447536817977,285.889128036888,99.76447536817977,64.69842111563004,7803.871823600828,7517.98269556394
IL,397.35387419997505,241.5697261141113,397.35387419997505,179.3700552284508,7644.880787565231,7403.31106145112
IN,396.9436944806421,302.786828825665,396.9436944806421,216.58206414249096,7668.885881362744,7366.099052537079
IA,226.50984170131824,277.99354406704333,226.50984170131824,146.55157747995878,7714.123083266655,7436.129539199612
KS,164.98139451362294,310.64933585082053,164.98139451362294,81.66813328643569,7811.662319243955,7501.012983393134
KY,230.94703144673258,318.0813725157386,230.94703144673258,113.04409499724565,7787.718394198064,7469.637021682325
LA,603.2237035033759,312.03250670398575,603.2237035033759,408.4878416990744,7486.225781684481,7174.1932749804955
ME,31.150556040081682,234.50132838774516,31.150556040081682,13.583992300502095,7803.598452766814,7569.097124379069
MD,105.77397869239303,241.2399116730212,105.77397869239303,52.86668984095905,7771.054338511632,7529.81442683861
MA,115.29102455993018,252.52845985893964,115.29102455993018,64.60869374292764,7770.600882795582,7518.072422936642
MI,409.76679563697553,298.229803395986,409.76679563697553,264.37998724406884,7616.530932831488,7318.301129435502
MN,197.0098627422874,254.72308910673382,197.0098627422874,118.10911037122773,7719.2950954150765,7464.572006308343
MS,213.46057009208243,301.43922382157416,213.46057009208243,122.839211596152,7761.281128904992,7459.841905083418
MO,356.6294625513019,332.47752249114546,356.6294625513019,170.75953028165176,7744.399108889064,7411.921586397919
MT,68.26343828819324,335.62161555079547,68.26343828819324,33.01922139960012,7885.2835108307645,7549.661895279969
NE,139.8479197390485,190.33775654316923,139.8479197390485,58.45222881021779,7714.566644412522,7524.228887869353
NV,120.86666235816631,233.2759860946153,120.86666235816631,70.62880962980054,7745.3282931443855,7512.05230704977
NH,37.8295221863703,247.38702429615023,37.8295221863703,19.174018882599416,7810.894122093121,7563.507097796971
NJ,162.53152510151654,241.09911827818905,162.53152510151654,69.22205416263009,7754.558180795129,7513.45906251694
NM,120.08479672022077,240.49657142133583,120.08479672022077,77.51180012482027,7745.665887976086,7505.16931655475
NY,373.8860555124229,254.2981035518278,373.8860555124229,171.82149489067237,7665.157725340726,7410.859621788898
NC,286.3227493630302,325.89705653762394,286.3227493630302,146.24478614666856,7762.3333870705255,7436.436330532902
ND,202.26118734919373,274.1361470039992,202.26118734919373,148.01220964331833,7708.805054040252,7434.668907036253
OH,515.6743791318477,318.0663176915732,515.6743791318477,281.2424958605788,7619.504938510565,7301.438620818992
OK,208.16990047735703,317.6386506627223,208.16990047735703,102.52766030004429,7797.792107042249,7480.153456379527
OR,134.09340131498482,255.28964177403577,134.09340131498482,66.95802841023469,7771.012730043371,7515.723088269336
PA,641.9788506906207,265.792043651757,641.9788506906207,444.29192003262074,7404.181240298706,7138.389196646949
RI,48.92132536837846,274.1215771121024,48.92132536837846,29.128394761104595,7827.674299030567,7553.552721918465
SC,193.42688768110543,342.54836726814847,193.42688768110543,102.15928523262095,7823.070198715099,7480.52183144695
SD,54.01680847865157,340.85140401167246,54.01680847865157,24.963690399456244,7898.568830291787,7557.7174262801145
TN,220.24874660690352,307.3041799437933,220.24874660690352,141.32014043528255,7748.665156188081,7441.3609762442875
TX,2222.775360017449,253.6969660101231,2222.775360017449,1362.3769764320732,6474.001106257621,6220.304140247498
UT,243.86446660558408,310.2403288916312,243.86446660558408,119.65379564049103,7773.267649930711,7463.02732103908
VT,15.11278735306459,251.06359605858597,15.11278735306459,7.179008762222597,7826.565703975934,7575.502107917348
VA,212.95650156541979,242.95646088600006,212.95650156541979,109.61146876147706,7716.026108804093,7473.069647918093
WA,185.43429357703735,217.37892444384124,185.43429357703735,90.29695780576039,7709.763083317651,7492.38415887381
WV,227.0100961759913,273.9367146535151,227.0100961759913,134.18070216721625,7722.437129165869,7448.500414512354
WI,266.706057828088,296.3618909178067,266.706057828088,178.86127693771414,7700.181730659663,7403.819839741856
WY,118.91355083202438,325.13692330924005,118.91355083202438,61.77744551744276,7846.040594471368,7520.903671162128
