stateabbr,direct,indirect,direct_treatment,direct_control,indirect_treatment,indirect_control
AL,350.59502352260506,359.52495752565665,350.59502352260506,252.0025933463652,10923.26064704861,10563.735689522953
AK,125.81315881023374,305.81414717584084,125.81315881023374,0.0,11121.55243004516,10815.738282869319
AZ,268.4445290809615,387.19179973748396,268.4445290809615,176.49653034550127,11026.433552261302,10639.241752523818
AR,200.52482895204344,369.4478425029956,200.52482895204344,141.5396039286738,11043.64652144364,10674.198678940644
CA,1047.9039448461626,253.60640686922488,1047.9039448461626,694.9815730404371,10374.363116698107,10120.756709828882
CO,276.2067805242664,272.74434671774543,276.2067805242664,179.4945954905181,10908.988034096545,10636.2436873788
CT,118.37433451039988,302.1639065965137,118.37433451039988,75.80668446804786,11042.095504997786,10739.931598401272
DE,42.04552865123492,269.6322028590621,42.04552865123492,31.582412946809843,11053.788072781572,10784.15586992251
FL,731.9156256749584,367.0638362307982,731.9156256749584,513.9745392573105,10668.827579842806,10301.763743612008
GA,401.3730850475581,366.4456583129886,401.3730850475581,273.5136423245836,10908.670298857724,10542.224640544735
HI,55.95289582048957,321.38376865066857,55.95289582048957,34.784271497393114,11102.337780022595,10780.954011371927
ID,66.3025644115628,349.31127489402206,66.3025644115628,47.54004404515893,11117.50951371818,10768.198238824158
IL,595.7527982736519,295.99339132411296,595.7527982736519,378.660248230735,10733.071425962697,10437.078034638584
IN,538.1827667358075,373.8475222883062,538.1827667358075,370.85414311687,10818.731662040753,10444.884139752447
IA,236.42524187732874,341.3456846730114,236.42524187732874,171.47635001580718,10985.60761752652,10644.26193285351
KS,193.4094317956808,371.64870642214737,193.4094317956808,127.14718402532912,11060.239805266137,10688.59109884399
KY,359.974410683265,371.66453465223276,359.974410683265,240.61383671456485,10946.788980806989,10575.124446154756
LA,609.9835925863772,377.15569586339006,609.9835925863772,453.4806767832847,10739.413301949424,10362.257606086034
ME,46.573508659829486,290.8209225532082,46.573508659829486,29.36386270259256,11077.195342719935,10786.374420166727
MD,170.12267746576617,286.6737844533509,170.12267746576617,112.35655001841945,10990.05551730425,10703.3817328509
MA,181.44262748725237,285.76305472074455,181.44262748725237,125.41582937146927,10976.085508218595,10690.32245349785
MI,478.0253180501941,346.07899290335445,478.0253180501941,349.8374087725882,10811.979867000086,10465.900874096731
MN,269.09138336790375,313.9827010591125,269.09138336790375,191.85344462386703,10937.867539304565,10623.884838245453
MS,204.08252753022498,347.0725965417787,204.08252753022498,140.92161804219216,11021.889261368906,10674.816664827127
MO,378.4097578611145,374.85640368938766,378.4097578611145,246.41842036392916,10944.17626619478,10569.319862505392
MT,92.17673588924583,400.394125323106,92.17673588924583,61.00638733354846,11155.126020858877,10754.731895535771
NE,152.65761171832992,143.89742807063521,152.65761171832992,64.42887223048511,10895.20683870947,10751.309410638834
NV,127.4302945275889,288.8238891899582,127.4302945275889,87.6770377054563,11016.885134353823,10728.061245163864
NH,43.015810081648056,302.9922059750879,43.015810081648056,28.00090703056517,11090.729581813845,10787.737375838757
NJ,288.1735848326948,301.194310567158,288.1735848326948,181.4549393475446,10935.477654088934,10634.283343521776
NM,148.45305885320636,268.8887537487353,148.45305885320636,107.96342960325919,10976.663607014792,10707.774853266057
NY,504.546343814819,288.2970167354324,504.546343814819,321.68010330008417,10782.355196304667,10494.058179569234
NC,373.8817778525199,389.3242050898716,373.8817778525199,250.1463869476243,10954.916101011566,10565.591895921694
ND,182.7363360611364,336.94675228805136,182.7363360611364,140.19256929122457,11012.492465866146,10675.545713578094
OH,627.4486583338139,359.7154865787743,627.4486583338139,427.95190404701475,10747.501865401078,10387.786378822304
OK,283.969031967571,404.3474507127121,283.969031967571,187.29643703458447,11032.789296547446,10628.441845834734
OR,124.5194502363496,315.7880508971666,124.5194502363496,80.0486374215262,11051.47769634496,10735.689645447794
PA,690.5169513106657,305.95598962771146,690.5169513106657,522.4592446398837,10599.235027857145,10293.279038229433
RI,34.283277207929984,309.43246931208705,34.283277207929984,23.364572620694396,11101.806179560712,10792.373710248625
SC,224.1350104254293,407.97320243695685,224.1350104254293,150.84799151057751,11072.863493795696,10664.890291358739
SD,49.16092580759778,414.9624559973345,49.16092580759778,31.351406091064874,11199.349332775588,10784.386876778253
TN,299.81696199765247,348.53412772213414,299.81696199765247,220.47640982842702,10943.796000763026,10595.261873040892
TX,2145.9390969303367,321.6928702621608,2145.9390969303367,1521.8622420335682,9615.56891109791,9293.876040835748
UT,200.84825609551467,383.53356855762286,200.84825609551467,129.8634205159799,11069.408430910962,10685.87486235334
VT,18.11192003437813,321.7887902026632,18.11192003437813,11.588117383176723,11125.938955688804,10804.15016548614
VA,316.95860060161704,303.7773152278987,316.95860060161704,210.65354675299244,10908.862051344222,10605.084736116323
WA,238.68923188162603,276.24942543472207,238.68923188162603,154.63336112445836,10937.354347179582,10661.10492174486
WV,285.90959482839753,368.3144221303919,285.90959482839753,201.74489867751026,10982.3078063222,10613.993384191808
WI,299.17010771071,351.0949144708684,299.17010771071,219.05276597141932,10947.780431368768,10596.6855168979
WY,176.5912203351868,374.16100371935863,176.5912203351868,119.87663095420089,11070.022655634475,10695.861651915116
