stateabbr,direct,indirect,direct_treatment,direct_control,indirect_treatment,indirect_control
AL,294.36652565438,94.06084760516706,294.36652565438,40.44283050323996,1510.1713148654023,1416.1104672602353
AK,218.73584984814147,79.0721468490924,218.73584984814147,0.0,1535.6254446125677,1456.5532977634753
AZ,196.39827363978293,89.05061349991001,196.39827363978293,12.581286929668853,1533.0226243337163,1443.9720108338063
AR,199.3938026192825,114.33230819550363,199.3938026192825,23.466027383142055,1547.4195785758368,1433.0872703803332
CA,777.2160075252041,52.66509005591979,777.2160075252041,69.64322623696503,1439.57516158243,1386.9100715265101
CO,244.90893142589061,74.6676885079421,244.90893142589061,19.0552784366062,1512.1657078348112,1437.498019326869
CT,152.35057129591655,44.34742699203116,152.35057129591655,11.245977093816775,1489.6547476616895,1445.3073206696583
DE,29.611824775261027,49.73930964062379,29.611824775261027,5.246722321543973,1501.045885082555,1451.3065754419313
FL,607.424396438365,110.75595530545525,607.424396438365,67.61192712088103,1499.6973259480494,1388.9413706425942
GA,239.7508131622244,91.00042218126987,239.7508131622244,19.544750948347207,1528.008968996398,1437.008546815128
HI,35.358867906244086,87.3642225584781,35.358867906244086,1.9741020136908272,1541.9434183082626,1454.5791957497845
ID,99.76447536817977,106.32752128868378,99.76447536817977,13.122040385651268,1549.7587786665079,1443.431257377824
IL,397.35387419997505,64.17620557589703,397.35387419997505,24.760540012041403,1495.9689633273308,1431.7927577514338
IN,396.9436944806421,115.25295525453134,396.9436944806421,37.54086839257422,1534.2653846254323,1419.012429370901
IA,226.50984170131824,64.16283905961745,226.50984170131824,33.00893334487639,1487.7072034782163,1423.544364418599
KS,164.98139451362294,75.04353095400688,164.98139451362294,11.819266466554893,1519.7775622509273,1444.7340312969204
KY,230.94703144673258,132.12684075679044,230.94703144673258,16.90377418387688,1571.7763643363887,1439.6495235795983
LA,603.2237035033759,102.36918354244676,603.2237035033759,100.99985671379201,1457.9226245921298,1355.553441049683
ME,31.150556040081682,42.28755794361541,31.150556040081682,1.9171262479681752,1496.9237294591226,1454.6361715155072
MD,105.77397869239303,42.20900644088124,105.77397869239303,8.288696557763473,1490.4736076465929,1448.2646012057116
MA,115.29102455993018,82.31904274525118,115.29102455993018,12.15728484481895,1526.7150556639074,1444.3960129186562
MI,409.76679563697553,127.03746466164966,409.76679563697553,59.00707629397032,1524.5836861311548,1397.546221469505
MN,197.0098627422874,98.12984357007599,197.0098627422874,22.896659340618545,1531.7864819929325,1433.6566384228565
MS,213.46057009208243,96.56125737163529,213.46057009208243,21.704504644023185,1531.4100504910873,1434.848793119452
MO,356.6294625513019,95.86941726582813,356.6294625513019,24.14110161559417,1528.2816134137092,1432.412196147881
MT,68.26343828819324,130.3764271943037,68.26343828819324,4.754702801439869,1582.1750221563389,1451.7985949620352
NE,139.8479197390485,38.84225118547147,139.8479197390485,13.662461317311989,1481.7330876316346,1442.8908364461631
NV,120.86666235816631,69.53347003019576,120.86666235816631,14.566875995958597,1511.5198917977125,1441.9864217675167
NH,37.8295221863703,33.746189395316605,37.8295221863703,3.0000444731207723,1487.299442685671,1453.5532532903544
NJ,162.53152510151654,51.43726457386083,162.53152510151654,9.236660311319026,1498.7539020260172,1447.3166374521563
NM,120.08479672022077,42.95632157196269,120.08479672022077,17.350958701155392,1482.1586606342826,1439.2023390623199
NY,373.8860555124229,73.03092601027333,373.8860555124229,24.651144545847703,1504.9330792279009,1431.9021532176275
NC,286.3227493630302,123.07107675807833,286.3227493630302,22.500491751944143,1557.1238827696093,1434.052806011531
ND,202.26118734919373,95.33176718643313,202.26118734919373,40.32320656018158,1511.5618583897267,1416.2300912032936
OH,515.6743791318477,129.1340329663808,515.6743791318477,48.44074155139682,1537.246589178459,1408.1125562120783
OK,208.16990047735703,127.38281593598708,208.16990047735703,14.768378623656536,1569.1677350758057,1441.7849191398186
OR,134.09340131498482,63.6394029372932,134.09340131498482,10.62789529784895,1509.5648054029195,1445.9254024656263
PA,641.9788506906207,102.9203574753235,641.9788506906207,111.02889938026198,1448.4447558585366,1345.524398383213
RI,48.92132536837846,65.10706856669003,48.92132536837846,5.6259740875072906,1516.034392242658,1450.927323675968
SC,193.42688768110543,111.51151693608722,193.42688768110543,16.05838489125446,1552.0064298083082,1440.494912872221
SD,54.01680847865157,121.77133990356538,54.01680847865157,3.243970493753449,1575.080667173287,1453.3093272697217
TN,220.24874660690352,99.60782269349374,220.24874660690352,30.484812697028254,1525.6763077599408,1426.068485066447
TX,2222.775360017449,102.45695562948436,2222.775360017449,276.18712109557316,1282.8231322973863,1180.366176667902
UT,243.86446660558408,137.59020342420695,243.86446660558408,16.296865156060598,1577.8466360316218,1440.2564326074148
VT,15.11278735306459,44.197001502234116,15.11278735306459,1.0695829114644229,1499.6807163542449,1455.4837148520107
VA,212.95650156541979,45.350268416688095,212.95650156541979,18.79493322945226,1483.1086329507111,1437.758364534023
WA,185.43429357703735,54.807822929509484,185.43429357703735,13.709601870172541,1497.651518822812,1442.8436958933025
WV,227.0100961759913,68.78529630907656,227.0100961759913,25.591014238154727,1499.7475798343971,1430.9622835253206
WI,266.706057828088,122.75097507924215,266.706057828088,45.72874698298869,1533.5755258597287,1410.8245507804866
WY,118.91355083202438,108.32137195520772,118.91355083202438,9.769970766596165,1555.104698952087,1446.7833269968792
