stateabbr,direct,indirect,direct_treatment,direct_control,indirect_treatment,indirect_control
AL,350.59502352260506,230.25779221190714,350.59502352260506,256.71739571202187,10806.10035653107,10575.842564319162
AK,125.81315881023374,173.1548809680644,125.81315881023374,0.0,11005.71484099925,10832.559960031185
AZ,268.4445290809615,255.8320865231417,268.4445290809615,167.03467004409183,10921.357376510236,10665.525289987094
AR,200.52482895204344,221.88318260442247,200.52482895204344,143.15913330545635,10911.284009330151,10689.400826725729
CA,1047.9039448461626,180.8386299446156,1047.9039448461626,695.2426319583979,10318.155958017403,10137.317328072788
CO,276.2067805242664,168.63011965550868,276.2067805242664,176.83793668549404,10824.352143001199,10655.72202334569
CT,118.37433451039988,212.31328573517385,118.37433451039988,73.94689973546068,10970.9263460309,10758.613060295726
DE,42.04552865123492,184.6737194325451,42.04552865123492,33.23457307195639,10983.999106391773,10799.325386959228
FL,731.9156256749584,242.51809662360392,731.9156256749584,516.0919972024523,10558.986059452336,10316.467962828732
GA,401.3730850475581,235.4636046021842,401.3730850475581,272.2005621587082,10795.82300247466,10560.359397872477
HI,55.95289582048957,196.57706047993634,55.95289582048957,33.19541767767702,10995.941602833444,10799.364542353507
ID,66.3025644115628,232.84285226232714,66.3025644115628,48.47705525382959,11016.925757039684,10784.082904777357
IL,595.7527982736519,194.1195183896707,595.7527982736519,366.577733253008,10660.101745167847,10465.982226778176
IN,538.1827667358075,250.39516032337087,538.1827667358075,367.9945117320046,10714.96060862255,10464.56544829918
IA,236.42524187732874,200.84080059195367,236.42524187732874,175.90795313292136,10857.492807490218,10656.652006898265
KS,193.4094317956808,235.21645709411132,193.4094317956808,122.75460317684062,10945.021813948453,10709.805356854342
KY,359.974410683265,239.61460656252711,359.974410683265,233.25369678872326,10838.920869804988,10599.30626324246
LA,609.9835925863772,238.77517585001806,609.9835925863772,465.0094441719309,10606.325691709271,10367.550515859253
ME,46.573508659829486,179.8490818738046,46.573508659829486,28.106431238824506,10984.302610666165,10804.45352879236
MD,170.12267746576617,205.87866924279479,170.12267746576617,112.18922167462742,10926.24940759935,10720.370738356556
MA,181.44262748725237,195.8073420871151,181.44262748725237,128.20320812741514,10900.164093990885,10704.35675190377
MI,478.0253180501941,212.2179049937895,478.0253180501941,359.17646677061407,10685.60139825436,10473.383493260571
MN,269.09138336790375,195.54068780031048,269.09138336790375,195.5531612551803,10832.547486576315,10637.006798776005
MS,204.08252753022498,214.19038505548997,204.08252753022498,141.3447462673766,10905.4055988193,10691.21521376381
MO,378.4097578611145,242.68877416396208,378.4097578611145,232.46577297144142,10842.782961223706,10600.094187059743
MT,92.17673588924583,256.48958367030536,92.17673588924583,58.485433830315145,11030.564109871175,10774.07452620087
NE,152.65761171832992,121.97539671464438,152.65761171832992,81.53590433277192,10872.999452413056,10751.024055698412
NV,127.4302945275889,182.92529217088486,127.4302945275889,88.95758418657348,10926.527668015495,10743.60237584461
NH,43.015810081648056,202.8457546549762,43.015810081648056,27.602582391715664,11007.803132294446,10804.95737763947
NJ,288.1735848326948,217.0548399396721,288.1735848326948,174.30553636023754,10875.30926361062,10658.254423670947
NM,148.45305885320636,184.65375301709355,148.45305885320636,112.77558328209298,10904.438129766186,10719.784376749092
NY,504.546343814819,194.20964049241775,504.546343814819,310.47842672801926,10716.291173795584,10522.081533303166
NC,373.8817778525199,255.42490030216322,373.8817778525199,243.50809636550684,10844.476763967841,10589.051863665678
ND,182.7363360611364,209.83139237179057,182.7363360611364,148.21571263983918,10894.175639763138,10684.344247391347
OH,627.4486583338139,223.8302683244474,627.4486583338139,422.81932120676333,10633.57090714887,10409.740638824424
OK,283.969031967571,268.95397278147175,283.969031967571,182.65112964444123,10918.862803168216,10649.908830386745
OR,124.5194502363496,210.08938549629602,124.5194502363496,78.31249941643286,10964.33684611105,10754.247460614753
PA,690.5169513106657,189.75439623594139,690.5169513106657,539.43135309094,10482.883003176186,10293.128606940245
RI,34.283277207929984,211.9474781729332,34.283277207929984,23.532651454997588,11020.97478674912,10809.027308576187
SC,224.1350104254293,261.65809021609675,224.1350104254293,148.5884837448177,10945.629566502465,10683.971476286368
SD,49.16092580759778,264.9996486630698,49.16092580759778,29.19033659563986,11068.369272098615,10803.369623435545
TN,299.81696199765247,212.40180543167298,299.81696199765247,226.81023524625206,10818.151530216606,10605.749724784933
TX,2145.9390969303367,207.30307664674365,2145.9390969303367,1545.2876813927987,9494.575355285131,9287.272278638387
UT,200.84825609551467,238.7759374413563,200.84825609551467,123.04784699644465,10948.288050476096,10709.51211303474
VT,18.11192003437813,217.8436168882563,18.11192003437813,11.232057888795307,11039.171519030646,10821.32790214239
VA,316.95860060161704,202.88969433734383,316.95860060161704,210.4197122868136,10825.029942081717,10622.140247744373
WA,238.68923188162603,169.21904864058706,238.68923188162603,151.46022388180475,10850.318784789968,10681.099736149381
WV,285.90959482839753,234.76035794620657,285.90959482839753,204.97087370556457,10862.34944427183,10627.589086325623
WI,299.17010771071,218.22060940545634,299.17010771071,225.4636614349148,10825.316908001727,10607.09629859627
WY,176.5912203351868,232.9430803932064,176.5912203351868,118.80180856023794,10946.701231864155,10713.758151470949
