stateabbr,direct,indirect,direct_treatment,direct_control,indirect_treatment,indirect_control
AL,294.36652565438,198.2084646839221,294.36652565438,162.1440991853915,6470.433171365765,6272.224706681843
AK,218.73584984814147,107.48138317526536,218.73584984814147,0.0,6541.8501890425,6434.368805867234
AZ,196.39827363978293,171.35619544557449,196.39827363978293,70.10783765232628,6535.617163660482,6364.260968214908
AR,199.3938026192825,175.78325216449684,199.3938026192825,104.16744958153332,6505.984608450198,6330.201356285701
CA,777.2160075252041,148.5307312984478,777.2160075252041,335.9737277315608,6246.925809434121,6098.395078135673
CO,244.90893142589061,132.24745598666595,244.90893142589061,97.12589122345771,6469.490370630442,6337.242914643776
CT,152.35057129591655,131.67871277292124,152.35057129591655,61.21400698078033,6504.833511659375,6373.154798886454
DE,29.611824775261027,144.85361176539482,29.611824775261027,18.872025123776453,6560.350392508853,6415.496780743458
FL,607.424396438365,215.09886595779062,607.424396438365,301.2465469967769,6348.221124828248,6133.122258870458
GA,239.7508131622244,189.07871666898427,239.7508131622244,100.16443989193988,6523.283082644279,6334.204365975294
HI,35.358867906244086,140.1199167465711,35.358867906244086,11.356419374772498,6563.132303239033,6423.012386492462
ID,99.76447536817977,164.24825151987534,99.76447536817977,56.37210942881155,6542.244947958297,6377.996696438422
IL,397.35387419997505,156.4020852410822,397.35387419997505,139.0102295540297,6451.760661554286,6295.358576313204
IN,396.9436944806421,174.4243820692327,396.9436944806421,178.6249583106015,6430.168229625865,6255.743847556632
IA,226.50984170131824,152.62503940299212,226.50984170131824,130.28273524152837,6456.7111100286975,6304.086070625705
KS,164.98139451362294,175.2333154547905,164.98139451362294,62.84280107840141,6546.759320243624,6371.526004788833
KY,230.94703144673258,210.044363360048,230.94703144673258,88.82349460144516,6555.589674625837,6345.545311265789
LA,603.2237035033759,178.79394595884878,603.2237035033759,374.7025158533263,6238.460235972756,6059.666290013907
ME,31.150556040081682,142.73152946717437,31.150556040081682,10.431320232647176,6566.669015101761,6423.937485634587
MD,105.77397869239303,146.0374311076048,105.77397869239303,43.19504589123968,6537.211191083598,6391.173759975994
MA,115.29102455993018,177.33037508928464,115.29102455993018,55.84230789290529,6555.856873063613,6378.526497974329
MI,409.76679563697553,191.55003765620222,409.76679563697553,236.1209114538255,6389.797932069611,6198.247894413409
MN,197.0098627422874,157.27999689368153,197.0098627422874,103.07246701874104,6488.576335742175,6331.296338848493
MS,213.46057009208243,194.08935780897536,213.46057009208243,102.60173834219462,6525.856425334015,6331.767067525039
MO,356.6294625513019,204.64926348188692,356.6294625513019,128.65101226054426,6510.367057088577,6305.71779360669
MT,68.26343828819324,199.43793494042802,68.26343828819324,25.417066860486546,6608.389673947176,6408.951739006748
NE,139.8479197390485,128.09996535777645,139.8479197390485,58.45222881021779,6504.016542414794,6375.916577057017
NV,120.86666235816631,130.6143164078012,120.86666235816631,60.85900714392304,6504.124115131112,6373.509798723311
NH,37.8295221863703,158.64020492507734,37.8295221863703,15.373744893760133,6577.635265898552,6418.995060973474
NJ,162.53152510151654,140.30086163102987,162.53152510151654,53.36873351212331,6521.300933986141,6381.000072355111
NM,120.08479672022077,133.31676039014656,120.08479672022077,70.56822286518039,6497.1173433922,6363.800583002054
NY,373.8860555124229,162.9677197102401,373.8860555124229,133.74377299618376,6463.59275258129,6300.62503287105
NC,286.3227493630302,197.9713198363197,286.3227493630302,116.16296549274131,6516.177160210813,6318.205840374493
ND,202.26118734919373,160.44142822175854,202.26118734919373,138.8614211850974,6455.9488129038955,6295.507384682137
OH,515.6743791318477,196.41896854054266,515.6743791318477,229.27595374843074,6401.511820659346,6205.092852118803
OK,208.16990047735703,194.54650134645,208.16990047735703,80.23162105151006,6548.683686162174,6354.137184815724
OR,134.09340131498482,168.28027084628684,134.09340131498482,52.83516645697999,6549.81391025654,6381.533639410253
PA,641.9788506906207,151.11051263481204,641.9788506906207,412.2750206152555,6173.204297886791,6022.093785251979
RI,48.92132536837846,178.7904797669171,48.92132536837846,24.96278218476948,6588.196503449381,6409.406023682464
SC,193.42688768110543,221.65732931616913,193.42688768110543,81.23900477273045,6574.787130410674,6353.129801094505
SD,54.01680847865157,204.78067058867055,54.01680847865157,18.16562893136956,6620.983847524536,6416.2031769358655
TN,220.24874660690352,173.93502224177792,220.24874660690352,126.12650200376342,6482.1773261052485,6308.242303863471
TX,2222.775360017449,150.84949272525137,2222.775360017449,1177.1999355340997,5408.018363058386,5257.168870333135
UT,243.86446660558408,192.18846493745605,243.86446660558408,89.53228970588141,6537.02498109881,6344.836516161354
VT,15.11278735306459,130.56817054201838,15.11278735306459,5.597910234847437,6559.339066174405,6428.770895632387
VA,212.95650156541979,166.9470335361948,212.95650156541979,90.77145149216464,6510.5443879112645,6343.59735437507
WA,185.43429357703735,119.76018626700807,185.43429357703735,71.84503898261308,6482.283953151629,6362.523766884621
WV,227.0100961759913,147.41190469056528,227.0100961759913,115.33232591189575,6466.448384645904,6319.036479955339
WI,266.706057828088,194.79163997857904,266.706057828088,163.57222812764195,6465.588217718171,6270.796577739592
WY,118.91355083202438,190.73700232670853,118.91355083202438,49.65269145101024,6575.453116742932,6384.716114416224
