stateabbr,direct,indirect,direct_treatment,direct_control,indirect_treatment,indirect_control
AL,350.59502352260506,262.7714456198146,350.59502352260506,178.4578594423917,6899.551911417913,6636.780465798099
AK,125.81315881023374,256.61716002875164,125.81315881023374,0.0,7071.855485269242,6815.238325240491
AZ,268.4445290809615,287.9879947567815,268.4445290809615,90.93514505134921,7012.291174945923,6724.303180189141
AR,200.52482895204344,281.2552232763919,200.52482895204344,94.55881359009857,7001.934734926785,6720.679511650393
CA,1047.9039448461626,173.35998172638847,1047.9039448461626,413.67991863093675,6574.918388335942,6401.5584066095535
CO,276.2067805242664,193.28597998399346,276.2067805242664,97.3045768669472,6911.219728357536,6717.933748373543
CT,118.37433451039988,168.4632855544005,118.37433451039988,40.82301634037033,6942.87859445452,6774.415308900119
DE,42.04552865123492,211.4213458371105,42.04552865123492,24.25527699281833,7002.404394084782,6790.983048247672
FL,731.9156256749584,310.8406037576706,731.9156256749584,333.4980143146388,6792.580914683522,6481.740310925851
GA,401.3730850475581,311.85242339068463,401.3730850475581,159.51542863918684,6967.575319991988,6655.722896601304
HI,55.95289582048957,216.1365995002716,55.95289582048957,17.14641162155599,7014.228513119206,6798.091913618934
ID,66.3025644115628,257.48435920625525,66.3025644115628,32.38273200129341,7040.339952445452,6782.855593239196
IL,595.7527982736519,202.60587504422438,595.7527982736519,195.81035913040424,6822.033841154311,6619.427966110086
IN,538.1827667358075,292.06599214240396,538.1827667358075,225.71560804367863,6881.588709339216,6589.522717196812
IA,236.42524187732874,260.2332106412632,236.42524187732874,122.8284943618496,6952.643041519903,6692.40983087864
KS,193.4094317956808,308.7534255221635,193.4094317956808,68.55945536095335,7055.432295401701,6746.678869879537
KY,359.974410683265,314.0188978314436,359.974410683265,133.18644371213938,6996.070779359796,6682.051881528352
LA,609.9835925863772,239.38724657605417,609.9835925863772,341.8555801125616,6712.769991703984,6473.382745127929
ME,46.573508659829486,198.28130814516044,46.573508659829486,14.565755141461798,6998.953878244189,6800.672570099028
MD,170.12267746576617,211.8944856838025,170.12267746576617,64.2629194170473,6962.869891507245,6750.975405823442
MA,181.44262748725237,260.8189292117049,181.44262748725237,80.9875078014858,6995.06974665071,6734.250817439005
MI,478.0253180501941,280.33299927686767,478.0253180501941,250.75265883553772,6844.81866568182,6564.485666404952
MN,269.09138336790375,245.70264329291786,269.09138336790375,129.74205693074734,6931.19891160266,6685.496268309742
MS,204.08252753022498,306.4082464828007,204.08252753022498,87.70240476863829,7033.944166954652,6727.535920471852
MO,378.4097578611145,315.067879315975,378.4097578611145,125.81611090551698,7004.490093650948,6689.422214334973
MT,92.17673588924583,315.4301254444317,92.17673588924583,32.5681901909832,7098.100260493939,6782.670135049507
NE,152.65761171832992,156.23245724518802,152.65761171832992,48.288655620235616,6923.182126865443,6766.949669620255
NV,127.4302945275889,206.34841508475984,127.4302945275889,57.395685996761905,6964.1910543284885,6757.842639243729
NH,43.015810081648056,221.06275572831328,43.015810081648056,15.750708660415496,7020.550372308388,6799.487616580075
NJ,288.1735848326948,205.7542279604313,288.1735848326948,90.41198613882214,6930.580567062099,6724.826339101668
NM,148.45305885320636,193.6717815322463,148.45305885320636,78.09490774744806,6930.815199025288,6737.143417493042
NY,504.546343814819,232.20313256699592,504.546343814819,164.06549416328224,6883.375963644205,6651.172831077209
NC,373.8817778525199,315.7960113683894,373.8817778525199,140.83571591927398,6990.198620689605,6674.402609321216
ND,182.7363360611364,230.61450731527566,182.7363360611364,110.9657068427273,6934.887125713039,6704.272618397763
OH,627.4486583338139,307.8830936543318,627.4486583338139,258.7775087929263,6864.343910101896,6556.460816447564
OK,283.969031967571,296.1394818965955,283.969031967571,103.33307124216375,7008.044735894923,6711.905253998328
OR,124.5194502363496,239.28730805557916,124.5194502363496,43.26028280698602,7011.265350489083,6771.978042433504
PA,690.5169513106657,233.6381833006335,690.5169513106657,400.45311768007326,6648.423390861051,6414.785207560418
RI,34.283277207929984,231.2229988109475,34.283277207929984,14.895140369109699,7031.566183682327,6800.34318487138
SC,224.1350104254293,332.1453865138983,224.1350104254293,87.30985475427245,7060.073857000116,6727.9284704862175
SD,49.16092580759778,312.95229489878056,49.16092580759778,15.17411414838884,7113.016505990882,6800.064211092102
TN,299.81696199765247,246.93322259424076,299.81696199765247,158.32015620242933,6903.851391632302,6656.918169038061
TX,2145.9390969303367,237.0563315399795,2145.9390969303367,1019.7998438848583,6032.494812895611,5795.438481355632
UT,200.84825609551467,319.98898056633516,200.84825609551467,65.58668337219932,7069.6406224346265,6749.651641868291
VT,18.11192003437813,208.60865886627835,18.11192003437813,6.114193481908084,7017.73279062486,6809.124131758582
VA,316.95860060161704,244.07748414768685,316.95860060161704,125.23026359466854,6934.085545793509,6690.008061645822
WA,238.68923188162603,173.53989842578994,238.68923188162603,83.53307232095905,6905.245151345321,6731.705252919531
WV,285.90959482839753,238.85662654861517,285.90959482839753,133.10348888438352,6920.991462904722,6682.1348363561065
WI,299.17010771071,278.5471094304303,299.17010771071,167.9716066797218,6925.813827991198,6647.266718560768
WY,176.5912203351868,307.7575879905344,176.5912203351868,69.65632773188277,7053.339585499142,6745.581997508608
