stateabbr,direct,indirect,direct_treatment,direct_control,indirect_treatment,indirect_control
AL,350.59502352260506,279.2709732545063,350.59502352260506,277.7454239516017,12230.573483264185,11951.302510009678
AK,125.81315881023374,198.57675090781595,125.81315881023374,0.0,12427.624684869097,12229.047933961281
AZ,268.4445290809615,295.5882897487427,268.4445290809615,200.41655046076357,12324.21967324926,12028.631383500517
AR,200.52482895204344,286.75709745961467,200.52482895204344,158.23520519028847,12357.569826230609,12070.812728770994
CA,1047.9039448461626,208.3082208914002,1047.9039448461626,804.1973731404204,11633.15878171226,11424.85056082086
CO,276.2067805242664,216.99079839672595,276.2067805242664,208.30243556434664,12237.73629679366,12020.745498396935
CT,118.37433451039988,251.36554424424685,118.37433451039988,88.76670181065066,12391.646776394877,12140.28123215063
DE,42.04552865123492,229.95031026296783,42.04552865123492,35.418501874061555,12423.579742350188,12193.62943208722
FL,731.9156256749584,290.1965684177394,731.9156256749584,575.1322352469401,11944.112267132083,11653.915698714343
GA,401.3730850475581,274.7290305019087,401.3730850475581,310.61160212693756,12193.165362336253,11918.436331834344
HI,55.95289582048957,242.48985233463827,55.95289582048957,41.41691013618611,12430.120876159734,12187.631023825095
ID,66.3025644115628,283.5189744894924,66.3025644115628,52.87434437002683,12459.692564080748,12176.173589591255
IL,595.7527982736519,219.74539265193198,595.7527982736519,445.3192536172263,12003.474072995987,11783.728680344055
IN,538.1827667358075,291.6095094062239,538.1827667358075,417.4522795480676,12103.205163819437,11811.595654413213
IA,236.42524187732874,262.37406880113303,236.42524187732874,191.500108129209,12299.921894633208,12037.547825832075
KS,193.4094317956808,286.8952688334648,193.4094317956808,147.4243793107727,12368.518823483973,12081.623554650509
KY,359.974410683265,269.2248814028353,359.974410683265,273.26158233081395,12225.011233033303,11955.786351630468
LA,609.9835925863772,295.4283607184316,609.9835925863772,483.1018345178786,12041.374460161835,11745.946099443403
ME,46.573508659829486,236.32057798465394,46.573508659829486,34.40140516971833,12430.967106776217,12194.646528791563
MD,170.12267746576617,240.79788999327684,170.12267746576617,130.33436916562866,12339.51145478893,12098.713564795653
MA,181.44262748725237,233.58957383398956,181.44262748725237,142.45874722800568,12320.178760567265,12086.589186733276
MI,478.0253180501941,274.656644509083,478.0253180501941,384.89949828728635,12118.805080183078,11844.148435673995
MN,269.09138336790375,250.12217752040124,269.09138336790375,217.05219224289866,12262.117919238784,12011.995741718383
MS,204.08252753022498,269.90021821192386,204.08252753022498,160.23799376377116,12338.710158409434,12068.80994019751
MO,378.4097578611145,279.36068424887526,378.4097578611145,282.9697750173122,12225.438843192844,11946.078158943968
MT,92.17673588924583,310.3235498804588,92.17673588924583,68.6756210429271,12470.695862798813,12160.372312918355
NE,152.65761171832992,120.41323884187659,152.65761171832992,86.13678325567848,12263.324389547479,12142.911150705602
NV,127.4302945275889,237.7341859351891,127.4302945275889,99.22957839002326,12367.552541506448,12129.818355571259
NH,43.015810081648056,234.46546250921347,43.015810081648056,32.21673675462025,12431.296659715876,12196.831197206662
NJ,288.1735848326948,240.2061908878568,288.1735848326948,213.67579976200733,12255.57832508713,12015.372134199273
NM,148.45305885320636,228.500530732681,148.45305885320636,121.04063938595976,12336.507825308003,12108.007294575322
NY,504.546343814819,233.0475430105871,504.546343814819,375.4206307455095,12086.674846226359,11853.627303215771
NC,373.8817778525199,290.84215217633573,373.8817778525199,286.4987292825166,12233.391356855102,11942.549204678766
ND,182.7363360611364,248.69088819037643,182.7363360611364,155.88347555682518,12321.855346594833,12073.164458404457
OH,627.4486583338139,280.8336831444394,627.4486583338139,486.1875382107382,12023.694078894981,11742.860395750542
OK,283.969031967571,291.98309558209985,283.969031967571,216.55779397718555,12304.473235566196,12012.490139984096
OR,124.5194502363496,257.48817222585603,124.5194502363496,93.66085707248294,12392.875249114652,12135.387076888795
PA,690.5169513106657,270.1558068251452,690.5169513106657,565.8291363014864,11933.37460448494,11663.218797659794
RI,34.283277207929984,242.55626050161663,34.283277207929984,26.43926712711543,12445.164927335782,12202.608666834165
SC,224.1350104254293,298.4838269829688,224.1350104254293,171.031411915499,12356.50034902875,12058.016522045782
SD,49.16092580759778,308.4495609541391,49.16092580759778,36.1581453802678,12501.339349535152,12192.889788581013
TN,299.81696199765247,270.78937533134194,299.81696199765247,245.61213787900323,12254.22517141362,11983.435796082278
TX,2145.9390969303367,242.65745889692516,2145.9390969303367,1697.776786877609,10773.928605980596,10531.271147083671
UT,200.84825609551467,282.52131571509017,200.84825609551467,151.44856689714953,12360.120682779223,12077.599367064133
VT,18.11192003437813,258.86496856040867,18.11192003437813,13.556125734564391,12474.356776787125,12215.491808226716
VA,316.95860060161704,243.8544980640345,316.95860060161704,241.26529376842137,12231.637138256896,11987.782640192861
WA,238.68923188162603,220.09280866908557,238.68923188162603,178.98595059612688,12270.15479203424,12050.061983365154
WV,285.90959482839753,275.95112090337534,285.90959482839753,228.11134016106467,12276.887714703593,12000.936593800217
WI,299.17010771071,264.41377982147424,299.17010771071,237.82129620505833,12255.640417577699,11991.226637756225
WY,176.5912203351868,275.51581325795814,176.5912203351868,136.29758948062846,12368.266157738612,12092.750344480653
