stateabbr,direct,indirect,direct_treatment,direct_control,indirect_treatment,indirect_control
AL,350.59502352260506,246.8092606732862,350.59502352260506,270.84037413290673,11839.882386496069,11593.073125822782
AK,125.81315881023374,169.20363096690926,125.81315881023374,0.0,12033.117130922596,11863.913499955686
AZ,268.4445290809615,266.5748254733262,268.4445290809615,193.11516199931128,11937.373163429706,11670.79833795638
AR,200.52482895204344,252.67403092928544,200.52482895204344,154.80759867510312,11961.779932209869,11709.105901280584
CA,1047.9039448461626,194.34323114181097,1047.9039448461626,773.7775503989365,11284.479180698563,11090.135949556752
CO,276.2067805242664,196.41359059831666,276.2067805242664,199.9101029555635,11860.41698759844,11664.003397000124
CT,118.37433451039988,230.85090810717156,118.37433451039988,84.58609701578663,12010.178311047075,11779.327402939904
DE,42.04552865123492,205.65912792013296,42.04552865123492,34.896394863573306,12034.67623301225,11829.017105092116
FL,731.9156256749584,252.15713977807172,731.9156256749584,561.5667093768423,11554.503930356917,11302.346790578846
GA,401.3730850475581,243.48318522296904,401.3730850475581,300.09216268879345,11807.304522489865,11563.821337266896
HI,55.95289582048957,215.1649189941054,55.95289582048957,39.072406803229555,12040.006012146563,11824.841093152458
ID,66.3025644115628,252.76104361627768,66.3025644115628,51.82753668923471,12064.847006882732,11812.085963266454
IL,595.7527982736519,212.9408653015289,595.7527982736519,422.2817912930713,11654.572573964146,11441.631708662617
IN,538.1827667358075,262.62473352370216,538.1827667358075,406.0799965053405,11720.458236974051,11457.833503450349
IA,236.42524187732874,225.69207603744508,236.42524187732874,187.33384208591127,11902.271733907222,11676.579657869777
KS,193.4094317956808,253.19381803064607,193.4094317956808,140.34287369718652,11976.764444289147,11723.5706262585
KY,359.974410683265,239.1931601031465,359.974410683265,263.68876550124173,11839.417894557593,11600.224734454447
LA,609.9835925863772,255.86480613799904,609.9835925863772,478.248925698551,11641.529380395137,11385.664574257138
ME,46.573508659829486,213.40931293430367,46.573508659829486,32.832319657761715,12044.490493232232,11831.081180297928
MD,170.12267746576617,217.70633542311225,170.12267746576617,125.5413639303213,11956.078471448482,11738.37213602537
MA,181.44262748725237,217.92580952195203,181.44262748725237,138.60022130525567,11943.239088172386,11725.313278650434
MI,478.0253180501941,247.3446492080493,478.0253180501941,380.12012157251206,11731.138027591227,11483.793378383178
MN,269.09138336790375,223.05554750635383,269.09138336790375,210.2980451229414,11876.6710023391,11653.615454832747
MS,204.08252753022498,236.83764649029945,204.08252753022498,154.3067137032941,11946.444432742694,11709.606786252394
MO,378.4097578611145,249.15306946106466,378.4097578611145,271.0990639996246,11841.96750541713,11592.814435956065
MT,92.17673588924583,275.5372837526429,92.17673588924583,66.62020772763518,12072.830575980697,11797.293292228054
NE,152.65761171832992,115.48289756252416,152.65761171832992,86.13678325567848,11893.259614262535,11777.776716700011
NV,127.4302945275889,217.47510349892218,127.4302945275889,96.41145361634815,11984.977149838265,11767.502046339343
NH,43.015810081648056,223.55060303927712,43.015810081648056,31.083207900015992,12056.380895094951,11832.830292055674
NJ,288.1735848326948,225.4188882253111,288.1735848326948,202.74039290869348,11886.591995272307,11661.173107046996
NM,148.45305885320636,210.62906603422744,148.45305885320636,118.86857709225018,11955.673988897666,11745.044922863439
NY,504.546343814819,211.36007911465458,504.546343814819,358.5804290131906,11716.693150057154,11505.333070942499
NC,373.8817778525199,259.37453109159287,373.8817778525199,274.2689370865334,11849.01909396075,11589.644562869156
ND,182.7363360611364,221.7882576348111,182.7363360611364,153.75461020579823,11931.947147384702,11710.158889749891
OH,627.4486583338139,244.60653846920286,627.4486583338139,469.7884611747205,11638.731577250172,11394.125038780969
OK,283.969031967571,263.19931220571925,283.969031967571,206.02533575500308,11921.087476406405,11657.888164200685
OR,124.5194502363496,238.59051121743323,124.5194502363496,89.64683189519127,12012.85717927793,11774.266668060496
PA,690.5169513106657,230.30167278635054,690.5169513106657,562.727696219947,11531.487476522094,11301.185803735743
RI,34.283277207929984,221.3630527933983,34.283277207929984,25.74968269558694,12059.526870053502,11838.163817260103
SC,224.1350104254293,273.7953369385705,224.1350104254293,165.14407469058696,11972.564762203672,11698.769425265102
SD,49.16092580759778,279.3476212744081,49.16092580759778,34.58762248239435,12108.673498747703,11829.325877473295
TN,299.81696199765247,238.7764318896916,299.81696199765247,241.27830042887598,11861.411631416504,11622.635199526812
TX,2145.9390969303367,224.8459441805553,2145.9390969303367,1657.295199833268,10431.464244302975,10206.61830012242
UT,200.84825609551467,256.12462404594044,200.84825609551467,143.23948311949508,11976.798640882134,11720.674016836194
VT,18.11192003437813,233.6248292523651,18.11192003437813,12.962569559859537,12084.575759648196,11850.950930395831
VA,316.95860060161704,221.98716831741694,316.95860060161704,233.47669532694152,11852.423972946164,11630.436804628747
WA,238.68923188162603,196.08599205822247,238.68923188162603,172.27978460554453,11887.719707408367,11691.633715350144
WV,285.90959482839753,247.60202017069423,285.90959482839753,221.1825533779691,11890.332966748416,11642.730946577722
WI,299.17010771071,241.48772257379096,299.17010771071,232.69562674609358,11872.705595783385,11631.217873209594
WY,176.5912203351868,246.08343296329076,176.5912203351868,132.1028435657739,11977.894089353207,11731.810656389916
