stateabbr,direct,indirect,direct_treatment,direct_control,indirect_treatment,indirect_control
AL,294.36652565438,336.94340514204123,294.36652565438,230.72853089893124,10381.19269724342,10044.249292101378
AK,218.73584984814147,180.31024088502636,218.73584984814147,0.0,10455.288063885335,10274.977823000308
AZ,196.39827363978293,353.117394300667,196.39827363978293,143.1058706261697,10484.989346674805,10131.871952374138
AR,199.3938026192825,343.98438582856215,199.3938026192825,157.29027700227485,10461.671931826597,10117.687545998035
CA,777.2160075252041,259.54907687777086,777.2160075252041,583.994497966939,9950.532401911141,9690.98332503337
CO,244.90893142589061,264.7607258063581,244.90893142589061,183.15479213398254,10356.583756672684,10091.823030866326
CT,152.35057129591655,291.2886562483327,152.35057129591655,116.1391952568145,10450.127283991827,10158.838627743495
DE,29.611824775261027,279.0533124834619,29.611824775261027,24.52830352157074,10529.5028319622,10250.449519478738
FL,607.424396438365,347.31399051640983,607.424396438365,471.72421662537005,10150.56759689135,9803.25360637494
GA,239.7508131622244,334.90266393072125,239.7508131622244,178.69522793845255,10431.185258992577,10096.282595061855
HI,35.358867906244086,285.96866000486443,35.358867906244086,25.186852598504835,10535.759630406668,10249.790970401804
ID,99.76447536817977,339.60110834921215,99.76447536817977,81.17834146229069,10533.400589887231,10193.799481538019
IL,397.35387419997505,269.5414536679473,397.35387419997505,287.6783913434924,10256.840885324764,9987.299431656817
IN,396.9436944806421,349.24741079815794,396.9436944806421,301.5693048512767,10322.65592894719,9973.408518149032
IA,226.50984170131824,321.1047888281264,226.50984170131824,183.05247978820557,10413.03013204023,10091.925343212104
KS,164.98139451362294,344.9719374620581,164.98139451362294,124.36547374739936,10495.584286714966,10150.612349252908
KY,230.94703144673258,329.2282996837657,230.94703144673258,169.43777168460664,10434.768350999468,10105.540051315702
LA,603.2237035033759,352.060658436485,603.2237035033759,477.43841129196664,10149.600070144827,9797.539411708342
ME,31.150556040081682,281.2812629648488,31.150556040081682,22.263993623767853,10533.995092341389,10252.71382937654
MD,105.77397869239303,287.4843544617743,105.77397869239303,78.2264566181924,10484.23572084389,10196.751366382116
MA,115.29102455993018,282.38910889574254,115.29102455993018,87.81493458274865,10469.551997313303,10187.16288841756
MI,409.76679563697553,332.13230913405096,409.76679563697553,327.0918129751458,10280.018319159213,9947.886010025162
MN,197.0098627422874,303.7284743526088,197.0098627422874,156.04041848062627,10422.66587887229,10118.937404519682
MS,213.46057009208243,329.3685809206545,213.46057009208243,168.04044236531232,10436.305961555652,10106.937380634998
MO,356.6294625513019,337.8500583183486,356.6294625513019,265.53956598390045,10347.288315334757,10009.438257016409
MT,68.26343828819324,366.47173097613086,68.26343828819324,49.67895974902172,10591.770594227417,10225.298863251286
NE,139.8479197390485,190.72998528990502,139.8479197390485,78.2509600924198,10387.456848197793,10196.726862907888
NV,120.86666235816631,282.95451018994027,120.86666235816631,93.80868098676338,10464.123652203487,10181.169142013547
NH,37.8295221863703,278.49929124060327,37.8295221863703,28.068133935259365,10525.408980305652,10246.909689065049
NJ,162.53152510151654,287.2140443057251,162.53152510151654,114.80995867971347,10447.381908626321,10160.167864320596
NM,120.08479672022077,276.9575754914458,120.08479672022077,96.81378715998233,10455.121611331773,10178.164035840327
NY,373.8860555124229,280.7740409243943,373.8860555124229,271.837198771533,10283.914665153168,10003.140624228774
NC,286.3227493630302,347.97211669154603,286.3227493630302,215.34647249483345,10407.603467197021,10059.631350505475
ND,202.26118734919373,308.64098145936805,202.26118734919373,173.20325367331242,10410.415550786363,10101.774569326995
OH,515.6743791318477,339.3429511163249,515.6743791318477,394.3845173689879,10219.936256747646,9880.59330563132
OK,208.16990047735703,349.7522097881938,208.16990047735703,155.22168414560173,10469.5083486429,10119.756138854706
OR,134.09340131498482,299.6598722651379,134.09340131498482,101.3692763516513,10473.268418913796,10173.608546648658
PA,641.9788506906207,326.8881133987052,641.9788506906207,524.0818215432238,10077.78411485579,9750.896001457086
RI,48.92132536837846,287.0614649264335,48.92132536837846,38.504544633965544,10523.534743292776,10236.473278366342
SC,193.42688768110543,354.36423891868617,193.42688768110543,146.10175201612637,10483.240309902869,10128.876070984183
SD,54.01680847865157,363.206291148741,54.01680847865157,40.004804445250784,10598.1793097038,10234.97301855506
TN,220.24874660690352,329.97953198217147,220.24874660690352,177.41204956511257,10427.545305417369,10097.565773435197
TX,2222.775360017449,298.97861808114067,2222.775360017449,1762.086914110801,8811.869526970648,8512.890908889507
UT,243.86446660558408,339.2960153159802,243.86446660558408,186.23795292641546,10428.035885389874,10088.739870073894
VT,15.11278735306459,300.36595379164464,15.11278735306459,11.159917830371283,10564.183858961582,10263.817905169937
VA,212.95650156541979,289.5437059283304,212.95650156541979,157.37581147256807,10407.145717456073,10117.602011527742
WA,185.43429357703735,267.2625044475317,185.43429357703735,136.462467298259,10405.777860149581,10138.51535570205
WV,227.0100961759913,334.19865079776537,227.0100961759913,178.65096201727772,10430.525511780796,10096.32686098303
WI,266.706057828088,323.103122522969,266.706057828088,210.5998640309784,10387.481081492298,10064.37795896933
WY,118.91355083202438,333.29288453246045,118.91355083202438,89.22051433293694,10519.050193199831,10185.757308667371
