stateabbr,direct,indirect,direct_treatment,direct_control,indirect_treatment,indirect_control
AL,350.59502352260506,125.73573050725827,350.59502352260506,152.76489356075297,5649.674294755624,5523.938564248366
AK,125.81315881023374,113.20214610677704,125.81315881023374,0.0,5789.905603915896,5676.703457809119
AZ,268.4445290809615,141.80356288447547,268.4445290809615,69.49832486601585,5749.008695827578,5607.205132943102
AR,200.52482895204344,150.90040836612025,200.52482895204344,79.44188756680761,5748.161978608431,5597.261570242311
CA,1047.9039448461626,96.89854392817051,1047.9039448461626,341.2226269574771,5432.379374779813,5335.480830851642
CO,276.2067805242664,91.14928163688819,276.2067805242664,78.15355819972393,5689.699181246284,5598.549899609396
CT,118.37433451039988,78.89706372116234,118.37433451039988,32.3460471467989,5723.254474383482,5644.35741066232
DE,42.04552865123492,117.29311893194608,42.04552865123492,22.16156098701979,5771.835015754045,5654.541896822099
FL,731.9156256749584,176.25329501658598,731.9156256749584,277.537294097542,5575.419458728163,5399.166163711577
GA,401.3730850475581,176.82309886389066,401.3730850475581,127.56205179133192,5725.964504881678,5549.141406017788
HI,55.95289582048957,110.01083561156975,55.95289582048957,13.125217423201764,5773.589075997486,5663.578240385917
ID,66.3025644115628,120.15349466353473,66.3025644115628,27.633979467040465,5769.222973005613,5649.069478342079
IL,595.7527982736519,119.47666654636123,595.7527982736519,155.35099473908272,5640.829129616397,5521.352463070036
IN,538.1827667358075,176.93542728215198,538.1827667358075,184.20973472727036,5669.429150364,5492.493723081848
IA,236.42524187732874,145.07362616372848,236.42524187732874,106.58005777314577,5715.197026199701,5570.123400035973
KS,193.4094317956808,162.27245398088507,193.4094317956808,52.76371523207427,5786.21219655793,5623.939742577045
KY,359.974410683265,170.38903952186047,359.974410683265,104.51332223296164,5742.579175098017,5572.1901355761565
LA,609.9835925863772,118.17539513447537,609.9835925863772,304.24515580759055,5490.633697136003,5372.458302001528
ME,46.573508659829486,112.9081986095216,46.573508659829486,11.441985389389503,5778.169671029251,5665.261472419729
MD,170.12267746576617,109.72199013967929,170.12267746576617,52.214465470309705,5734.2109824784875,5624.488992338808
MA,181.44262748725237,148.5318920042164,181.44262748725237,69.35561387146318,5755.879735941872,5607.347843937656
MI,478.0253180501941,166.49698274402363,478.0253180501941,217.14783087710404,5626.052609676039,5459.555626932015
MN,269.09138336790375,124.45672936622395,269.09138336790375,110.75110059449075,5690.409086580852,5565.952357214628
MS,204.08252753022498,147.08180858143714,204.08252753022498,71.70654600207297,5752.078720388483,5604.996911807046
MO,378.4097578611145,164.4093460678705,378.4097578611145,95.85368378640662,5745.259120090583,5580.849774022712
MT,92.17673588924583,198.43372813746555,92.17673588924583,25.136086223102886,5850.001099723481,5651.567371586016
NE,152.65761171832992,122.89391514492308,152.65761171832992,48.288655620235616,5751.308717333806,5628.414802188883
NV,127.4302945275889,118.64173183122784,127.4302945275889,48.81563625500781,5746.529553385339,5627.887821554111
NH,43.015810081648056,120.67118095075966,43.015810081648056,12.631962492231429,5784.742676267648,5664.071495316888
NJ,288.1735848326948,104.23758532363809,288.1735848326948,70.57894166585723,5710.3621014669,5606.124516143262
NM,148.45305885320636,98.70758125525481,148.45305885320636,69.69941415212763,5705.711624912246,5607.004043656992
NY,504.546343814819,121.02689221789205,504.546343814819,130.17543126317923,5667.554918763831,5546.528026545939
NC,373.8817778525199,174.28020366486726,373.8817778525199,111.52594791781736,5739.4577135561685,5565.177509891301
ND,182.7363360611364,116.34064027594195,182.7363360611364,101.7369669009454,5691.307131184116,5574.966490908174
OH,627.4486583338139,167.87394872341338,627.4486583338139,208.52715442084994,5636.050252111682,5468.176303388269
OK,283.969031967571,150.66223494732276,283.969031967571,80.422780871945,5746.9429118844955,5596.280676937173
OR,124.5194502363496,132.02213198623758,124.5194502363496,34.43479798054838,5774.2907918148085,5642.268659828571
PA,690.5169513106657,113.87841625359306,690.5169513106657,359.581293648586,5431.0005804141265,5317.122164160533
RI,34.283277207929984,124.071594970781,34.283277207929984,12.577358293878236,5788.197694486022,5664.126099515241
SC,224.1350104254293,189.1650567503275,224.1350104254293,68.27348964225604,5797.595024917191,5608.429968166864
SD,49.16092580759778,168.60359623047952,49.16092580759778,11.109008209612592,5834.198045829985,5665.594449599505
TN,299.81696199765247,109.78689592591945,299.81696199765247,137.95970587041197,5648.530647864627,5538.743751938708
TX,2145.9390969303367,120.52688750878406,2145.9390969303367,849.0380357109285,4948.192309606974,4827.66542209819
UT,200.84825609551467,167.7797486862928,200.84825609551467,49.23348923071424,5795.249717264696,5627.4699685784035
VT,18.11192003437813,102.18307302682842,18.11192003437813,4.82619278068799,5774.060338055258,5671.87726502843
VA,316.95860060161704,155.4501975639787,316.95860060161704,101.90938848004113,5730.244266893056,5574.7940693290775
WA,238.68923188162603,76.30958543272209,238.68923188162603,66.4994496666,5686.5135935752405,5610.204008142518
WV,285.90959482839753,105.22092838252229,285.90959482839753,111.592230678375,5670.332155513266,5565.111227130744
WI,299.17010771071,146.0333798107522,299.17010771071,149.2387450521428,5673.498092567727,5527.464712756975
WY,176.5912203351868,154.74224226413116,176.5912203351868,55.30964621396195,5776.136053859287,5621.393811595156
