stateabbr,direct,indirect,direct_treatment,direct_control,indirect_treatment,indirect_control
AL,350.59502352260506,327.1893890595784,350.59502352260506,241.0248088466753,10219.121888391952,9891.932499332373
AK,125.81315881023374,288.31220242176823,125.81315881023374,0.0,10421.269510600818,10132.95730817905
AZ,268.4445290809615,354.48902746914246,268.4445290809615,158.86869820234958,10328.577637445842,9974.0886099767
AR,200.52482895204344,332.4668031880574,200.52482895204344,133.91783258363128,10331.506278783474,9999.039475595417
CA,1047.9039448461626,241.23800196072443,1047.9039448461626,646.4452775890742,9727.750032550699,9486.512030589975
CO,276.2067805242664,263.8451259810827,276.2067805242664,163.54400758240945,10233.258426577724,9969.413300596641
CT,118.37433451039988,289.0003113552848,118.37433451039988,69.20505448725967,10352.752565047074,10063.75225369179
DE,42.04552865123492,251.9544569896516,42.04552865123492,30.637427194925078,10354.274337973777,10102.319880984125
FL,731.9156256749584,344.2088299954794,731.9156256749584,482.8676623692978,9994.29847580523,9650.08964580975
GA,401.3730850475581,343.43230930435857,401.3730850475581,254.8120719353787,10221.577545548029,9878.14523624367
HI,55.95289582048957,302.061961714071,55.95289582048957,31.342577219483793,10403.676692673636,10101.614730959565
ID,66.3025644115628,321.7400398376067,66.3025644115628,45.30247305353344,10409.394874963124,10087.654835125517
IL,595.7527982736519,283.9251808490826,595.7527982736519,343.8370352294284,10073.045453798703,9789.12027294962
IN,538.1827667358075,338.1141082018439,538.1827667358075,345.3153523696184,10125.756064011273,9787.64195580943
IA,236.42524187732874,305.4734020499127,236.42524187732874,164.61969375368056,10273.811016475282,9968.337614425369
KS,193.4094317956808,355.8654556581296,193.4094317956808,116.53668302041658,10372.286080816762,10016.420625158633
KY,359.974410683265,350.0272715854135,359.974410683265,220.5543236016726,10262.430256162788,9912.402984577375
LA,609.9835925863772,333.96211638958084,609.9835925863772,437.2803171732948,10029.639107395335,9695.676991005754
ME,46.573508659829486,266.0558423251641,46.573508659829486,26.31958649258803,10372.693564011626,10106.637721686462
MD,170.12267746576617,275.0961390072189,170.12267746576617,104.12826456597114,10303.925182620296,10028.829043613077
MA,181.44262748725237,280.9134337825453,181.44262748725237,118.41128919037672,10295.459452771216,10014.54601898867
MI,478.0253180501941,317.40278924631275,478.0253180501941,334.37637701470976,10115.983720410653,9798.58093116434
MN,269.09138336790375,282.92355664740535,269.09138336790375,182.35776033091008,10233.523104495545,9950.59954784814
MS,204.08252753022498,306.78778852705545,204.08252753022498,132.1236147309812,10307.621481975124,10000.833693448069
MO,378.4097578611145,364.7007004926145,378.4097578611145,222.34215566725447,10275.31585300441,9910.615152511795
MT,92.17673588924583,383.123036504845,92.17673588924583,55.28540809791792,10460.794936585975,10077.67190008113
NE,152.65761171832992,163.87041241620318,152.65761171832992,64.42887223048511,10232.398848364766,10068.528435948563
NV,127.4302945275889,271.6999533735834,127.4302945275889,82.46444185001914,10322.192819702614,10050.49286632903
NH,43.015810081648056,282.3168333075937,43.015810081648056,25.720920467473128,10389.553221019169,10107.236387711575
NJ,288.1735848326948,278.879011115956,288.1735848326948,163.6497858289108,10248.186533466096,9969.30752235014
NM,148.45305885320636,259.03547109572173,148.45305885320636,103.93899754548741,10288.053781729284,10029.018310633563
NY,504.546343814819,273.45107267741514,504.546343814819,290.6471691793376,10115.761211677127,9842.310138999712
NC,373.8817778525199,365.6723052986017,373.8817778525199,231.046724010416,10267.582889467234,9901.910584168632
ND,182.7363360611364,311.003628587403,182.7363360611364,137.62797552823295,10306.332961238219,9995.329332650816
OH,627.4486583338139,348.9116398899823,627.4486583338139,398.3136977050948,10083.555250363937,9734.643610473955
OK,283.969031967571,373.211845864751,283.969031967571,172.63340635688508,10333.535747686914,9960.323901822163
OR,124.5194502363496,292.34266217038567,124.5194502363496,72.94828989728046,10352.351680452153,10060.009018281768
PA,690.5169513106657,281.11048702579683,690.5169513106657,502.655481989348,9911.412313215498,9630.301826189701
RI,34.283277207929984,298.13733685750776,34.283277207929984,21.856496986136804,10409.23814805042,10111.100811192911
SC,224.1350104254293,388.40338466006506,224.1350104254293,140.12532751666438,10381.235365322449,9992.831980662384
SD,49.16092580759778,383.2469738231721,49.16092580759778,28.009918632529207,10488.19436336969,10104.947389546518
TN,299.81696199765247,325.05143306174796,299.81696199765247,211.47647773882477,10246.532263501971,9921.480830440223
TX,2145.9390969303367,296.8152581128561,2145.9390969303367,1442.3398820111975,8987.43268428071,8690.617426167853
UT,200.84825609551467,353.146046402333,200.84825609551467,117.6765471331705,10368.426807448212,10015.280761045879
VT,18.11192003437813,297.7729792436621,18.11192003437813,10.502280566602959,10420.228006856109,10122.455027612446
VA,316.95860060161704,279.8731820770954,316.95860060161704,195.26475832232694,10217.565731933817,9937.692549856722
WA,238.68923188162603,260.1327433209808,238.68923188162603,141.29298561583178,10251.797065884197,9991.664322563216
WV,285.90959482839753,332.9732866987906,285.90959482839753,191.47112058600175,10274.459474291836,9941.486187593046
WI,299.17010771071,333.3808723076181,299.17010771071,213.958076109305,10252.380104377362,9918.999232069744
WY,176.5912203351868,347.2161740987449,176.5912203351868,111.45192206864849,10368.721560209146,10021.5053861104
