stateabbr,direct,indirect,direct_treatment,direct_control,indirect_treatment,indirect_control
AL,350.59502352260506,358.1752648664042,350.59502352260506,225.07986545700766,9453.937421587058,9095.762156720653
AK,125.81315881023374,327.92973127092046,125.81315881023374,0.0,9648.771753448584,9320.842022177663
AZ,268.4445290809615,378.64509417051886,268.4445290809615,143.47242770787074,9556.014688640307,9177.369594469788
AR,200.52482895204344,367.7810939829924,200.52482895204344,124.3121302672561,9564.310985893397,9196.529891910404
CA,1047.9039448461626,258.4521751171378,1047.9039448461626,588.0800969097545,8991.214100385045,8732.761925267907
CO,276.2067805242664,289.7334163923533,276.2067805242664,146.78809070799383,9463.78734786202,9174.053931469667
CT,118.37433451039988,309.9036831103258,118.37433451039988,62.361256713608476,9568.38444857438,9258.480765464054
DE,42.04552865123492,278.2074323076067,42.04552865123492,28.91715543573236,9570.132299049536,9291.924866741929
FL,731.9156256749584,377.0571251647507,731.9156256749584,447.0806863399263,9250.818461002487,8873.761335837737
GA,401.3730850475581,379.7271452255136,401.3730850475581,232.20578566172833,9468.363381741448,9088.636236515935
HI,55.95289582048957,307.66910244887004,55.95289582048957,27.94926700745942,9600.561857619074,9292.892755170204
ID,66.3025644115628,356.0956525711026,66.3025644115628,42.02817074555247,9634.909504003212,9278.813851432109
IL,595.7527982736519,301.8813225633021,595.7527982736519,306.8912951137562,9315.832049627208,9013.950727063906
IN,538.1827667358075,365.54922496615654,538.1827667358075,317.3385213892807,9369.052725754536,9003.50350078838
IA,236.42524187732874,344.359851629737,236.42524187732874,154.73671760258622,9510.465156204813,9166.105304575076
KS,193.4094317956808,388.9482524731393,193.4094317956808,105.85901449764827,9603.931260153153,9214.983007680014
KY,359.974410683265,389.10564423351025,359.974410683265,200.54844315149037,9509.399223259681,9120.29357902617
LA,609.9835925863772,350.87818016096026,609.9835925863772,410.78420943791815,9260.935992900704,8910.057812739744
ME,46.573508659829486,291.2736099415688,46.573508659829486,23.456024346688025,9588.659607772543,9297.385997830974
MD,170.12267746576617,282.422095874781,170.12267746576617,94.42808971691102,9508.836028335532,9226.413932460751
MA,181.44262748725237,304.33875947013985,181.44262748725237,108.57720731799978,9516.603574329802,9212.264814859662
MI,478.0253180501941,360.1604119159674,478.0253180501941,313.73201016988054,9367.270423923748,9007.11001200778
MN,269.09138336790375,318.05703690626615,269.09138336790375,169.5264738450649,9469.372585238863,9151.315548332597
MS,204.08252753022498,360.0017983910002,204.08252753022498,121.59365837143363,9559.25016219723,9199.24836380623
MO,378.4097578611145,405.01137067586023,378.4097578611145,200.76668518210857,9525.086707671413,9120.075336995553
MT,92.17673588924583,423.0196321845433,92.17673588924583,50.28601394446455,9693.57564041774,9270.556008233196
NE,152.65761171832992,163.66729142083386,152.65761171832992,57.1065609855043,9427.402752612992,9263.735461192158
NV,127.4302945275889,298.1331976253132,127.4302945275889,75.92497301170161,9543.050246791274,9244.91704916596
NH,43.015810081648056,296.94684271661754,43.015810081648056,23.316737615164524,9594.472127279116,9297.525284562498
NJ,288.1735848326948,297.83528110422776,288.1735848326948,145.24479621407085,9473.43250706782,9175.597225963593
NM,148.45305885320636,293.6756726095373,148.45305885320636,97.05273526696885,9517.46495952023,9223.789286910693
NY,504.546343814819,295.13527063496986,504.546343814819,259.53389747995084,9356.44339533268,9061.30812469771
NC,373.8817778525199,389.1597469399985,373.8817778525199,210.18299605173428,9499.818773065927,9110.659026125928
ND,182.7363360611364,308.6913364788543,182.7363360611364,130.51369878473207,9499.019659871785,9190.32832339293
OH,627.4486583338139,380.19363476694343,627.4486583338139,366.4977465645039,9334.5379103801,8954.344275613157
OK,283.969031967571,386.573669419864,283.969031967571,156.347318637646,9551.068372959879,9164.494703540015
OR,124.5194502363496,310.11952570870017,124.5194502363496,65.67653650500154,9565.28501138136,9255.16548567266
PA,690.5169513106657,313.31575152447294,690.5169513106657,475.37827809051055,9158.779495611623,8845.46374408715
RI,34.283277207929984,313.1537355479595,34.283277207929984,20.077761750583576,9613.917995975038,9300.764260427079
SC,224.1350104254293,422.73626797834004,224.1350104254293,127.9317777241096,9615.646512431891,9192.910244453551
SD,49.16092580759778,419.97130911568274,49.16092580759778,25.1676904250513,9715.645640868292,9295.674331752609
TN,299.81696199765247,381.4873425601327,299.81696199765247,198.3237327222713,9504.005632015522,9122.51828945539
TX,2145.9390969303367,298.1738059363888,2145.9390969303367,1338.1613610465472,8280.854467067504,7982.680661131115
UT,200.84825609551467,388.7048846026082,200.84825609551467,106.04849424350095,9603.49841253677,9214.793527934162
VT,18.11192003437813,306.215228547293,18.11192003437813,9.445044731688109,9617.612205993268,9311.396977445975
VA,316.95860060161704,293.896083046051,316.95860060161704,178.01393618072848,9436.724169042984,9142.828085996933
WA,238.68923188162603,270.7353145634097,238.68923188162603,126.80723492921183,9464.77010181186,9194.03478724845
WV,285.90959482839753,335.3133609433826,285.90959482839753,177.21765695020355,9478.937726170841,9143.624365227459
WI,299.17010771071,354.8814028071829,299.17010771071,202.17002324810215,9473.553401736743,9118.67199892956
WY,176.5912203351868,390.5851341745474,176.5912203351868,101.90173597705345,9609.525420375156,9218.940286200608
