stateabbr,direct,indirect,direct_treatment,direct_control,indirect_treatment,indirect_control
AL,350.59502352260506,536.5886000661953,350.59502352260506,73.6075352571391,3056.160099140088,2519.5714990738925
AK,125.81315881023374,588.6435086554366,125.81315881023374,0.0,3181.822542986468,2593.1790343310313
AZ,268.4445290809615,570.0595655076409,268.4445290809615,31.5851583841161,3131.6534414545563,2561.5938759469154
AR,200.52482895204344,588.476520849526,200.52482895204344,36.378916054755955,3145.2766391258015,2556.8001182762755
CA,1047.9039448461626,254.93369627843822,1047.9039448461626,147.34680529113933,2700.76592531833,2445.832229039892
CO,276.2067805242664,320.8839525136623,276.2067805242664,33.084055904134544,2880.978930940559,2560.094978426897
CT,118.37433451039988,276.87894952950273,118.37433451039988,13.376364491904187,2856.6816193686304,2579.8026698391277
DE,42.04552865123492,283.252311577412,42.04552865123492,10.077655582608942,2866.3536903258346,2583.1013787484226
FL,731.9156256749584,555.5115947421345,731.9156256749584,130.19143290011755,3018.4991961730484,2462.987601430914
GA,401.3730850475581,558.6992325284155,401.3730850475581,58.20764153920687,3093.67062532024,2534.9713927918247
HI,55.95289582048957,359.4344631222175,55.95289582048957,5.576203517999389,2947.0372939352496,2587.602830813032
ID,66.3025644115628,554.6423659800566,66.3025644115628,12.499953152343563,3135.3214471587444,2580.6790811786877
IL,595.7527982736519,311.5716727327567,595.7527982736519,62.90940367967533,2841.841303384113,2530.2696306513562
IN,538.1827667358075,593.1691264237611,538.1827667358075,84.82745046026906,3101.5207102945237,2508.3515838707626
IA,236.42524187732874,515.5260773460827,236.42524187732874,50.44051505361088,3058.264596623503,2542.7385192774204
KS,193.4094317956808,576.9813983397444,193.4094317956808,24.29480173534311,3145.865630935433,2568.8842325956884
KY,359.974410683265,630.9887722752487,359.974410683265,48.35585511425579,3175.8119514920245,2544.8231792167758
LA,609.9835925863772,534.290261859243,609.9835925863772,146.14785230117556,2981.3214438890986,2447.0311820298557
ME,46.573508659829486,300.3717550688293,46.573508659829486,4.827060188106845,2888.723729211754,2588.3519741429245
MD,170.12267746576617,301.4271302505299,170.12267746576617,21.806127887167992,2872.800036694393,2571.372906443863
MA,181.44262748725237,359.83697942857816,181.44262748725237,29.217359922590077,2923.7986538370196,2563.9616744084415
MI,478.0253180501941,591.3420830927535,478.0253180501941,102.50126480521024,3082.019852618574,2490.6777695258206
MN,269.09138336790375,437.84591380015445,269.09138336790375,48.793876074718455,2982.2310720564674,2544.385158256313
MS,204.08252753022498,586.1173757521447,204.08252753022498,32.63557975161586,3146.6608303315597,2560.543454579415
MO,378.4097578611145,571.2652779420732,378.4097578611145,44.953140555232686,3119.491171717872,2548.225893775799
MT,92.17673588924583,602.9094008912389,92.17673588924583,11.616972470374046,3184.471462751896,2581.562061860657
NE,152.65761171832992,90.17267764800636,152.65761171832992,15.094567571376473,2668.257144407661,2578.084466759655
NV,127.4302945275889,301.26078404965756,127.4302945275889,21.541557381620308,2872.898260999069,2571.6374769494114
NH,43.015810081648056,297.674198403457,43.015810081648056,5.465627835038315,2885.3876048994503,2587.7134064959932
NJ,288.1735848326948,319.4444540434979,288.1735848326948,28.704613732030875,2883.9188746424984,2564.4744205990005
NM,148.45305885320636,275.8553583101243,148.45305885320636,29.922442813898996,2839.1119498272565,2563.256591517132
NY,504.546343814819,333.0379573096111,504.546343814819,54.43763142011771,2871.7793602205243,2538.741402910913
NC,373.8817778525199,614.8617536248157,373.8817778525199,50.58913526571927,3157.451652690128,2542.5898990653122
ND,182.7363360611364,489.32036513422236,182.7363360611364,48.16281378846556,3034.3365856767878,2545.0162205425654
OH,627.4486583338139,571.8254265736664,627.4486583338139,97.91217573390047,3067.0922851707974,2495.266858597131
OK,283.969031967571,636.5178605012152,283.969031967571,36.45867961910324,3193.238215213143,2556.720354711928
OR,124.5194502363496,312.36232146412203,124.5194502363496,15.18455008039092,2890.3568057147622,2577.99448425064
PA,690.5169513106657,519.0041118671188,690.5169513106657,170.59255104418023,2941.59059515397,2422.586483286851
RI,34.283277207929984,336.59787528155084,34.283277207929984,5.370848748393633,2924.4060608641885,2587.8081855826376
SC,224.1350104254293,587.5277827281479,224.1350104254293,31.912850401849045,3148.79396665733,2561.2661839291823
SD,49.16092580759778,631.2149369493386,49.16092580759778,5.385766974702665,3219.0082043056673,2587.7932673563287
TN,299.81696199765247,524.9247988994316,299.81696199765247,63.2123572211633,3054.8914760093,2529.966677109868
TX,2145.9390969303367,502.1406538987594,2145.9390969303367,400.6311344314763,2694.6885537983144,2192.547899899555
UT,200.84825609551467,667.5337239114101,200.84825609551467,23.309570075372214,3237.4031881670694,2569.8694642556593
VT,18.11192003437813,297.5610740598745,18.11192003437813,2.047642304920284,2888.6924660859854,2591.131392026111
VA,316.95860060161704,301.5897322282044,316.95860060161704,44.38699791166856,2850.3817686475677,2548.7920364193633
WA,238.68923188162603,324.63901938250456,238.68923188162603,28.203162597114037,2889.614891116422,2564.9758717339173
WV,285.90959482839753,526.167076316242,285.90959482839753,50.90484611627472,3068.4412645309985,2542.2741882147566
WI,299.17010771071,562.4761928777752,299.17010771071,73.10334531026074,3082.5518818985456,2520.0756890207704
WY,176.5912203351868,576.5565958990742,176.5912203351868,25.385183877181934,3144.3504463529234,2567.7938504538492
