stateabbr,direct,indirect,direct_treatment,direct_control,indirect_treatment,indirect_control
AL,294.36652565438,239.32316872843057,294.36652565438,117.7363872833074,4609.268720935416,4369.945552206986
AK,218.73584984814147,223.52271678618035,218.73584984814147,0.0,4711.2046562764735,4487.681939490293
AZ,196.39827363978293,261.55402923313704,196.39827363978293,45.77758626300706,4703.458382460423,4441.904353227286
AR,199.3938026192825,278.2081252493035,199.3938026192825,73.567898662544,4692.322166077052,4414.114040827749
CA,777.2160075252041,154.70371824367157,777.2160075252041,226.18110323751407,4416.20455449645,4261.500836252779
CO,244.90893142589061,151.6153585365837,244.90893142589061,62.564470717096306,4576.732827309781,4425.117468773197
CT,152.35057129591655,142.56652114804456,152.35057129591655,40.25652545598767,4589.99193518235,4447.4254140343055
DE,29.611824775261027,151.69936349837462,29.611824775261027,13.641564915325194,4625.739738073343,4474.040374574968
FL,607.424396438365,285.09809244449207,607.424396438365,211.0695691723055,4561.710462762479,4276.612370317987
GA,239.7508131622244,265.78954159021305,239.7508131622244,66.26282129179604,4687.20865978871,4421.419118198497
HI,35.358867906244086,183.80949201402473,35.358867906244086,7.164242385891158,4664.327189118427,4480.517697104402
ID,99.76447536817977,222.62378037999952,99.76447536817977,40.50172948930323,4669.803990380989,4447.180210000989
IL,397.35387419997505,174.8702448096892,397.35387419997505,90.09914413513762,4572.453040164844,4397.582795355155
IN,396.9436944806421,280.5967113476099,396.9436944806421,122.37828725025582,4645.900363587647,4365.303652240037
IA,226.50984170131824,244.83747503646828,226.50984170131824,95.05949533933213,4637.459919187429,4392.62244415096
KS,164.98139451362294,272.50245616014035,164.98139451362294,41.52478729329506,4718.6596083571385,4446.157152196998
KY,230.94703144673258,303.3119653855874,230.94703144673258,59.50607681999779,4731.487828055883,4428.175862670296
LA,603.2237035033759,231.2584539178779,603.2237035033759,280.82629245899545,4438.114100949176,4206.855647031298
ME,31.150556040081682,192.31535920661645,31.150556040081682,6.645240696589352,4673.35205800032,4481.036698793703
MD,105.77397869239303,160.4645842902546,105.77397869239303,27.713722742304707,4620.432801038243,4459.968216747989
MA,115.29102455993018,188.1063128085707,115.29102455993018,37.966539810753424,4637.82171248811,4449.71539967954
MI,409.76679563697553,256.5025522359865,409.76679563697553,170.73034444950088,4573.454147276779,4316.951595040792
MN,197.0098627422874,198.04185220314957,197.0098627422874,71.93135635650556,4613.792435336937,4415.750583133788
MS,213.46057009208243,269.21726077735457,213.46057009208243,70.75045354358349,4686.148746724064,4416.9314859467095
MO,356.6294625513019,270.1179389222616,356.6294625513019,85.28348038731285,4672.516398025242,4402.39845910298
MT,68.26343828819324,318.3249700510287,68.26343828819324,16.971817266324393,4789.035092274998,4470.710122223969
NE,139.8479197390485,133.73148762504024,139.8479197390485,35.24937930425847,4586.164047811075,4452.432560186035
NV,120.86666235816631,170.33174184789732,120.86666235816631,42.43314849363159,4615.5805328445595,4445.248790996662
NH,37.8295221863703,160.21162912840464,37.8295221863703,10.157077513621221,4637.736491105076,4477.524861976672
NJ,162.53152510151654,167.16924779190322,162.53152510151654,33.877561288714546,4620.973625993482,4453.804378201578
NM,120.08479672022077,151.41436019312368,120.08479672022077,50.014210106111896,4589.082089577305,4437.667729384181
NY,373.8860555124229,171.60489327039886,373.8860555124229,84.96169228177237,4574.32514047892,4402.720247208521
NC,286.3227493630302,291.1198936678202,286.3227493630302,77.38257228920614,4701.419260868907,4410.299367201087
ND,202.26118734919373,208.33029770946723,202.26118734919373,104.95653944888922,4591.055697750871,4382.725400041404
OH,515.6743791318477,275.47268765116587,515.6743791318477,157.61849446373367,4605.536132677726,4330.06344502656
OK,208.16990047735703,261.76729039174825,208.16990047735703,52.6846307441874,4696.764599137854,4434.997308746106
OR,134.09340131498482,173.12159418413466,134.09340131498482,34.96900272715959,4625.834530947268,4452.712936763133
PA,641.9788506906207,206.78110637246027,641.9788506906207,308.14708237737534,4386.315963485378,4179.534857112918
RI,48.92132536837846,167.1929295928603,48.92132536837846,17.41177859789753,4637.463090485256,4470.270160892395
SC,193.42688768110543,284.9055489011198,193.42688768110543,54.71662304685828,4717.870865344555,4432.965316443435
SD,54.01680847865157,284.64735654252036,54.01680847865157,12.167935408869946,4760.161360623943,4475.514004081423
TN,220.24874660690352,212.94439241493092,220.24874660690352,90.19233631002578,4610.433995595198,4397.489603180267
TX,2222.775360017449,214.02559225601726,2222.775360017449,833.7882007432701,3867.91933100304,3653.893738747023
UT,243.86446660558408,289.53696325268993,243.86446660558408,59.24364973377917,4717.975253009204,4428.438289756514
VT,15.11278735306459,156.72563434031235,15.11278735306459,3.6831813346639732,4640.724392495941,4483.998758155629
VA,212.95650156541979,212.21324604484198,212.95650156541979,59.53690316046464,4640.358282374671,4428.145036329829
WA,185.43429357703735,151.72202621391443,185.43429357703735,46.181319025214655,4593.222646678993,4441.500620465079
WV,227.0100961759913,236.3936113367481,227.0100961759913,80.52270085733531,4643.552849969706,4407.159238632958
WI,266.706057828088,253.58774900037042,266.706057828088,122.76048668860123,4618.509201802062,4364.921452801692
WY,118.91355083202438,252.23165346645146,118.91355083202438,32.91449612068488,4706.99909683606,4454.767443369608
