stateabbr,direct,indirect,direct_treatment,direct_control,indirect_treatment,indirect_control
AL,350.59502352260506,180.1172509856351,350.59502352260506,101.59994601739923,3656.2280668977874,3476.1108159121522
AK,125.81315881023374,199.38121356372585,125.81315881023374,0.0,3777.091975493278,3577.710761929552
AZ,268.4445290809615,213.58549894852467,268.4445290809615,40.533548702994906,3750.7627121750816,3537.177213226557
AR,200.52482895204344,226.2924045035129,200.52482895204344,50.22128094001349,3753.781885493051,3527.489480989538
CA,1047.9039448461626,98.67486629239056,1047.9039448461626,208.40268187490867,3467.9829463470337,3369.308080054643
CO,276.2067805242664,101.61531644469642,276.2067805242664,45.840912036453446,3633.485166337795,3531.8698498930985
CT,118.37433451039988,88.96022964831354,118.37433451039988,18.70568436498932,3647.965307212876,3559.0050775645623
DE,42.04552865123492,95.95544005015836,42.04552865123492,14.79823404651498,3658.8679679331954,3562.912527883037
FL,731.9156256749584,219.32858506189586,731.9156256749584,175.8121221495311,3621.2272248419163,3401.8986397800204
GA,401.3730850475581,170.33184006860438,401.3730850475581,77.73405409082123,3670.3085479073347,3499.9767078387304
HI,55.95289582048957,157.05627860411005,55.95289582048957,7.535266639526648,3727.231773894135,3570.175495290025
ID,66.3025644115628,179.59926713215145,66.3025644115628,17.467143696607444,3739.8428853650958,3560.2436182329443
IL,595.7527982736519,132.44871832056333,595.7527982736519,89.93148488752395,3620.2279953625907,3487.7792770420274
IN,538.1827667358075,232.71489399914026,538.1827667358075,114.12907607842354,3696.2965798502682,3463.581685851128
IA,236.42524187732874,181.30465604167694,236.42524187732874,69.58764924604793,3689.4277687251806,3508.1231126835037
KS,193.4094317956808,193.69717872396404,193.4094317956808,31.355928157826725,3740.052012495689,3546.3548337717248
KY,359.974410683265,256.40821687134803,359.974410683265,64.15236141218355,3769.9666173887163,3513.558400517368
LA,609.9835925863772,202.95004754937554,609.9835925863772,205.6256407527699,3575.0351687261577,3372.085121176782
ME,46.573508659829486,152.43686108625798,46.573508659829486,6.714156711102611,3723.433466304707,3570.996605218449
MD,170.12267746576617,117.88877934770562,170.12267746576617,30.84596105847618,3664.753580218781,3546.864800871075
MA,181.44262748725237,158.42695740729732,181.44262748725237,42.6686675566284,3693.4690517802205,3535.042094372923
MI,478.0253180501941,221.45194913495743,478.0253180501941,143.23395009342033,3655.9287609710886,3434.476811836131
MN,269.09138336790375,146.46067665438977,269.09138336790375,69.69819911481598,3654.4732394691255,3508.0125628147357
MS,204.08252753022498,208.4368319889236,204.08252753022498,44.65494425367739,3741.4926496647977,3533.055817675874
MO,378.4097578611145,215.65195130926622,378.4097578611145,57.90909082170733,3735.45362241711,3519.801671107844
MT,92.17673588924583,233.88566804375841,92.17673588924583,15.170300295213448,3796.4261296780965,3562.540461634338
NE,152.65761171832992,93.73985472317554,152.65761171832992,28.178636284039325,3643.2719803686878,3549.532125645512
NV,127.4302945275889,136.06917167734355,127.4302945275889,30.649966120215446,3683.1299674866796,3547.060795809336
NH,43.015810081648056,119.46323713100173,43.015810081648056,7.5161754371364236,3689.6578236234163,3570.1945864924146
NJ,288.1735848326948,127.79677216490836,288.1735848326948,40.6243989164576,3664.8831351780022,3537.086363013094
NM,148.45305885320636,95.70073127277828,148.45305885320636,44.30987953526627,3629.1016136670632,3533.400882394285
NY,504.546343814819,135.7826909826381,504.546343814819,76.15902929398476,3637.3344236182047,3501.5517326355666
NC,373.8817778525199,237.23989798978118,373.8817778525199,66.35274633466267,3748.59791358467,3511.358015594889
ND,182.7363360611364,166.79461442420916,182.7363360611364,69.1009860471041,3675.4043903066563,3508.609775882447
OH,627.4486583338139,218.05924571340938,627.4486583338139,130.32854046249972,3665.4414671804616,3447.382221467052
OK,283.969031967571,219.4096857723939,283.969031967571,47.783868590291206,3749.336579111655,3529.926893339261
OR,124.5194502363496,116.90212045177032,124.5194502363496,20.86688825096374,3673.745994130358,3556.843873678588
PA,690.5169513106657,197.51058371212685,690.5169513106657,240.39178867227767,3534.829556969401,3337.318973257274
RI,34.283277207929984,132.90198489870818,34.283277207929984,7.693283543791481,3702.9194632844683,3570.01747838576
SC,224.1350104254293,210.74626165915288,224.1350104254293,41.59507794701732,3746.8619456416873,3536.1156839825344
SD,49.16092580759778,234.40459425692734,49.16092580759778,6.875893997460868,3805.239462189018,3570.8348679320907
TN,299.81696199765247,148.3401046424483,299.81696199765247,90.53002455432441,3635.520842017675,3487.1807373752267
TX,2145.9390969303367,181.47107262196596,2145.9390969303367,545.2927733560382,3213.8890611954794,3032.4179885735134
UT,200.84825609551467,239.53247193710604,200.84825609551467,29.367700459264068,3787.8755334073935,3548.3430614702875
VT,18.11192003437813,112.77444089960909,18.11192003437813,2.886764388908732,3687.598438440252,3574.8239975406427
VA,316.95860060161704,150.4319314333543,316.95860060161704,62.386168118959745,3665.756525243946,3515.3245938105915
WA,238.68923188162603,103.00164371342089,238.68923188162603,39.43983461203446,3641.272571030938,3538.270927317517
WV,285.90959482839753,169.01561068372212,285.90959482839753,70.39291907105492,3676.333453542218,3507.317842858496
WI,299.17010771071,203.9219667426155,299.17010771071,100.94422925987226,3680.6884994122947,3476.7665326696792
WY,176.5912203351868,181.41920292357872,176.5912203351868,33.71490367634834,3725.4150611767823,3543.9958582532036
