stateabbr,direct,indirect,direct_treatment,direct_control,indirect_treatment,indirect_control
AL,294.36652565438,402.8473174951232,294.36652565438,220.46085330182262,9971.579728511217,9568.732411016093
AK,218.73584984814147,245.18704076804897,218.73584984814147,0.0,10034.380305085964,9789.193264317915
AZ,196.39827363978293,421.94075245221757,196.39827363978293,136.81647023327452,10074.31754653686,9652.376794084643
AR,199.3938026192825,405.16419207512627,199.3938026192825,151.20651187986124,10043.150944513181,9637.986752438055
CA,777.2160075252041,299.0929585240592,777.2160075252041,552.0479287511009,9536.238294090876,9237.145335566816
CO,244.90893142589061,300.5321530493129,244.90893142589061,173.01488714900455,9916.710530218223,9616.17837716891
CT,152.35057129591655,330.86323636898123,152.35057129591655,110.30453271417979,10009.751967972717,9678.888731603736
DE,29.611824775261027,318.21837154064633,29.611824775261027,23.1161623282933,10084.295473530268,9766.077101989622
FL,607.424396438365,403.3494189641042,607.424396438365,452.46150023785526,9740.081183044165,9336.731764080061
GA,239.7508131622244,404.5593065325029,239.7508131622244,169.07709024897454,10024.675480601443,9620.11617406894
HI,35.358867906244086,324.78173114667516,35.358867906244086,23.63796494845854,10090.337030516133,9765.555299369458
ID,99.76447536817977,397.50470642240543,99.76447536817977,78.03986202780013,10108.65810871252,9711.153402290114
IL,397.35387419997505,319.06134691973784,397.35387419997505,270.1790079358916,9838.075603301762,9519.014256382025
IN,396.9436944806421,404.59071120209956,396.9436944806421,288.24666308394984,9905.537312436065,9500.946601233965
IA,226.50984170131824,380.8708087302439,226.50984170131824,174.1322057878118,9995.931867260348,9615.061058530104
KS,164.98139451362294,401.93292088558337,164.98139451362294,118.30296119746959,10072.823224006028,9670.890303120445
KY,230.94703144673258,401.0732979232471,230.94703144673258,161.49595567477706,10028.770606566386,9627.697308643139
LA,603.2237035033759,410.7618326615084,603.2237035033759,464.4276818401243,9735.5274151393,9324.765582477792
ME,31.150556040081682,318.45457267896745,31.150556040081682,21.019091850855997,10086.628745146027,9768.17417246706
MD,105.77397869239303,324.5258783416666,105.77397869239303,73.35253246620267,10040.36661019338,9715.840731851713
MA,115.29102455993018,322.49430914554796,115.29102455993018,82.77557891308298,10028.91199455038,9706.417685404833
MI,409.76679563697553,397.21910647476034,409.76679563697553,314.4954201902831,9871.916950602392,9474.697844127631
MN,197.0098627422874,356.2006702375784,197.0098627422874,147.71548370437066,9997.678450851125,9641.477780613546
MS,213.46057009208243,395.26402194907496,213.46057009208243,159.65274378475016,10024.804542482241,9629.540520533166
MO,356.6294625513019,399.8576013744314,356.6294625513019,255.12916026759808,9933.921705424747,9534.064104050316
MT,68.26343828819324,432.27861620278236,68.26343828819324,47.69058395951761,10173.781296561181,9741.502680358399
NE,139.8479197390485,203.11432312675424,139.8479197390485,64.36333924114099,9927.94424820353,9724.829925076776
NV,120.86666235816631,318.0730603330285,120.86666235816631,89.34938780061799,10017.916936850326,9699.843876517298
NH,37.8295221863703,327.95843152212365,37.8295221863703,26.633453285637408,10090.518242554403,9762.559811032279
NJ,162.53152510151654,329.4145469317682,162.53152510151654,107.48637248074428,10011.121438768942,9681.706891837173
NM,120.08479672022077,315.98198473665616,120.08479672022077,91.6417595173335,10013.533489537238,9697.551504800582
NY,373.8860555124229,310.17821727786395,373.8860555124229,256.33498052477216,9843.036501071007,9532.858283793143
NC,286.3227493630302,414.28828727598375,286.3227493630302,203.59881071272716,9999.882740881172,9585.594453605188
ND,202.26118734919373,374.20206077544753,202.26118734919373,163.8705778631545,9999.524747230209,9625.322686454761
OH,515.6743791318477,397.5844125232179,515.6743791318477,375.6100629190627,9811.16761392207,9413.583201398853
OK,208.16990047735703,422.3911424390117,208.16990047735703,147.06322149394086,10064.521185262987,9642.130042823976
OR,134.09340131498482,346.4419138193716,134.09340131498482,96.17893019543959,10039.45624794185,9693.014334122478
PA,641.9788506906207,374.3123105517934,641.9788506906207,509.8686091941844,9653.636965675527,9279.324655123733
RI,48.92132536837846,351.04456243661116,48.92132536837846,36.86347891420111,10103.374347840327,9752.329785403716
SC,193.42688768110543,430.9029047185322,193.42688768110543,139.4529725462139,10080.643196490235,9649.740291771703
SD,54.01680847865157,437.4507522886288,54.01680847865157,38.51013317715828,10188.133883429387,9750.683131140759
TN,220.24874660690352,390.9254485329966,220.24874660690352,168.749560760316,10011.369152090598,9620.443703557601
TX,2222.775360017449,347.7383602843529,2222.775360017449,1681.618110046033,8455.313514556236,8107.575154271883
UT,243.86446660558408,402.4690410214844,243.86446660558408,178.20507959055547,10013.457225748845,9610.988184727361
VT,15.11278735306459,346.0201907268565,15.11278735306459,10.593950502854655,10124.619504541917,9778.59931381506
VA,212.95650156541979,334.2751923036212,212.95650156541979,148.94702421247524,9974.521432409063,9640.246240105442
WA,185.43429357703735,305.89133178563316,185.43429357703735,129.0095867870517,9966.075009316499,9660.183677530866
WV,227.0100961759913,403.6960206894946,227.0100961759913,169.5493986520915,10023.33988635532,9619.643865665825
WI,266.706057828088,390.33976910436104,266.706057828088,201.91916032611755,9977.61387309616,9587.274103991798
WY,118.91355083202438,402.5989421893664,118.91355083202438,84.97646909678065,10106.815737410501,9704.216795221135
