stateabbr,direct,indirect,direct_treatment,direct_control,indirect_treatment,indirect_control
AL,350.59502352260506,214.36317226728534,350.59502352260506,263.0581852020256,11170.378111883341,10956.014939616056
AK,125.81315881023374,150.46861361227457,125.81315881023374,0.0,11369.541738430356,11219.073124818082
AZ,268.4445290809615,234.6853871247913,268.4445290809615,174.99562181066506,11278.76289013221,11044.077503007418
AR,200.52482895204344,215.0270985719544,200.52482895204344,147.67410863245652,11286.426114757578,11071.399016185624
CA,1047.9039448461626,178.09412368400626,1047.9039448461626,723.5493624373544,10673.617886064732,10495.523762380726
CO,276.2067805242664,162.02896840094763,276.2067805242664,185.574277809691,11195.527815409341,11033.498847008394
CT,118.37433451039988,207.07257432636106,118.37433451039988,77.27085334374839,11348.874845800698,11141.802271474337
DE,42.04552865123492,178.91719691938488,42.04552865123492,34.08270853606608,11363.907613201402,11184.990416282017
FL,731.9156256749584,228.15504330285694,731.9156256749584,532.5581896400824,10914.669978480855,10686.514935177998
GA,401.3730850475581,220.87899313953858,401.3730850475581,283.2114689670874,11156.740648990533,10935.861655850995
HI,55.95289582048957,189.72470965001048,55.95289582048957,34.93674744040142,11373.86108702769,11184.13637737768
ID,66.3025644115628,216.25349845442543,66.3025644115628,49.923334856422635,11385.403288416084,11169.149789961659
IL,595.7527982736519,193.0335648476448,595.7527982736519,384.52280351333553,11027.583886152392,10834.550321304747
IN,538.1827667358075,233.85246735064356,538.1827667358075,381.7350937746798,11071.190498394048,10837.338031043404
IA,236.42524187732874,188.37015984556456,236.42524187732874,180.7379678249732,11226.705316838672,11038.335156993107
KS,193.4094317956808,228.19328934040823,193.4094317956808,128.24478981588283,11319.02162434261,11090.828335002201
KY,359.974410683265,221.73504985901127,359.974410683265,242.9561725975033,11197.85200207959,10976.116952220578
LA,609.9835925863772,221.6626248399789,609.9835925863772,472.9566968192361,10967.779052838825,10746.116427998846
ME,46.573508659829486,177.85583425043842,46.573508659829486,29.680881852136714,11367.248077216384,11189.392242965945
MD,170.12267746576617,187.2647199041112,170.12267746576617,117.1154106172018,11289.222434104991,11101.95771420088
MA,181.44262748725237,198.45447956011594,181.44262748725237,132.63277331031657,11284.894831067882,11086.440351507767
MI,478.0253180501941,206.454068167699,478.0253180501941,368.9490988612009,11056.57809412458,10850.12402595688
MN,269.09138336790375,190.6747817184969,269.09138336790375,201.75544798057035,11207.99245855601,11017.317676837512
MS,204.08252753022498,206.99111703566632,204.08252753022498,146.55657329407887,11279.50766855967,11072.516551524004
MO,378.4097578611145,216.95096266885412,378.4097578611145,243.58810116135572,11192.435986325581,10975.485023656727
MT,92.17673588924583,245.76797768413053,92.17673588924583,61.07247903034459,11403.768623471868,11158.000645787737
NE,152.65761171832992,114.22343179303425,152.65761171832992,86.13678325567848,11247.159773355439,11132.936341562405
NV,127.4302945275889,191.184795202058,127.4302945275889,92.02931500557563,11318.228605014565,11127.043809812507
NH,43.015810081648056,197.23635671600277,43.015810081648056,28.78740405243215,11387.522077481653,11190.28572076565
NJ,288.1735848326948,204.97946948961726,288.1735848326948,183.79907119684492,11240.253523110856,11035.274053621239
NM,148.45305885320636,180.32501734103244,148.45305885320636,115.77646095378567,11283.621681205328,11103.296663864296
NY,504.546343814819,185.89858965608073,504.546343814819,326.4745198628558,11078.497194611307,10892.598604955227
NC,373.8817778525199,244.4246531048684,373.8817778525199,254.01925833792697,11209.478519585024,10965.053866480155
ND,182.7363360611364,203.2568426845064,182.7363360611364,151.36833629132303,11270.961631211267,11067.70478852676
OH,627.4486583338139,216.01467469260933,627.4486583338139,439.02318383030814,10996.064615680385,10780.049940987776
OK,283.969031967571,249.62612330806223,283.969031967571,190.52738946462142,11278.171858661522,11028.54573535346
OR,124.5194502363496,206.13878598976225,124.5194502363496,81.95152051357167,11343.260390294274,11137.121604304511
PA,690.5169513106657,192.90640956610696,690.5169513106657,552.6062021061016,10859.373332278088,10666.466922711981
RI,34.283277207929984,202.75303394738694,34.283277207929984,24.376044448551895,11397.450114316918,11194.697080369531
SC,224.1350104254293,255.49758242150165,224.1350104254293,154.5484089100383,11320.022298329544,11064.524715908043
SD,49.16092580759778,250.25486383540556,49.16092580759778,30.62674094355559,11438.70124770993,11188.446383874525
TN,299.81696199765247,199.31754698857185,299.81696199765247,232.9523095535764,11185.438362253079,10986.120815264507
TX,2145.9390969303367,206.12643409917655,2145.9390969303367,1593.1117423575333,9832.087816559726,9625.96138246055
UT,200.84825609551467,228.34552401266228,200.84825609551467,128.88708238827252,11318.53156644247,11090.186042429808
VT,18.11192003437813,212.27238070927706,18.11192003437813,11.76203031294259,11419.583475214416,11207.31109450514
VA,316.95860060161704,193.15890379183656,316.95860060161704,218.91451228125965,11193.31751632866,11000.158612536823
WA,238.68923188162603,159.30421891943843,238.68923188162603,158.7596006322795,11219.617743105242,11060.313524185804
WV,285.90959482839753,226.0413658800535,285.90959482839753,211.372299735448,11233.74219096269,11007.700825082637
WI,299.17010771071,207.87899102159827,299.17010771071,228.70235190441872,11198.249763935264,10990.370772913666
WY,176.5912203351868,215.0481217931665,176.5912203351868,123.22140735036362,11310.899839260885,11095.851717467718
