stateabbr,direct,indirect,direct_treatment,direct_control,indirect_treatment,indirect_control
AL,294.36652565438,372.19121716081463,294.36652565438,231.2910150575644,10439.340415234865,10067.14919807405
AK,218.73584984814147,210.9540594664686,218.73584984814147,0.0,10509.394272598083,10298.440213131615
AZ,196.39827363978293,383.61477181560986,196.39827363978293,144.13855827314492,10537.91642667408,10154.301654858471
AR,199.3938026192825,379.4614424691463,199.3938026192825,157.28572383453775,10520.615931766222,10141.154489297076
CA,777.2160075252041,275.43004828859193,777.2160075252041,586.3897888797669,9987.48047254044,9712.050424251847
CO,244.90893142589061,283.50772151291494,244.90893142589061,184.35188851430286,10397.596046130226,10114.08832461731
CT,152.35057129591655,313.50192656628315,152.35057129591655,116.96386094754423,10494.978278750354,10181.47635218407
DE,29.611824775261027,304.6035741308733,29.611824775261027,24.36617033987285,10578.677616922616,10274.074042791743
FL,607.424396438365,381.92138203198374,607.424396438365,472.2592364580819,10208.102358705515,9826.180976673531
GA,239.7508131622244,371.4243023345698,239.7508131622244,179.33103399335857,10490.533481472827,10119.109179138257
HI,35.358867906244086,300.0169666107977,35.358867906244086,25.435617751471277,10573.021561990941,10273.004595380144
ID,99.76447536817977,377.91094642206735,99.76447536817977,81.00137464295378,10595.349784910728,10217.43883848866
IL,397.35387419997505,285.7932111404116,397.35387419997505,290.5881986312676,10293.64522564076,10007.852014500348
IN,396.9436944806421,384.26563533169065,396.9436944806421,301.357150089947,10381.348698373358,9997.083063041668
IA,226.50984170131824,354.16893850995984,226.50984170131824,182.6725192919414,10469.936632349634,10115.767693839674
KS,164.98139451362294,381.4557276319156,164.98139451362294,125.48369887324927,10554.41224189028,10172.956514258365
KY,230.94703144673258,372.7146838696335,230.94703144673258,169.9703081628904,10501.184588838358,10128.469904968724
LA,603.2237035033759,386.4686201307504,603.2237035033759,477.34407618127887,10207.564757081087,9821.096136950337
ME,31.150556040081682,299.57929771616,31.150556040081682,22.410581560450698,10575.608929287324,10276.029631571164
MD,105.77397869239303,307.45638165782293,105.77397869239303,78.49918785075178,10527.397406938688,10219.941025280865
MA,115.29102455993018,296.00234208402435,115.29102455993018,87.80590322033295,10506.636651995306,10210.634309911282
MI,409.76679563697553,367.0760158737212,409.76679563697553,326.28340101003386,10339.232827995302,9972.15681212158
MN,197.0098627422874,335.70167686604145,197.0098627422874,156.17103764752153,10477.970852350134,10142.269175484093
MS,213.46057009208243,359.27758053316575,213.46057009208243,168.83214687557052,10488.88564678921,10129.608066256043
MO,356.6294625513019,377.3537709490465,356.6294625513019,267.51561035699575,10408.278373723666,10030.92460277462
MT,68.26343828819324,397.89360068629503,68.26343828819324,50.107415962521216,10646.226397855387,10248.332797169092
NE,139.8479197390485,197.47706445489712,139.8479197390485,74.04696741446958,10421.87031017204,10224.393245717143
NV,120.86666235816631,302.80728572144653,120.86666235816631,93.94814363288293,10507.299355220177,10204.49206949873
NH,37.8295221863703,301.570976722096,37.8295221863703,28.23752252884242,10571.773667324867,10270.202690602771
NJ,162.53152510151654,308.4446202566014,162.53152510151654,116.38931649351923,10490.495516894696,10182.050896638095
NM,120.08479672022077,293.85505757879946,120.08479672022077,96.32274093817429,10495.972529772242,10202.117472193442
NY,373.8860555124229,301.60327566179694,373.8860555124229,274.17373088160207,10325.869757911809,10024.266482250012
NC,286.3227493630302,379.09100704612865,286.3227493630302,217.00273024825938,10460.528489929484,10081.437482883355
ND,202.26118734919373,340.2808538774989,202.26118734919373,171.86970571629973,10466.851361292813,10126.570507415314
OH,515.6743791318477,370.15760215267073,515.6743791318477,396.3625259479004,10272.235289336386,9902.077687183715
OK,208.16990047735703,383.4771235623557,208.16990047735703,156.57250245625474,10525.344834237714,10141.867710675358
OR,134.09340131498482,317.66494727278587,134.09340131498482,101.9328518624863,10514.172308541914,10196.507361269129
PA,641.9788506906207,361.8256064478719,641.9788506906207,522.4990956344052,10137.76672394508,9775.941117497208
RI,48.92132536837846,310.7879447492269,48.92132536837846,38.52690237788778,10570.701255502954,10259.913310753727
SC,193.42688768110543,389.9184863325481,193.42688768110543,146.69934187289698,10541.659357591265,10151.740871258717
SD,54.01680847865157,400.96841952464274,54.01680847865157,40.39773110429698,10659.01090155196,10258.042482027317
TN,220.24874660690352,361.5287580427248,220.24874660690352,176.6158990782454,10483.353072096095,10121.82431405337
TX,2222.775360017449,325.6019388308396,2222.775360017449,1765.9968246189078,8858.045327343547,8532.443388512707
UT,243.86446660558408,378.99088566511637,243.86446660558408,187.7735678784109,10489.65753091832,10110.666645253204
VT,15.11278735306459,324.697759962668,15.11278735306459,11.208563490703208,10611.92940960358,10287.231649640911
VA,212.95650156541979,310.2579959546583,212.95650156541979,158.1649300135873,10450.533279072686,10140.275283118028
WA,185.43429357703735,285.55282435160007,185.43429357703735,137.13548209177569,10446.85755539144,10161.30473103984
WV,227.0100961759913,373.8358629728191,227.0100961759913,178.70224394222464,10493.573832162208,10119.73796918939
WI,266.706057828088,357.30297408432125,266.706057828088,210.75140467594952,10444.991782539986,10087.688808455665
WY,118.91355083202438,370.3224981503572,118.91355083202438,89.25398382427872,10579.508727457693,10209.186229307335
