stateabbr,direct,indirect,direct_treatment,direct_control,indirect_treatment,indirect_control
AL,350.59502352260506,164.95143237995308,350.59502352260506,0.0,7336.158641427898,7171.207209047945
AK,125.81315881023374,168.4048067298154,125.81315881023374,0.0,7377.1885466000385,7208.783739870223
AZ,268.4445290809615,161.7277158130628,268.4445290809615,0.0,7241.3429989191045,7079.615283106042
AR,200.52482895204344,165.18465981347344,200.52482895204344,0.0,7368.740282890064,7203.555623076591
CA,1047.9039448461626,37.133416611802204,1047.9039448461626,0.0,6288.875317574663,6251.741900962861
CO,276.2067805242664,36.95455071383094,276.2067805242664,0.0,7011.957344814502,6975.002794100671
CT,118.37433451039988,42.39251488186619,118.37433451039988,0.0,7131.069855923153,7088.677341041287
DE,42.04552865123492,42.56365164600811,42.04552865123492,0.0,7185.644701644848,7143.08104999884
FL,731.9156256749584,153.68733716190673,731.9156256749584,0.0,6903.315932177752,6749.628595015845
GA,401.3730850475581,162.57097199548934,401.3730850475581,0.0,7204.501019691499,7041.93004769601
HI,55.95289582048957,39.008370829154956,55.95289582048957,0.0,7210.754333514581,7171.745962685426
ID,66.3025644115628,163.65242435303844,66.3025644115628,0.0,7347.110395346905,7183.457970993866
IL,595.7527982736519,30.34544958547758,595.7527982736519,0.0,6773.107646930947,6742.76219734547
IN,538.1827667358075,159.56937188448865,538.1827667358075,0.0,7180.763075642765,7021.193703758277
IA,236.42524187732874,159.7952616673374,236.42524187732874,0.0,7212.023106889154,7052.227845221817
KS,193.4094317956808,162.2141484988133,193.4094317956808,0.0,7287.72359821246,7125.509449713647
KY,359.974410683265,168.47504404877418,359.974410683265,0.0,7351.518718610592,7183.043674561818
LA,609.9835925863772,157.51563201178396,609.9835925863772,0.0,7277.747633136941,7120.232001125157
ME,46.573508659829486,40.66144200058534,46.573508659829486,0.0,7207.314605699788,7166.653163699203
MD,170.12267746576617,39.319358595525046,170.12267746576617,0.0,7116.769479044567,7077.450120449042
MA,181.44262748725237,42.755519907233975,181.44262748725237,0.0,7072.4909385062265,7029.7354185989925
MI,478.0253180501941,154.4468856675776,478.0253180501941,0.0,7010.897493406469,6856.450607738891
MN,269.09138336790375,103.2179898497161,269.09138336790375,0.0,7030.026188865127,6926.8081990154105
MS,204.08252753022498,177.64081536459707,204.08252753022498,0.0,7379.323139451418,7201.682324086821
MO,378.4097578611145,158.2826516583409,378.4097578611145,0.0,7206.697595293746,7048.4149436354055
MT,92.17673588924583,170.87421161047587,92.17673588924583,0.0,7363.601868640904,7192.727657030428
NE,152.65761171832992,0.0,152.65761171832992,0.0,7180.823248474149,7180.823248474149
NV,127.4302945275889,38.59798516394403,127.4302945275889,0.0,7164.017442627764,7125.4194574638195
NH,43.015810081648056,41.14752680617403,43.015810081648056,0.0,7191.775711509721,7150.628184703547
NJ,288.1735848326948,38.68067343327948,288.1735848326948,0.0,6984.236416029781,6945.555742596502
NM,148.45305885320636,35.97378408734494,148.45305885320636,0.0,7174.807940097733,7138.834156010388
NY,504.546343814819,43.4502398807208,504.546343814819,0.0,6766.313055444146,6722.862815563425
NC,373.8817778525199,157.42342549955356,373.8817778525199,0.0,7120.899139105213,6963.47571360566
ND,182.7363360611364,169.33794478842628,182.7363360611364,0.0,7366.648895103443,7197.310950315016
OH,627.4486583338139,158.09646006657567,627.4486583338139,0.0,7006.967945702298,6848.871485635722
OK,283.969031967571,169.64457016067172,283.969031967571,0.0,7377.485971673189,7207.841401512517
OR,124.5194502363496,39.211069388383294,124.5194502363496,0.0,7125.0943162481235,7085.88324685974
PA,690.5169513106657,155.51349524067246,690.5169513106657,0.0,6966.013353903816,6810.499858663144
RI,34.283277207929984,42.46652701535368,34.283277207929984,0.0,7196.060747642126,7153.594220626773
SC,224.1350104254293,159.17259525751615,224.1350104254293,0.0,7280.824442083558,7121.651846826042
SD,49.16092580759778,166.18034812186124,49.16092580759778,0.0,7267.669915931538,7101.489567809676
TN,299.81696199765247,162.45963960238623,299.81696199765247,0.0,7308.256522287184,7145.796882684798
TX,2145.9390969303367,135.62782747944948,2145.9390969303367,0.0,6947.05959799542,6811.43177051597
UT,200.84825609551467,171.33299644273484,200.84825609551467,0.0,7355.135605483414,7183.802609040679
VT,18.11192003437813,41.124381991351584,18.11192003437813,0.0,7226.203960180667,7185.079578189316
VA,316.95860060161704,38.62343460166903,316.95860060161704,0.0,6959.013330111905,6920.389895510236
WA,238.68923188162603,40.142034947397406,238.68923188162603,0.0,7043.48582005335,7003.3437851059525
WV,285.90959482839753,168.4181630161529,285.90959482839753,0.0,7370.656093143866,7202.237930127713
WI,299.17010771071,159.41521572036163,299.17010771071,0.0,7102.179253805966,6942.764038085605
WY,176.5912203351868,171.40385014632284,176.5912203351868,0.0,7399.6755675399845,7228.271717393662
