stateabbr,direct,indirect,direct_treatment,direct_control,indirect_treatment,indirect_control
AL,294.36652565438,144.36543494881153,294.36652565438,0.0,5847.498662238424,5703.1332272896125
AK,218.73584984814147,147.11405001212734,218.73584984814147,0.0,5882.251883771683,5735.137833759556
AZ,196.39827363978293,141.8490681264093,196.39827363978293,0.0,5780.198377470274,5638.349309343865
AR,199.3938026192825,143.13907318022393,199.3938026192825,0.0,5874.79261402503,5731.653540844806
CA,777.2160075252041,28.965382335224604,777.2160075252041,0.0,5061.77485798449,5032.809475649266
CO,244.90893142589061,28.584407997293965,244.90893142589061,0.0,5559.014916196935,5530.430508199641
CT,152.35057129591655,33.24179370670754,152.35057129591655,0.0,5619.845463514558,5586.603669807851
DE,29.611824775261027,33.37961702519988,29.611824775261027,0.0,5719.624617733595,5686.245000708395
FL,607.424396438365,134.82979235594303,607.424396438365,0.0,5493.025177057939,5358.195384701996
GA,239.7508131622244,143.5915256428707,239.7508131622244,0.0,5774.172186517245,5630.580660874374
HI,35.358867906244086,30.80904945937891,35.358867906244086,0.0,5743.982519262542,5713.173469803163
ID,99.76447536817977,141.88344204508212,99.76447536817977,0.0,5843.259346846644,5701.375904801562
IL,397.35387419997505,24.63092289945962,397.35387419997505,0.0,5454.308418032278,5429.677495132818
IN,396.9436944806421,141.1839651164928,396.9436944806421,0.0,5738.348273433149,5597.164308316656
IA,226.50984170131824,138.95619345640898,226.50984170131824,0.0,5729.077886533786,5590.121693077377
KS,164.98139451362294,141.96812191146182,164.98139451362294,0.0,5808.5399238247255,5666.571801913264
KY,230.94703144673258,147.73628300615655,230.94703144673258,0.0,5863.627580632676,5715.891297626519
LA,603.2237035033759,136.43067436550518,603.2237035033759,0.0,5782.561691953165,5646.13101758766
ME,31.150556040081682,31.95348448140885,31.150556040081682,0.0,5740.374662352516,5708.421177871107
MD,105.77397869239303,30.977136363656427,105.77397869239303,0.0,5691.966590239243,5660.989453875586
MA,115.29102455993018,33.529327348805054,115.29102455993018,0.0,5656.261948750571,5622.732621401766
MI,409.76679563697553,135.1740121173625,409.76679563697553,0.0,5571.007279507705,5435.833267390342
MN,197.0098627422874,88.37283790067795,197.0098627422874,0.0,5609.438755332646,5521.065917431968
MS,213.46057009208243,155.67362567164582,213.46057009208243,0.0,5881.83510069984,5726.161475028194
MO,356.6294625513019,137.41765089189175,356.6294625513019,0.0,5724.481614123521,5587.063963231629
MT,68.26343828819324,149.1292385249535,68.26343828819324,0.0,5870.715589504386,5721.586350979433
NE,139.8479197390485,0.0,139.8479197390485,0.0,5707.638454774717,5707.638454774717
NV,120.86666235816631,29.7952575184363,120.86666235816631,0.0,5687.020412116224,5657.225154597788
NH,37.8295221863703,32.31662358064841,37.8295221863703,0.0,5718.456163914221,5686.139540333573
NJ,162.53152510151654,30.661396547741788,162.53152510151654,0.0,5619.956020618684,5589.2946240709425
NM,120.08479672022077,28.092127504165546,120.08479672022077,0.0,5708.619857869227,5680.527730365062
NY,373.8860555124229,34.11643351507519,373.8860555124229,0.0,5410.068492211878,5375.952058696803
NC,286.3227493630302,137.82296538230548,286.3227493630302,0.0,5684.101412407972,5546.2784470256665
ND,202.26118734919373,147.44923337165346,202.26118734919373,0.0,5868.1904690072815,5720.741235635628
OH,515.6743791318477,138.5525724822155,515.6743791318477,0.0,5580.039267014875,5441.486694532659
OK,208.16990047735703,147.91947572063782,208.16990047735703,0.0,5881.695989040242,5733.776513319604
OR,134.09340131498482,30.32815474412473,134.09340131498482,0.0,5637.148954250312,5606.8207995061875
PA,641.9788506906207,134.36759512020217,641.9788506906207,0.0,5503.956794942005,5369.589199821803
RI,48.92132536837846,33.21857640111921,48.92132536837846,0.0,5704.853072026992,5671.634495625873
SC,193.42688768110543,138.3698025795029,193.42688768110543,0.0,5796.755907797155,5658.386105217652
SD,54.01680847865157,144.62988558218785,54.01680847865157,0.0,5777.82811822036,5633.198232638172
TN,220.24874660690352,142.70202990984762,220.24874660690352,0.0,5831.01064237401,5688.308612464162
TX,2222.775360017449,113.26456002200848,2222.775360017449,0.0,5434.885863335948,5321.621303313939
UT,243.86446660558408,149.05315234268346,243.86446660558408,0.0,5854.148828466659,5705.095676123976
VT,15.11278735306459,32.22725455595901,15.11278735306459,0.0,5748.611821392911,5716.384566836952
VA,212.95650156541979,30.464005538625315,212.95650156541979,0.0,5569.240221179736,5538.776215641111
WA,185.43429357703735,31.41977349514491,185.43429357703735,0.0,5611.499041511023,5580.079268015878
WV,227.0100961759913,146.93645900662523,227.0100961759913,0.0,5877.9288543979565,5730.992395391331
WI,266.706057828088,138.34517128564403,266.706057828088,0.0,5640.707881516451,5502.362710230807
WY,118.91355083202438,150.73258740622805,118.91355083202438,0.0,5902.463085557748,5751.73049815152
