stateabbr,direct,indirect,direct_treatment,direct_control,indirect_treatment,indirect_control
AL,294.36652565438,134.86034724957062,294.36652565438,0.0,6948.915331401171,6814.0549841516
AK,218.73584984814147,134.81065649742686,218.73584984814147,0.0,6992.639348213929,6857.828691716502
AZ,196.39827363978293,137.18138418100807,196.39827363978293,0.0,6920.193581786197,6783.012197605189
AR,199.3938026192825,137.5913222841191,199.3938026192825,0.0,6983.162613149166,6845.571290865047
CA,777.2160075252041,24.82818426952781,777.2160075252041,0.0,6173.8936090094185,6149.065424739891
CO,244.90893142589061,24.81761134966564,244.90893142589061,0.0,6705.912387132732,6681.094775783066
CT,152.35057129591655,29.055580310206096,152.35057129591655,0.0,6779.244806396355,6750.189226086149
DE,29.611824775261027,28.716944319738104,29.611824775261027,0.0,6888.063201666386,6859.346257346648
FL,607.424396438365,118.31453348310242,607.424396438365,0.0,6569.91986980098,6451.605336317878
GA,239.7508131622244,131.64853399037383,239.7508131622244,0.0,6892.559172950623,6760.910638960249
HI,35.358867906244086,28.112691898616504,35.358867906244086,0.0,6875.78735244166,6847.6746605430435
ID,99.76447536817977,135.6731589995934,99.76447536817977,0.0,6947.511260349511,6811.838101349917
IL,397.35387419997505,21.395475608206652,397.35387419997505,0.0,6612.6189588758925,6591.223483267686
IN,396.9436944806421,125.89211708536004,396.9436944806421,0.0,6839.902206270401,6714.010089185041
IA,226.50984170131824,128.73520092181207,226.50984170131824,0.0,6842.676023170716,6713.940822248904
KS,164.98139451362294,135.01075228140962,164.98139451362294,0.0,6931.987764830604,6796.977012549194
KY,230.94703144673258,135.59574238655114,230.94703144673258,0.0,6968.6659819530105,6833.070239566459
LA,603.2237035033759,131.0053532004713,603.2237035033759,0.0,6869.5836052723425,6738.578252071871
ME,31.150556040081682,28.101373723213328,31.150556040081682,0.0,6898.135785855523,6870.03441213231
MD,105.77397869239303,27.327660298528826,105.77397869239303,0.0,6836.559354371069,6809.23169407254
MA,115.29102455993018,28.385473814179022,115.29102455993018,0.0,6799.754185052831,6771.368711238652
MI,409.76679563697553,124.14062059528351,409.76679563697553,0.0,6693.774018081817,6569.633397486534
MN,197.0098627422874,77.6279258600589,197.0098627422874,0.0,6761.362348951492,6683.734423091433
MS,213.46057009208243,136.67394148789754,213.46057009208243,0.0,7007.210258529377,6870.536317041479
MO,356.6294625513019,128.27289316404404,356.6294625513019,0.0,6815.815121724231,6687.542228560187
MT,68.26343828819324,137.16360553076083,68.26343828819324,0.0,6991.90229037633,6854.738684845569
NE,139.8479197390485,0.0,139.8479197390485,0.0,6868.626159214163,6868.626159214163
NV,120.86666235816631,24.585706361944176,120.86666235816631,0.0,6825.882960397547,6801.297254035603
NH,37.8295221863703,27.74462613876767,37.8295221863703,0.0,6857.1317869625755,6829.387160823808
NJ,162.53152510151654,27.744156946257135,162.53152510151654,0.0,6757.92697139881,6730.1828144525525
NM,120.08479672022077,23.899869461333765,120.08479672022077,0.0,6853.958406984302,6830.058537522968
NY,373.8860555124229,29.00445620849223,373.8860555124229,0.0,6575.850214564985,6546.845758356493
NC,286.3227493630302,128.4158662382215,286.3227493630302,0.0,6782.033795115421,6653.617928877199
ND,202.26118734919373,133.8629290993149,202.26118734919373,0.0,7002.2997333520025,6868.436804252688
OH,515.6743791318477,120.81440230240605,515.6743791318477,0.0,6670.815958146387,6550.001555843981
OK,208.16990047735703,139.7513227284544,208.16990047735703,0.0,6997.633135462556,6857.881812734102
OR,134.09340131498482,27.01011167106026,134.09340131498482,0.0,6786.992868370541,6759.982756699481
PA,641.9788506906207,122.21381944264886,641.9788506906207,0.0,6582.153990802342,6459.9401713596935
RI,48.92132536837846,28.623366235156027,48.92132536837846,0.0,6863.271590892496,6834.64822465734
SC,193.42688768110543,129.58857182461816,193.42688768110543,0.0,6912.672298235066,6783.0837264104475
SD,54.01680847865157,137.08174336743286,54.01680847865157,0.0,6926.274991452351,6789.193248084918
TN,220.24874660690352,136.7582537482258,220.24874660690352,0.0,6947.074876239482,6810.316622491257
TX,2222.775360017449,102.89223304912593,2222.775360017449,0.0,6313.985609807356,6211.09337675823
UT,243.86446660558408,134.49080419930306,243.86446660558408,0.0,6946.617737607399,6812.126933408096
VT,15.11278735306459,28.27672045644067,15.11278735306459,0.0,6897.988236142921,6869.71151568648
VA,212.95650156541979,27.08809999728055,212.95650156541979,0.0,6714.418007273709,6687.3299072764285
WA,185.43429357703735,27.432815504505925,185.43429357703735,0.0,6736.475071712005,6709.042256207499
WV,227.0100961759913,134.30163688245102,227.0100961759913,0.0,6969.373956664189,6835.072319781738
WI,266.706057828088,129.3258780642791,266.706057828088,0.0,6764.350970023764,6635.025091959485
WY,118.91355083202438,137.62499828082673,118.91355083202438,0.0,7012.0194768078545,6874.394478527028
